field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,264393246319.0,267731425885.0,280447290770.0,253149581108.0,267109016080.0,258612905014.0,301224977339.0,251288722148.0,225373372103.0,215224666505.0,163220682858.0,140685202417.0,114094428314.0,,,,,,,,
. Các khoản giảm trừ doanh thu__1,2568728366.0,1206514597.0,1125492923.0,677496870.0,600539049.0,234603925.0,650787978.0,2448509051.0,1855838371.0,,,,30495814.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,261824517953.0,266524911288.0,279321797847.0,252472084238.0,266508477031.0,258378301089.0,300574189361.0,248840213097.0,223517533732.0,215224666505.0,163220682858.0,140685202417.0,114063932500.0,,,,,,,,
. Giá vốn hàng bán__1,226743886892.0,231477260015.0,244200780960.0,220303788548.0,232420771495.0,222659814228.0,259523367228.0,211073726178.0,183409390659.0,184388672450.0,133345334193.0,123129471376.0,102327741483.0,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,35080631061.0,35047651273.0,35121016887.0,32168295690.0,34087705536.0,35718486861.0,41050822133.0,37766486919.0,40108143073.0,30835994055.0,29875348665.0,17555731041.0,11736191017.0,,,,,,,,
. Doanh thu hoạt động tài chính__1,2224252106.0,667987452.0,179183372.0,90836725.0,49318466.0,16734568.0,33924645.0,11355702.0,20280724.0,24198702.0,28451096.0,29060494.0,30639127.0,,,,,,,,
. Chi phí tài chính__1,3296461499.0,2882827263.0,1512023924.0,2282881264.0,2025757526.0,2144426679.0,1453963245.0,2958782371.0,4498168388.0,5996054148.0,6302936578.0,2983727429.0,1714352715.0,,,,,,,,
- Trong đó: Chi phí lãi vay__1,238974610.0,576448683.0,1045012932.0,1639867312.0,1737462140.0,2066142594.0,1445346627.0,1861463426.0,3684124138.0,5958506088.0,6298362544.0,2908057036.0,1650636589.0,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,4964924493.0,5184628173.0,6084763934.0,4729548827.0,4513342290.0,4512401246.0,6411686069.0,5219536861.0,4990857838.0,3129748497.0,1215878332.0,743903979.0,550692744.0,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,13814864092.0,14340514655.0,15300295427.0,13057707737.0,12853641407.0,13191380711.0,12389563296.0,10049189996.0,9809489258.0,9044979866.0,5902949946.0,5379780221.0,4295250754.0,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,15228633083.0,13307668634.0,12403116974.0,12188994587.0,14744282779.0,15887012793.0,20829534168.0,19550333393.0,20829908313.0,12689410246.0,16482034905.0,8477379906.0,5206533931.0,,,,,,,,
. Thu nhập khác__1,91099010.0,1500810315.0,3368157599.0,9539611611.0,388095850.0,465191268.0,39556946024.0,761572066.0,347227747.0,782686795.0,304467586.0,67576051.0,33799453.0,,,,,,,,
. Chi phí khác__1,58860.0,57286230.0,663146274.0,1081855351.0,20300551.0,251665.0,102128472.0,348796144.0,24696832.0,273778982.0,78421070.0,2848936.0,129061.0,,,,,,,,
. Lợi nhuận khác__1,91040150.0,1443524085.0,2705011325.0,8457756260.0,367795299.0,464939603.0,39454817552.0,412775922.0,322530915.0,508907813.0,226046516.0,64727115.0,33670392.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,15319673233.0,14751192719.0,15108128299.0,20646750847.0,15112078078.0,16351952396.0,60284351720.0,19963109315.0,21152439228.0,13198318059.0,16708081421.0,8542107021.0,5240204323.0,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,2943934647.0,2950238544.0,3021625660.0,4129350169.0,3022415616.0,3270390479.0,3942376450.0,3923566058.0,4492644952.0,10652837015.0,2923914249.0,2135526755.0,917035756.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,10601706597.0,451482960.0,525776485.0,-11578966043.0,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,12375738586.0,11800954175.0,12086502639.0,16517400678.0,12089662462.0,13081561917.0,45740268673.0,15588060297.0,16134017791.0,14124447087.0,13784167172.0,6406580266.0,4323168567.0,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,97352080.0,144198076.0,67349283.0,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,12375738586.0,11800954175.0,12086502639.0,16517400678.0,12089662462.0,13081561917.0,45740268673.0,15490708217.0,15989819715.0,14057097804.0,13784167172.0,6406580266.0,4323168567.0,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1304.0,1243.0,1273.0,1740.0,1274.0,1378.0,4819.0,1632.0,1700.0,2474.0,8156.0,4513.0,5116.0,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,143988172229.0,120149511371.0,128770947327.0,110236686979.0,117083850259.0,119269521283.0,96946980035.0,100690163163.0,97723543504.0,96253156136.0,64000127459.0,53382605959.0,36751039494.0,,,,,,,,
