field,[2021],[2020],[2019],[2018],[2017],[2015],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000],[2016],[2014]
. Doanh thu bán hàng và cung cấp dịch vụ__1,36490433216.0,46707636771.0,52265488166.0,49616805066.0,58909662195.0,41953991625.0,39932866015.0,34111981162.0,54007621055.0,53576495405.0,60049341452.0,40584482836.0,27069639755.0,22774453333.0,24132513135.0,24132513135.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,69831348.0,,,,,15196600.0,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,36490433216.0,46707636771.0,52265488166.0,49616805066.0,58839830847.0,41953991625.0,39932866015.0,34111981162.0,54007621055.0,53561298805.0,60049341452.0,40584482836.0,27069639755.0,22774453333.0,24132513135.0,24132513135.0,,,,,,
. Giá vốn hàng bán__1,33755556870.0,42731356756.0,45300223070.0,43254827523.0,51560940211.0,40989675363.0,36129719971.0,29937119540.0,43399083190.0,40228025242.0,40632969662.0,24947246584.0,21748640349.0,18054607567.0,19205176198.0,19205176198.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,2734876346.0,3976280015.0,6965265096.0,6361977543.0,7278890636.0,964316262.0,3803146044.0,4174861622.0,10608537865.0,13333273563.0,19416371790.0,15637236252.0,5320999406.0,4719845766.0,4927336937.0,4927336937.0,,,,,,
. Doanh thu hoạt động tài chính__1,286579334.0,105407050.0,1476999.0,1995261.0,1937236.0,7690897.0,6857426.0,129466968.0,1635975776.0,2332463513.0,2123615946.0,630180099.0,56815941.0,69101606.0,31272910.0,31272910.0,,,,,,
. Chi phí tài chính__1,648607127.0,613187563.0,786557195.0,677460509.0,589682477.0,727833107.0,1049471674.0,1756544863.0,2239524540.0,1636904952.0,1053574700.0,273326524.0,713119324.0,898617180.0,729270520.0,729270520.0,,,,,,
- Trong đó: Chi phí lãi vay__1,648607127.0,613187563.0,786557195.0,677460509.0,589682477.0,727506525.0,1049471674.0,1756544863.0,2215528010.0,1077999554.0,672131036.0,273326524.0,713119324.0,898617180.0,729270520.0,729270520.0,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,1207393081.0,1604521401.0,2313040850.0,1576295926.0,1339341745.0,1400777111.0,1828916259.0,1832053223.0,2215280735.0,2247107470.0,1997237897.0,1668496830.0,1509331503.0,911625142.0,1076670682.0,1076670682.0,,,,,,
. Chi phí quản lý doanh nghiệp__1,4184352940.0,4630117101.0,4730873621.0,3920776333.0,3909527726.0,5039120452.0,4093235854.0,4782929535.0,3512199004.0,3469392182.0,2915038813.0,2916299507.0,2456568574.0,2033610937.0,1756443168.0,1756443168.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-3018897468.0,-2766139000.0,-863729571.0,189440036.0,1442275924.0,-6195723511.0,-3161620317.0,-4067199031.0,4277509362.0,8312332472.0,15574136326.0,11409293490.0,698795946.0,945094113.0,1396225477.0,1396225477.0,,,,,,
. Thu nhập khác__1,31844501.0,54777085.0,55054377.0,292329916.0,2913333224.0,42471145.0,1171463041.0,285105327.0,24978200.0,11678300.0,31654670.0,11074300.0,264253334.0,510952380.0,1000000.0,1000000.0,,,,,,
. Chi phí khác__1,622785946.0,49464117.0,108427441.0,23887600.0,185875227.0,260008800.0,179194215.0,723022599.0,1650000.0,,161735813.0,,81247854.0,199734802.0,,,,,,,,
. Lợi nhuận khác__1,-590941445.0,5312968.0,-53373064.0,268442316.0,2727457997.0,-217537655.0,992268826.0,-437917272.0,23328200.0,11678300.0,-130081143.0,11074300.0,183005480.0,311217578.0,1000000.0,1000000.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,-3609838913.0,-2760826032.0,-917102635.0,457882352.0,4169733921.0,-6413261166.0,-2169351491.0,-4505116303.0,4300837562.0,8324010772.0,15444055183.0,11420367790.0,881801426.0,1256311691.0,1397225477.0,1397225477.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,131574146.0,138094809.0,,,,1075621891.0,1040501347.0,1932188443.0,1568704598.0,123450906.0,175883637.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,-3609838913.0,-2760826032.0,-917102635.0,326308206.0,4031639112.0,-6413261166.0,-2169351491.0,-4505116303.0,3225215671.0,7283509425.0,13511866740.0,9851663192.0,758350520.0,1080428054.0,1397225477.0,1397225477.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,-3609838913.0,-2760826032.0,-917102635.0,326308206.0,4031639112.0,-6413261166.0,-2169351491.0,-4505116303.0,3225215671.0,7283509425.0,13511866740.0,9851663192.0,758350520.0,1080428054.0,1397225477.0,1397225477.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,-3592.0,-2747.0,,325.0,4012.0,-6382.0,-2159.0,-4483.0,3209.0,7247.0,13520.0,13136.0,1011.0,1441.0,1863.0,1863.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,16306572202.0,12817391966.0,15414587788.0,16903970465.0,13517369383.0,11727716575.0,12463009201.0,17478989173.0,21952692121.0,27598522309.0,32606734146.0,22099664655.0,7705306040.0,11699105140.0,11255632914.0,,,,,,13557931262.0,16203296374.0
. Tiền và các khoản tương đương tiền__1,831577205.0,346317866.0,1185754234.0,1015919291.0,2331394349.0,259609600.0,3007740497.0,86115275.0,6723557474.0,19299624765.0,18412616072.0,11308215082.0,2175301483.0,1125672984.0,1147832563.0,,,,,,1778632725.0,1504345907.0
..Tiền__1,831577205.0,346317866.0,1185754234.0,1015919291.0,2331394349.0,259609600.0,1007740497.0,86115275.0,943557474.0,3369624765.0,4662596072.0,599797385.0,2175301483.0,1125672984.0,1147832563.0,,,,,,1778632725.0,1004345907.0
..Các khoản tương đương tiền__1,,,,,,,2000000000.0,,5780000000.0,15930000000.0,13750020000.0,10708417697.0,,,,,,,,,,500000000.0
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,9550000000.0,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,2903713619.0,2685462285.0,3052197853.0,1983287786.0,422861998.0,4923652406.0,1089310826.0,1251902301.0,4470776197.0,1656928162.0,1458149532.0,2216642445.0,2322259652.0,2332109636.0,2874547178.0,,,,,,590635949.0,1909510300.0
..Phải thu khách hàng__1,5322888035.0,5413768880.0,5832547608.0,4770073710.0,2901877669.0,3645953316.0,2992406510.0,2805316351.0,2939308553.0,1743885013.0,1400922221.0,1354113993.0,2310998265.0,1651106383.0,1771145274.0,,,,,,2986884379.0,3753660329.0
..Trả trước cho người bán__1,136000000.0,110000000.0,143000000.0,143000000.0,110000000.0,154017039.0,169821595.0,209821595.0,2488739545.0,429742857.0,393676085.0,298481595.0,94259454.0,44192610.0,408858518.0,,,,,,112000000.0,242775134.0
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
