field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2009]
. Doanh thu bán hàng và cung cấp dịch vụ__1,545255665396.0,495023243640.0,354273969838.0,280224362679.0,318232934058.0,324648878093.0,323145401380.0,299804520822.0,303488050686.0,,,218965965813.0,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,77389116.0,,197144438.0,1088208000.0,44794311.0,,,307303200.0,497252600.0,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,545178276280.0,495023243640.0,354076825400.0,279136154679.0,318188139747.0,324648878093.0,323145401380.0,299497217622.0,302990798086.0,,,218965965813.0,,,,,,,,,
. Giá vốn hàng bán__1,422280986353.0,381165616766.0,257574751201.0,178902010859.0,209463317536.0,211282314835.0,205611714646.0,186355646770.0,176712959352.0,,,140991438711.0,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,122897289927.0,113857626874.0,96502074199.0,100234143820.0,108724822211.0,113366563258.0,117533686734.0,113141570852.0,126277838734.0,,,77974527102.0,,,,,,,,,
. Doanh thu hoạt động tài chính__1,511026760.0,42285014.0,23645912.0,23506322.0,32446851.0,98685425.0,79535132.0,62535168.0,110636890.0,,,87965392.0,,,,,,,,,
. Chi phí tài chính__1,,,,,257823286.0,794042435.0,1434685261.0,3555987081.0,6732295903.0,,,8194246337.0,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,257823286.0,794042435.0,1434685261.0,3555987081.0,6732295903.0,,,8194218448.0,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,18658930412.0,19453902002.0,18305151236.0,17082909584.0,21626796361.0,22760074000.0,37823977543.0,38110571337.0,42527582234.0,,,24194222158.0,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,55561563908.0,54249668323.0,45003728557.0,48650978125.0,51134085286.0,51748758348.0,42001065199.0,37693654509.0,40969218609.0,,,21205302869.0,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,49187822367.0,40196341563.0,33216840318.0,34523762433.0,35738564129.0,38162373900.0,36353493863.0,33843893093.0,36159378878.0,,,24468721130.0,,,,,,,,,
. Thu nhập khác__1,11853009.0,,521644613.0,233756268.0,2793459265.0,103154485.0,4292500.0,509488922.0,1572896858.0,,,470292869.0,,,,,,,,,
. Chi phí khác__1,,,710075846.0,218626583.0,2789678237.0,355105101.0,97041227.0,619964187.0,414320488.0,,,736416985.0,,,,,,,,,
. Lợi nhuận khác__1,11853009.0,,-188431233.0,15129685.0,3781028.0,-251950616.0,-92748727.0,-110475265.0,1158576370.0,,,-266124116.0,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,49199675376.0,40196341563.0,33028409085.0,34538892118.0,35742345157.0,37910423284.0,36260745136.0,33733417828.0,37317955248.0,,,24202597014.0,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,6125627992.0,5209306438.0,2556452542.0,2445602976.0,1959446544.0,2210225842.0,1993325841.0,1954430677.0,2158556914.0,,,-106614379.0,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,43074047384.0,34987035125.0,30471956543.0,32093289142.0,33782898613.0,35700197442.0,34267419295.0,31778987151.0,35159398334.0,,,24309211393.0,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,43074047384.0,34987035125.0,30471956543.0,32093289142.0,33782898613.0,35700197442.0,34267419295.0,31778987151.0,35159398334.0,,,24309211393.0,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,3449.0,2832.0,2467.0,2598.0,3282.0,3317.0,3184.0,3356.0,5569.0,,,16206.0,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,3449.0,,,2598.0,3282.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,185676516374.0,179257120491.0,200152185939.0,96411379679.0,105038438517.0,107030346049.0,93317266304.0,112325629522.0,105535261246.0,,,76599078921.0,,,,,,,,,51697813287.0
. Tiền và các khoản tương đương tiền__1,19196221098.0,36019173553.0,12020057008.0,22373522716.0,17537071836.0,19140132221.0,5027417378.0,13135243097.0,15231162179.0,,,11621930319.0,,,,,,,,,7408303236.0
..Tiền__1,8158730535.0,36019173553.0,12020057008.0,22373522716.0,17537071836.0,19140132221.0,5027417378.0,13135243097.0,15231162179.0,,,11621930319.0,,,,,,,,,7408303236.0
..Các khoản tương đương tiền__1,11037490563.0,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,57064668567.0,30427138936.0,41799591440.0,32875393460.0,55765025212.0,52836697484.0,43709844553.0,52724589007.0,33256775911.0,,,28766836318.0,,,,,,,,,8952807187.0
..Phải thu khách hàng__1,54855414908.0,28584180091.0,39935186634.0,28443440943.0,51674633487.0,45898735941.0,41130330553.0,51784287975.0,29057757966.0,,,21160683893.0,,,,,,,,,4535573299.0
..Trả trước cho người bán__1,1739587006.0,68760000.0,1465503420.0,4007247734.0,3598548127.0,667401200.0,2248983400.0,846801552.0,4199017945.0,,,2015360628.0,,,,,,,,,1542228914.0
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,469666653.0,1774198845.0,398901386.0,424704783.0,491843598.0,6270560343.0,330530600.0,93499480.0,,,,5590791797.0,,,,,,,,,2875004974.0
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,108585951853.0,108834913183.0,140414061478.0,40867754797.0,31429293966.0,34627204840.0,44580004373.0,45863363385.0,56246345484.0,,,31919417777.0,,,,,,,,,33401046548.0
.. Hàng tồn kho__1,109541081564.0,110250996888.0,141641668868.0,43309281142.0,32037808948.0,34837842512.0,45192595925.0,46296964488.0,56469031175.0,,,31919417777.0,,,,,,,,,33401046548.0
.. Dự phòng giảm giá hàng tồn kho__1,-955129711.0,-1416083705.0,-1227607390.0,-2441526345.0,-608514982.0,-210637672.0,-612591552.0,-433601103.0,-222685691.0,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,829674856.0,3975894819.0,5918476013.0,294708706.0,307047503.0,426311504.0,,602434033.0,800977672.0,,,4290894507.0,,,,,,,,,1935656316.0
.. Chi phí trả trước ngắn hạn__1,307139134.0,281584135.0,464411169.0,129821056.0,307047503.0,426311504.0,,349583531.0,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,458387022.0,3694310684.0,3350511058.0,,,,,,,,,429761668.0,,,,,,,,,316402692.0
.. Thuế và các khoản khác phải thu Nhà nước__1,64148700.0,,2103553786.0,,,,,,670822672.0,,,2611628496.0,,,,,,,,,700070973.0
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,164887650.0,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,252850502.0,130155000.0,,,1249504343.0,,,,,,,,,919182651.0
II - TÀI SẢN DÀI HẠN__1,92927886668.0,99464681562.0,79913011254.0,82152238969.0,88141282096.0,82396848633.0,86382136450.0,98168432543.0,101605422999.0,,,79253115844.0,,,,,,,,,78256901713.0
. Các khoản phải thu dài hạn__1,13905528.0,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,13905528.0,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,84577240627.0,90048887857.0,72103836910.0,72942799185.0,75836690799.0,77888607465.0,83856570391.0,94721020512.0,100118445662.0,,,79253115844.0,,,,,,,,,77990038235.0
.. Tài sản cố định hữu hình__1,78517975355.0,86870950865.0,68995590682.0,69704682625.0,72429131683.0,74311605793.0,80110126163.0,90476070983.0,87651100994.0,,,74771207478.0,,,,,,,,,72804224120.0
- Nguyên giá__1,218176628105.0,215685169316.0,188713982512.0,181921252265.0,173006351340.0,162068663047.0,155851148462.0,153015586752.0,137606418278.0,,,99838992175.0,,,,,,,,,90760608512.0
