field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,84608722691.0,335036759866.0,404037368604.0,130848779559.0,258513896387.0,293081678261.0,443498417129.0,433738452670.0,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,47915116.0,30545500.0,850429594.0,251600991.0,633315557.0,260425020.0,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,84608722691.0,335036759866.0,403989453488.0,130818234059.0,257663466793.0,292830077270.0,442865101572.0,433478027650.0,,,,,,,,,,,
. Giá vốn hàng bán__1,,75613488838.0,308356495397.0,372935114377.0,110968508724.0,201596177679.0,245245412117.0,387610433156.0,381189479271.0,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,8995233853.0,26680264469.0,31054339111.0,19849725335.0,56067289114.0,47584665153.0,55254668416.0,52288548379.0,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,1005933340.0,1939483272.0,2668223791.0,3240466760.0,1768866374.0,848778203.0,394205813.0,2530125052.0,,,,,,,,,,,
. Chi phí tài chính__1,,4090558889.0,10570992296.0,2226506849.0,1663464479.0,1479754751.0,6649528072.0,7759591309.0,2605024552.0,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,4072093101.0,10448070073.0,2166508892.0,1392100603.0,724723839.0,6496238210.0,7600199707.0,640283050.0,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,6623001020.0,18420361814.0,25550937786.0,21841587399.0,45583511189.0,36630781840.0,29208804032.0,33872854472.0,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,-665471497.0,-349430438.0,5957220081.0,-326003298.0,10772889548.0,5153133444.0,18680478888.0,18340794407.0,,,,,,,,,,,
. Thu nhập khác__1,,1284039282.0,2656241238.0,925960771.0,1307719565.0,1743178934.0,5524037553.0,1685518439.0,565299426.0,,,,,,,,,,,
. Chi phí khác__1,,705602321.0,611279476.0,875213802.0,551925886.0,750381015.0,443521137.0,105296219.0,259447350.0,,,,,,,,,,,
. Lợi nhuận khác__1,,578436961.0,2044961762.0,50746969.0,755793679.0,992797919.0,5080516416.0,1580222220.0,305852076.0,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,-87034536.0,1695531324.0,6007967050.0,429790381.0,11765687467.0,10233649860.0,20260701108.0,18646646483.0,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,61716309.0,422186818.0,1387113574.0,317966533.0,2857509477.0,2367346387.0,4501705802.0,4758788337.0,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,-148750845.0,1273344506.0,4620853476.0,111823848.0,8908177990.0,7866303473.0,15758995306.0,13887858146.0,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,34477069.0,526665103.0,293536810.0,589611670.0,750219027.0,562129198.0,1375828161.0,608857853.0,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,-183227914.0,746679403.0,4327316666.0,-477787822.0,8157958963.0,7304174275.0,14383167145.0,13279000293.0,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,-31.0,125.0,724.0,-80.0,2199.0,2178.0,,5082.0,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,46921219.0,22175931.0,12101814.0,88856485.0,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,392966888660.0,481466912262.0,562580512647.0,418554972341.0,356191688257.0,276630305127.0,210472014610.0,187225260015.0,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,6914400937.0,32482882878.0,72162473810.0,82137132695.0,89771146984.0,117454630871.0,79425908865.0,12813319924.0,,,,,,,,,,,
..Tiền__1,,3567132760.0,9300100600.0,54139150336.0,32137132695.0,26540096984.0,37454630871.0,79425908865.0,12813319924.0,,,,,,,,,,,
..Các khoản tương đương tiền__1,,3347268177.0,23182782278.0,18023323474.0,50000000000.0,63231050000.0,80000000000.0,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,137303554885.0,234898212078.0,301567051038.0,158995376720.0,144679521657.0,107658585742.0,69594353305.0,121756218580.0,,,,,,,,,,,
..Phải thu khách hàng__1,,69718032096.0,146734979008.0,83419765964.0,126426744098.0,109090961690.0,97697310332.0,62273213844.0,103633645267.0,,,,,,,,,,,
..Trả trước cho người bán__1,,11050831019.0,29558436506.0,62769463416.0,22926124137.0,23579583902.0,5882486104.0,6870926551.0,18532519681.0,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,41704999303.0,48018576606.0,141692399477.0,1900083748.0,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,16279289977.0,12392576512.0,15491778735.0,9548781291.0,11703364677.0,5964545860.0,2136401827.0,996842549.0,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-1815167554.0,-1806356554.0,-1806356554.0,-1806356554.0,-1806356554.0,-1885756554.0,-1686188917.0,-1406788917.0,,,,,,,,,,,
. Hàng tồn kho__1,,231096180701.0,201321947230.0,188792033050.0,177288174975.0,120533512938.0,45591494570.0,43818524206.0,45278156244.0,,,,,,,,,,,
.. Hàng tồn kho__1,,231215636850.0,201441403379.0,188911489199.0,177407631124.0,120652969087.0,45591494570.0,43818524206.0,45278156244.0,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,-119456149.0,-119456149.0,-119456149.0,-119456149.0,-119456149.0,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,17652752137.0,12763870076.0,58954749.0,134287951.0,1207506678.0,5925593944.0,17633228234.0,7377565267.0,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,400605584.0,371532225.0,,,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,15542399394.0,10784283978.0,56254749.0,,725293011.0,5496089940.0,8518642287.0,2887822850.0,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,1709747159.0,1608053873.0,2700000.0,134287951.0,482213667.0,429504004.0,,18765792.0,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,9114585947.0,4470976625.0,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,24444794361.0,25414332333.0,26317328528.0,28843492687.0,30429692491.0,29852988965.0,31119324781.0,43995650418.0,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,,311988992.0,277764033.0,52842865.0,56535053.0,86712526.0,6870145487.0,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,311988992.0,277764033.0,52842865.0,56535053.0,86712526.0,6870145487.0,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,15737350455.0,16696362706.0,18189082422.0,20222900901.0,23437639785.0,19370186614.0,21720339045.0,20974282305.0,,,,,,,,,,,
.. Tài sản cố định hữu hình__1,,14060025753.0,14854478008.0,16069020575.0,17564202638.0,20763499389.0,16088713899.0,16700662591.0,18600373971.0,,,,,,,,,,,
- Nguyên giá__1,,45735735335.0,45555165335.0,43642943790.0,41874855571.0,44249145717.0,35449749624.0,33277713931.0,31599498815.0,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,,-31675709582.0,-30700687327.0,-27573923215.0,-24310652933.0,-23485646328.0,-19361035725.0,-16577051340.0,-12999124844.0,,,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,,1677324702.0,1841884698.0,2120061847.0,2658698263.0,2674140396.0,3281472715.0,3910245775.0,2373908334.0,,,,,,,,,,,
- Nguyên giá__3,,6074916400.0,6074916400.0,6074916400.0,6074916400.0,5252116400.0,4970216400.0,5080216400.0,2951650000.0,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,,-4397591698.0,-4233031702.0,-3954854553.0,-3416218137.0,-2577976004.0,-1688743685.0,-1169970625.0,-577741666.0,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,1109430679.0,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,1638000000.0,1638000000.0,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,3216045227.0,3193869296.0,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,3262966446.0,,,3181767482.0,,,,,,,,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,1638000000.0,1638000000.0,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,,1870112153.0,2041784052.0,1228362713.0,1355829378.0,2744013917.0,1949085238.0,7760985736.0,21383368113.0,,,,,,,,,,,
. Chi phí trả trước dài hạn__1,,1870112153.0,2041784052.0,1228362713.0,1355829378.0,2744013917.0,1949085238.0,1359460129.0,1015613839.0,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,6401525607.0,20367754274.0,,,,,,,,,,,
Tổng cộng tài sản__1,,417411683021.0,506881244595.0,588897841175.0,447398465028.0,386621380748.0,306483294092.0,241591339391.0,231220910433.0,,,,,,,,,,,
I - NỢ PHẢI TRẢ__1,,317780103445.0,406581066577.0,489655977663.0,352341000559.0,281203519686.0,241845809200.0,175526218763.0,173640477867.0,,,,,,,,,,,
. Nợ ngắn hạn__1,,317780103445.0,406581066577.0,489598217663.0,352109900559.0,280819995593.0,240142544723.0,174073611330.0,171612703774.0,,,,,,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,,91108486707.0,38601451083.0,,,,,,,,,,,
.. Phải trả người bán__1,,,,,,,,45833149989.0,45327229740.0,,,,,,,,,,,
.. Người mua trả tiền trước__1,,,,,,,,3689605406.0,25906521963.0,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,,1212131077.0,2233028175.0,10398996972.0,3313654739.0,4069412442.0,3339896696.0,6781727216.0,5577416810.0,,,,,,,,,,,
.. Phải trả người lao động__1,,518669048.0,4079018662.0,2355892988.0,3615715752.0,7636641078.0,2259621453.0,7257958875.0,2316894099.0,,,,,,,,,,,
.. Chi phí phải trả__1,,,,,,,,14126081354.0,53776413390.0,,,,,,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,,5205221313.0,934252236.0,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,71380470.0,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,,,,57760000.0,231100000.0,383524093.0,1703264477.0,1452607433.0,2027774093.0,,,,,,,,,,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,,,,,,43310419.0,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,86833340.0,,,,,,,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,995929965.0,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,1365774093.0,2027774093.0,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,,99631579576.0,100300178018.0,99241863512.0,95057464469.0,105417861062.0,64637484892.0,56922875353.0,50266261428.0,,,,,,,,,,,
. Vốn chủ sở hữu__1,,,,,,,,56922875353.0,50089973550.0,,,,,,,,,,,
.. Vốn đầu tư của chủ sở hữu__1,,,,,,,,29885180000.0,29885180000.0,,,,,,,,,,,
.. Thặng dư vốn cổ phần__1,,,,,,,,,,,,,,,,,,,,
.. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,
.. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ đầu tư phát triển__1,,,,,,,,7923966120.0,4731913124.0,,,,,,,,,,,
.. Quỹ dự phòng tài chính__1,,,,,,,,1854662747.0,1213208792.0,,,,,,,,,,,
.. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,
.. Lợi nhuận sau thuế chưa phân phối__1,,,,,,,,17259066486.0,14259671634.0,,,,,,,,,,,
.. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ dự trữ vốn điều lệ__1,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,6000000.0,,215030000.0,195041000.0,532533000.0,,,176287878.0,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__2,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí__1,,6000000.0,,215030000.0,195041000.0,532533000.0,,,176287878.0,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,9142245275.0,7314171138.0,,,,,,,,,,,
Tổng cộng nguồn vốn__1,,417411683021.0,506881244595.0,588897841175.0,447398465028.0,386621380748.0,306483294092.0,241591339391.0,231220910433.0,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,2111967942.0,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,365570044.0,,,,,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,,1624376315.0,1544376315.0,2015171232.0,2388459873.0,2523326263.0,25571626.0,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,,1624376315.0,1544376315.0,2015171232.0,2388459873.0,2523326263.0,25571626.0,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,,4900966446.0,4854045227.0,4831869296.0,4819767482.0,1638000000.0,1638000000.0,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,,1638000000.0,1638000000.0,1638000000.0,1638000000.0,1638000000.0,1638000000.0,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,
.. Phải trả người bán ngắn hạn__1,,64799684436.0,66705990134.0,33107393440.0,47205295610.0,42650685151.0,39182995275.0,,,,,,,,,,,,,
.. Người mua trả tiền trước ngắn hạn__1,,196643935502.0,186160221328.0,213144482439.0,251794159804.0,189791307501.0,145023402027.0,,,,,,,,,,,,,
.. Chi phí phải trả ngắn hạn__1,,1586522242.0,24693598842.0,119830283907.0,20110100601.0,21448651127.0,39859675035.0,,,,,,,,,,,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
