field,[2021],[2020],[2019],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2018]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,158208717433.0,132914508109.0,111993193682.0,,111211983366.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,158208717433.0,132914508109.0,111993193682.0,,111211983366.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,136599895727.0,111355902380.0,96494886717.0,,98661872015.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,21608821706.0,21558605729.0,15498306965.0,,12550111351.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,417335162.0,181237717.0,161137502.0,,337939882.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,,129690697.0,162974975.0,87932418.0,,13189544.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,129690697.0,162974975.0,87932418.0,,13189544.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,16715500210.0,17215162664.0,13191608488.0,,11932305446.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,5180965961.0,4361705807.0,2379903561.0,,942556243.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,,12819545.0,129765273.0,785417608.0,,3322801331.0,,,,,,,,,,,,,,,
. Chi phí khác__1,,605235924.0,243894808.0,595175854.0,,3220332464.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,-592416379.0,-114129535.0,190241754.0,,102468867.0,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,4588549582.0,4247576272.0,2570145315.0,,1045025110.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,715024170.0,860522610.0,757217407.0,,231083501.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,3873525412.0,3387053662.0,1812927908.0,,813941609.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,3873525412.0,3387053662.0,1812927908.0,,813941609.0,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,1800.0,1743.0,877.0,,,,,,,,,,,,,,,,,
