field,[2021],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2020]
. Doanh thu bán hàng và cung cấp dịch vụ__1,470480428072.0,807386083793.0,1285286027946.0,2279610602669.0,3303064677141.0,1726756773442.0,2788619755130.0,3060291088268.0,2822671170307.0,2673686567618.0,1712676918869.0,1346189685101.0,2101446382388.0,1246311221084.0,1196462671902.0,830979006414.0,891534499683.0,494580352031.0,,,
. Các khoản giảm trừ doanh thu__1,2038594348.0,334601970.0,371030196.0,5732416808.0,11694508543.0,7628594356.0,8294701795.0,3888342671.0,31216681357.0,13437742122.0,13265043695.0,11891961809.0,21849533207.0,12577255009.0,5556901664.0,44797121394.0,8133745356.0,3718762700.0,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,468441833724.0,807051481823.0,1284914997750.0,2273878185861.0,3291370168598.0,1719128179086.0,2780325053335.0,3056402745597.0,2791454488950.0,2660248825496.0,1699411875174.0,1334297723292.0,2079596849181.0,1233733966075.0,1190905770238.0,786181885020.0,883400754327.0,490861589331.0,,,
. Giá vốn hàng bán__1,436051751691.0,692640328125.0,1314714549561.0,2184448148309.0,3066559694958.0,1552353262393.0,2442577662787.0,2685185106986.0,2442837616671.0,2302305209251.0,1505667822725.0,1228296146320.0,1763028244667.0,1071109628902.0,1047145310353.0,680791075107.0,794109444158.0,417977807957.0,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,32390082033.0,114411153698.0,-29799551811.0,89430037552.0,224810473640.0,166774916693.0,337747390548.0,371217638611.0,348616872279.0,357943616245.0,193744052449.0,106001576972.0,316568604514.0,162624337173.0,143760459885.0,105390809913.0,89291310169.0,72883781374.0,,,
. Doanh thu hoạt động tài chính__1,745765137.0,1269015405.0,10055210585.0,22286256559.0,25992518449.0,8571402825.0,49566780292.0,16722256349.0,17688114672.0,53669141239.0,75548369146.0,105383771575.0,34705629084.0,9016782446.0,5453138339.0,2905582263.0,3414020211.0,1575631818.0,,,
. Chi phí tài chính__1,38537234839.0,46244471832.0,48131507534.0,71696511928.0,86252459708.0,55173467661.0,54437116020.0,46996997058.0,60714538131.0,106772318804.0,63073199852.0,19276912190.0,70183582572.0,13706879219.0,6900717168.0,7424830600.0,11946316179.0,4834339791.0,,,
- Trong đó: Chi phí lãi vay__1,38452952748.0,44665627345.0,44519329535.0,,60064144042.0,34592957079.0,51915492372.0,44842274730.0,60297954240.0,75206671278.0,48426176234.0,39152469220.0,44335816498.0,9423852016.0,6828739190.0,6992046862.0,11603815287.0,4393249465.0,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,32915807136.0,42136663469.0,69145303063.0,123042831643.0,138280333477.0,106514972692.0,218806915104.0,243117437856.0,220855405341.0,182141445754.0,144493389416.0,136065027573.0,240739304187.0,97642524375.0,75534261912.0,55889465621.0,49553309257.0,32542425377.0,,,
