field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,18994878151.0,17641589309.0,18443346253.0,,,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,18994878151.0,17641589309.0,18443346253.0,,,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,10240638487.0,14877754161.0,12471473834.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,8754239664.0,2763835148.0,5971872419.0,,,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,522784626.0,939919333.0,961588011.0,,,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,,,,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,4894394587.0,5221819296.0,5257872631.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,4382629703.0,-1518064815.0,1675587799.0,,,,,,,,,,,,,,,,,,
. Thu nhập khác__1,205669545.0,54441367.0,29732717.0,,,,,,,,,,,,,,,,,,
. Chi phí khác__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,205669545.0,54441367.0,29732717.0,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,4588299248.0,-1463623448.0,1705320516.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,659491560.0,,357107503.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,3928807688.0,-1463623448.0,1348213013.0,,,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,3928807688.0,-1463623448.0,1348213013.0,,,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1717.0,-640.0,623.0,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1717.0,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,22466637512.0,16148871440.0,19760473584.0,,,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,7646825182.0,7698038187.0,4540339459.0,,,,,,,,,,,,,,,,,,
..Tiền__1,1838507374.0,400770639.0,1840339459.0,,,,,,,,,,,,,,,,,,
