field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,3453777383517.0,1910483565368.0,,2778802118680.0,1959197338621.0,1377483080035.0,1380477683704.0,1871962587460.0,2015612937322.0,2032897850053.0,2567015558387.0,2115837881941.0,1587264315182.0,1434918888345.0,1264989447990.0,346871609619.0,165790741978.0,,,,
. Các khoản giảm trừ doanh thu__1,62357104430.0,,,136869966480.0,49255525062.0,41004757587.0,52255133798.0,60021021458.0,44853843466.0,39614138347.0,47186923289.0,39923621439.0,20879753844.0,5794481429.0,873335627.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,3391420279087.0,1910483565368.0,,2641932152200.0,1909941813559.0,1336478322448.0,1328222549906.0,1811941566002.0,1970759093856.0,1993283711706.0,2519828635098.0,2075914260502.0,1566384561338.0,1429124406916.0,1264116112363.0,346871609619.0,165790741978.0,,,,
. Giá vốn hàng bán__1,2942217986403.0,1818233912130.0,,2141536138916.0,1501059086520.0,1079617678096.0,1083397926329.0,1647921253769.0,1803694065883.0,1830731027626.0,2300112551226.0,1880204797027.0,1381299142639.0,1304222224229.0,1205022949753.0,335461560458.0,155409767907.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,449202292684.0,92249653238.0,,500396013284.0,408882727039.0,256860644352.0,244824623577.0,164020312233.0,167065027973.0,162552684080.0,219716083872.0,195709463475.0,185085418699.0,124902182687.0,59093162610.0,11410049161.0,10380974071.0,,,,
. Doanh thu hoạt động tài chính__1,14498365346.0,24012367465.0,,6295822411.0,4142411997.0,1896063961.0,1471541396.0,8459789278.0,4166856966.0,32180525996.0,25749183353.0,12781324143.0,8585774055.0,4076662876.0,2857286319.0,1173867916.0,137635598.0,,,,
. Chi phí tài chính__1,20095854316.0,54833553089.0,,41039984565.0,20956309875.0,12886217700.0,14981464495.0,23241523882.0,29824526073.0,46417338070.0,82666735637.0,52280642345.0,21710027799.0,20195030493.0,8287873452.0,6336963424.0,1630358505.0,,,,
- Trong đó: Chi phí lãi vay__1,17833380574.0,24731541804.0,,27398616015.0,19205602554.0,12045490867.0,13871833342.0,21609063855.0,24548035331.0,42812984768.0,69574765209.0,51496774660.0,11699249894.0,10675373220.0,7386591212.0,,1550317491.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",6345410277.0,-10672015477.0,,3285804851.0,9342975717.0,7810369401.0,1927838381.0,,,,,,,,,,,,,,
. Chi phí bán hàng__1,323383390872.0,31662320386.0,,332759366386.0,279257845593.0,187499633548.0,155833509366.0,95635867984.0,91106392174.0,105892943214.0,127738040061.0,102897490881.0,71524067777.0,54247350702.0,35946774158.0,292982165.0,,,,,
