field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,244052897249.0,299060487581.0,362191340842.0,374420162705.0,349292273910.0,285511448797.0,254460560281.0,264193318134.0,264263409580.0,212238248271.0,189233368474.0,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,4701945.0,332798795.0,320836792.0,287518822.0,315189853.0,318278203.0,287244614.0,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,244052897249.0,299060487581.0,362191340842.0,374420162705.0,349287571965.0,285178650002.0,254139723489.0,263905799312.0,263948219727.0,211919970068.0,188946123860.0,,,,,,,
. Giá vốn hàng bán__1,,,187349021678.0,236942187833.0,291800552631.0,305152554465.0,264198469442.0,222027713033.0,187649102130.0,198326311915.0,199287183950.0,153053331757.0,135959566612.0,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,56703875571.0,62118299748.0,70390788211.0,69267608240.0,85089102523.0,63150936969.0,66490621359.0,65579487397.0,64661035777.0,58866638311.0,52986557248.0,,,,,,,
. Doanh thu hoạt động tài chính__1,,,27482524.0,65469408.0,1412535832.0,169585375.0,122459965.0,53494823.0,105860750.0,193522402.0,240402506.0,394506047.0,130700438.0,,,,,,,
. Chi phí tài chính__1,,,552889840.0,806759871.0,1279897954.0,2247804355.0,1531725013.0,2074191244.0,2793206420.0,4639564168.0,10273671980.0,8202591713.0,5818751128.0,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,552755819.0,806759871.0,1279860563.0,2246149217.0,1520718330.0,2091795326.0,2919099933.0,4866967855.0,9883238622.0,8188796541.0,5810576744.0,,,,,,,
. Chi phí bán hàng__1,,,58347495932.0,46871185125.0,56310378687.0,55421422614.0,69024171288.0,52269678796.0,56016633644.0,54242868941.0,45658533687.0,39037846573.0,35443107374.0,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,9434743061.0,9113706123.0,6677437116.0,7155229222.0,6286284460.0,5738610380.0,5549849028.0,5057733563.0,5420630036.0,7190150751.0,6198730673.0,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,-11603770738.0,5392118037.0,7535610286.0,4612737424.0,8369381727.0,3121951372.0,2236793017.0,1832843127.0,3548602580.0,4830555321.0,5656668511.0,,,,,,,
. Thu nhập khác__1,,,4013661766.0,3105917808.0,3195368059.0,3141023315.0,2072126702.0,3200055615.0,2784150554.0,2071309020.0,1646925450.0,1224446707.0,1206276191.0,,,,,,,
. Chi phí khác__1,,,78103421632.0,145746964.0,54870330.0,117077199.0,1395626958.0,254237801.0,234781870.0,595398685.0,246589913.0,369674829.0,236750705.0,,,,,,,
. Lợi nhuận khác__1,,,-74089759866.0,2960170844.0,3140497729.0,3023946116.0,676499744.0,2945817814.0,2549368684.0,1475910335.0,1400335537.0,854771878.0,969525486.0,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,-85693530604.0,8352288881.0,10676108015.0,7636683540.0,9045881471.0,6067769186.0,4786161701.0,3308753462.0,4948938117.0,5685327199.0,6626193997.0,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,1716364865.0,2159389454.0,1574632641.0,2101925201.0,1364885334.0,1298823138.0,892006637.0,1258873931.0,1430629635.0,1656548499.0,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,-85693530604.0,6635924016.0,8516718561.0,6062050899.0,6943956270.0,4702883852.0,3487338563.0,2416746825.0,3690064186.0,4254697564.0,4969645498.0,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,,-85693530604.0,6635924016.0,8516718561.0,6062050899.0,6943956270.0,4702883852.0,3487338563.0,2416746825.0,3690064186.0,4254697564.0,4969645498.0,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,,-7587.0,529.0,679.0,537.0,615.0,416.0,309.0,214.0,421.0,567.0,663.0,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,,32437451859.0,32079879184.0,41390919294.0,25977320444.0,45334837318.0,31247805550.0,33306869979.0,31587923588.0,32600963799.0,27588106186.0,25756558676.0,,,,,,,
. Tiền và các khoản tương đương tiền__1,,,967206156.0,4349703448.0,9486077292.0,4491091239.0,8504507096.0,5468733265.0,3794343982.0,1688595893.0,5274106829.0,6767514990.0,8630710471.0,,,,,,,
..Tiền__1,,,967206156.0,4349703448.0,6486077292.0,4491091239.0,8504507096.0,5468733265.0,3794343982.0,1688595893.0,5274106829.0,6767514990.0,8630710471.0,,,,,,,
..Các khoản tương đương tiền__1,,,,,3000000000.0,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,,7447788903.0,8462700064.0,12310704827.0,11375451725.0,22017082700.0,12588776420.0,8953860037.0,9639958825.0,11273323289.0,8399168158.0,8906811552.0,,,,,,,
..Phải thu khách hàng__1,,,7318099147.0,8051383592.0,10453385882.0,9567929084.0,17501469458.0,9706074736.0,6939713978.0,6405133875.0,9534067254.0,6571147505.0,6796899364.0,,,,,,,
..Trả trước cho người bán__1,,,137893000.0,185632000.0,883372549.0,1064083776.0,1068114023.0,1825147626.0,1041540066.0,1183169694.0,656689917.0,1012651892.0,1457585892.0,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,,861751063.0,1001543608.0,1720196849.0,1491934678.0,4142844428.0,1787837457.0,1443694327.0,2157957653.0,1087982018.0,815368761.0,652326296.0,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,-879418200.0,-801884143.0,-799349443.0,-782899643.0,-714995926.0,-730283399.0,-471088334.0,-106302397.0,-5415900.0,,,,,,,,,
. Hàng tồn kho__1,,,10964939441.0,11667046911.0,19301221786.0,9404300507.0,14411363850.0,11038111801.0,16458759802.0,16016430355.0,11773761857.0,9064123099.0,5868616055.0,,,,,,,
.. Hàng tồn kho__1,,,10964939441.0,11667046911.0,19301221786.0,9404300507.0,14411363850.0,11038111801.0,16458759802.0,16016430355.0,11773761857.0,9064123099.0,5868616055.0,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,,13057517359.0,7600428761.0,292915389.0,706476973.0,401883672.0,2152184064.0,4099906158.0,4242938515.0,4279771824.0,3357299939.0,2350420598.0,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,,12277649747.0,7600428761.0,292915389.0,706476973.0,401883672.0,640466866.0,1327493985.0,2500103705.0,2045594327.0,1381548007.0,1080792254.0,,,,,,,
.. Thuế GTGT được khấu trừ__1,,,,,,,,,1205269542.0,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,779867612.0,,,,,59033218.0,,441451591.0,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,1452683980.0,1567142631.0,1301383219.0,2234177497.0,1975751932.0,1269628344.0,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,,113521444220.0,124718045691.0,128776407660.0,139251330642.0,135266849028.0,135013805035.0,142765324725.0,133434924330.0,136844439054.0,140126659475.0,129186586771.0,,,,,,,
. Các khoản phải thu dài hạn__1,,,608901282.0,608377770.0,607369283.0,638161123.0,640144403.0,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,608901282.0,608377770.0,607369283.0,638161123.0,640144403.0,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,,108432996701.0,116100164226.0,122184361940.0,126578469698.0,115087427878.0,121526513395.0,123711344898.0,112888597899.0,115948057981.0,118757994475.0,119849677207.0,,,,,,,
.. Tài sản cố định hữu hình__1,,,99897996701.0,107565164226.0,113649361940.0,118043469698.0,106552427878.0,110665308788.0,111620656818.0,103640888265.0,105761071665.0,100455892361.0,100915094962.0,,,,,,,
- Nguyên giá__1,,,165969698007.0,175724159995.0,182539027303.0,183335016003.0,169523935793.0,168793614591.0,164334604957.0,153937185257.0,149411661903.0,137629803153.0,132465098848.0,,,,,,,
- Giá trị hao mòn luỹ kế__1,,,-66071701306.0,-68158995769.0,-68889665363.0,-65291546305.0,-62971507915.0,-58128305803.0,-52713948139.0,-50296296992.0,-43650590238.0,-37173910792.0,-31550003886.0,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,217764131.0,246525431.0,217481457.0,633133081.0,599082545.0,,,,,,,
- Nguyên giá__2,,,,,,,,,287612999.0,287612999.0,257302004.0,787753848.0,736051844.0,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,-69848868.0,-41087568.0,-39820547.0,-154620767.0,-136969299.0,,,,,,,
.. Tài sản cố định vô hình__1,,,8535000000.0,8535000000.0,8535000000.0,8535000000.0,8535000000.0,8535000000.0,8535000000.0,8543568000.0,8560704000.0,8577840000.0,17022607794.0,,,,,,,
- Nguyên giá__3,,,8620680000.0,8620680000.0,8620680000.0,8620680000.0,8620680000.0,8620680000.0,8620680000.0,8620680000.0,8620680000.0,8620680000.0,17620680000.0,,,,,,,
- Giá trị hao mòn luỹ kế__3,,,-85680000.0,-85680000.0,-85680000.0,-85680000.0,-85680000.0,-85680000.0,-85680000.0,-77112000.0,-59976000.0,-42840000.0,-598072206.0,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,2326204607.0,3337923949.0,457616203.0,1408800859.0,9091129033.0,1312891906.0,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,743000000.0,723000000.0,593000000.0,358000000.0,743000000.0,743000000.0,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,743000000.0,743000000.0,743000000.0,743000000.0,743000000.0,743000000.0,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,-20000000.0,-150000000.0,-385000000.0,,,,,,,,,
. Tài sản dài hạn khác__1,,,4436546237.0,6547268892.0,5709843809.0,9894307959.0,8311305248.0,12744291640.0,18330979827.0,19953326431.0,20538381073.0,20625665000.0,8593909564.0,,,,,,,
. Chi phí trả trước dài hạn__1,,,4436546237.0,6547268892.0,5709843809.0,9894307959.0,8311305248.0,12387145059.0,17971092982.0,19601318473.0,20196559869.0,20292056816.0,8268292017.0,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,357146581.0,359886845.0,352007958.0,341821204.0,333608184.0,325617547.0,,,,,,,
Tổng cộng tài sản__1,,,145958896079.0,156797924875.0,170167326954.0,165228651086.0,180601686346.0,166261610585.0,176072194704.0,165022847918.0,169445402853.0,167714765661.0,154943145447.0,,,,,,,
I - NỢ PHẢI TRẢ__1,,,106569307414.0,31051213205.0,44557705944.0,43011814347.0,58105343379.0,46850638603.0,57643892462.0,48093174646.0,51322775655.0,86876962893.0,74315663095.0,,,,,,,
. Nợ ngắn hạn__1,,,105740907414.0,29150441635.0,41063034374.0,37275012777.0,50925687245.0,42812643603.0,54671587270.0,35331611253.0,29842182810.0,29563872011.0,22963041630.0,,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,,21427200000.0,27542432063.0,20350000000.0,15450000000.0,16150000000.0,11753845400.0,,,,,,,
.. Phải trả người bán__1,,,,,,,,14098152940.0,18982160549.0,6010734805.0,6895161543.0,6485112064.0,4456424861.0,,,,,,,
.. Người mua trả tiền trước__1,,,,,,,,651833642.0,2155582329.0,1158201476.0,586817649.0,2482382350.0,162288855.0,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,,,88706381464.0,841851337.0,625363733.0,1142276714.0,1146173805.0,779872957.0,479727542.0,272622962.0,1474828649.0,1548943730.0,1859746393.0,,,,,,,
.. Phải trả người lao động__1,,,3785856535.0,4348439150.0,5781198207.0,3960475549.0,7588993588.0,4171387365.0,3039039426.0,3202979822.0,2690871150.0,1657298847.0,2415745434.0,,,,,,,
.. Chi phí phải trả__1,,,,,,,,1000000.0,,10863637.0,586776598.0,179107500.0,376231693.0,,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,,1617387561.0,2411593380.0,4265759680.0,2009956701.0,882510372.0,1938758994.0,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,65809138.0,61051981.0,60448871.0,147770520.0,178517148.0,50084125.0,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,,,828400000.0,1900771570.0,3494671570.0,5736801570.0,7179656134.0,4037995000.0,2972305192.0,12761563393.0,21480592845.0,57313090882.0,51352621465.0,,,,,,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,,828400000.0,1188624500.0,886524500.0,1084654500.0,1469455000.0,1713995000.0,1641000000.0,1887000000.0,2133000000.0,315000000.0,335000000.0,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,2324000000.0,1262555194.0,10665070723.0,19012071581.0,56747174136.0,50844116549.0,,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng trợ cấp mất việc làm__1,,,,,,,,,,,335521264.0,250916746.0,173504916.0,,,,,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__2,,,,,,,,,68749998.0,209492670.0,,,,,,,,,,
.. Quỹ phát triển khoa học công nghệ__1,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,,,39389588665.0,125746711670.0,125609621010.0,122216836739.0,122496342967.0,119410971982.0,118428302242.0,116929673272.0,118122627198.0,80837802768.0,80627482352.0,,,,,,,
. Vốn chủ sở hữu__1,,,,,,,,119410971982.0,118428302242.0,116929673272.0,118122627198.0,80837802768.0,80577398227.0,,,,,,,
.. Vốn đầu tư của chủ sở hữu__1,,,,,,,,112943230000.0,112943230000.0,112943230000.0,112943230000.0,75000000000.0,75000000000.0,,,,,,,
.. Thặng dư vốn cổ phần__1,,,,,,,,-173000000.0,,-173000000.0,-173000000.0,,,,,,,,,
.. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,
.. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,
.. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ đầu tư phát triển__1,,,,,,,,992797845.0,992797845.0,871960504.0,761258578.0,548523700.0,304230677.0,,,,,,,
.. Quỹ dự phòng tài chính__1,,,,,,,,995112577.0,977675884.0,856838543.0,746136617.0,533401739.0,289108716.0,,,,,,,
.. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,
