field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,296455562593.0,303678156923.0,296608400032.0,238857278918.0,226482022405.0,213526609359.0,102603255475.0,195653466505.0,245864571420.0,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,857528.0,3962560.0,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,296455562593.0,303678156923.0,296608400032.0,238857278918.0,226482022405.0,213526609359.0,102603255475.0,195652608977.0,245860608860.0,,,,,,,,,,,
. Giá vốn hàng bán__1,166293224769.0,165710776957.0,163355543047.0,146231338951.0,140148708020.0,132095844861.0,63953064550.0,124220268927.0,148395070598.0,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,130162337824.0,137967379966.0,133252856985.0,92625939967.0,86333314385.0,81430764498.0,38650190925.0,71432340050.0,97465538262.0,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,774600760.0,756117247.0,399815860.0,178784238.0,840922215.0,1052595490.0,1032158244.0,181183341.0,666073740.0,,,,,,,,,,,
. Chi phí tài chính__1,8643082922.0,9844531730.0,6773674429.0,5227457263.0,2276110546.0,1537284023.0,276627268.0,1961530381.0,10138552065.0,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,8643082922.0,9765876138.0,6728640366.0,5191796727.0,2267992243.0,1444172821.0,276627268.0,1784332276.0,8022552065.0,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,-884000000.0,-2116000000.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,33444483189.0,30400634272.0,31719986704.0,12839969523.0,6099057679.0,3262665635.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,37144786819.0,41833565104.0,37577129047.0,32280830132.0,31383536326.0,30965680024.0,13484227207.0,24708194178.0,29586484080.0,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,51704585654.0,56644766107.0,57581882665.0,42456467287.0,47415532049.0,45833730306.0,23805494694.0,44943798832.0,58406575857.0,,,,,,,,,,,
. Thu nhập khác__1,6406934589.0,2640565785.0,2106971071.0,5268325336.0,3886220184.0,7203659332.0,130962251.0,836840449.0,4310021147.0,,,,,,,,,,,
. Chi phí khác__1,5574612052.0,1909867158.0,2227916674.0,1377346964.0,1329441038.0,3497206374.0,,444794207.0,452443268.0,,,,,,,,,,,
. Lợi nhuận khác__1,832322537.0,730698627.0,-120945603.0,3890978372.0,2556779146.0,3706452958.0,130962251.0,392046242.0,3857577879.0,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,52536908191.0,57375464734.0,57460937062.0,46347445659.0,49972311195.0,49540183264.0,23936456945.0,45335845074.0,62264153736.0,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,5767883190.0,6693545259.0,11737676482.0,8704492224.0,9337077299.0,8485190610.0,4449770662.0,8341135230.0,13304405308.0,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,-47413881.0,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,46769025001.0,50681919475.0,45723260580.0,37642953435.0,40635233896.0,41054992654.0,19486686283.0,36994709844.0,49007162309.0,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,7373706271.0,6961400331.0,6190705198.0,6111440407.0,6368143176.0,6785304281.0,2470299577.0,4786342339.0,-1208547720.0,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,39395318730.0,43720519144.0,39532555382.0,31531513028.0,34267090720.0,34269688373.0,17016386706.0,32208367505.0,50215710029.0,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1407.0,1522.0,1399.0,1094.0,1220.0,1146.0,661.0,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1407.0,1522.0,1399.0,1094.0,1220.0,1146.0,661.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,126972467319.0,111357018410.0,331463831876.0,291019333729.0,265417943425.0,242259100091.0,307230748361.0,200904766675.0,210186695863.0,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,31632601198.0,21046661872.0,13894225446.0,9979003954.0,12242558486.0,10385577670.0,65340473844.0,20442662031.0,25799061170.0,,,,,,,,,,,
..Tiền__1,11912554231.0,6685881050.0,10894225446.0,9979003954.0,12242558486.0,10385577670.0,11971723844.0,13942662031.0,17799061170.0,,,,,,,,,,,
..Các khoản tương đương tiền__1,19720046967.0,14360780822.0,3000000000.0,,,,53368750000.0,6500000000.0,8000000000.0,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,4054740000.0,3453000000.0,242724718810.0,214567400000.0,192056503431.0,176746166667.0,143360000000.0,133651057967.0,115857000000.0,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,4054740000.0,3453000000.0,242724718810.0,214567400000.0,192056503431.0,176746166667.0,143360000000.0,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,35210557844.0,30594266344.0,27997730563.0,15355194611.0,19089442443.0,15326652621.0,32999061937.0,12100071389.0,26496151891.0,,,,,,,,,,,
..Phải thu khách hàng__1,22999234037.0,20668118267.0,22547499383.0,9407245629.0,13928203017.0,11786865998.0,12448210047.0,6924612731.0,11919908680.0,,,,,,,,,,,
..Trả trước cho người bán__1,12023443103.0,10458590846.0,5455717854.0,5397805740.0,4932374511.0,2824168820.0,7062860382.0,3811411971.0,10622215616.0,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,2786574830.0,2658379329.0,2264174531.0,2952543576.0,2637642926.0,2738645540.0,13487991508.0,1364046687.0,4806002117.0,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-2598694126.0,-3190822098.0,-2269661205.0,-2402400334.0,-2415665194.0,-2023027737.0,,,-851974522.0,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,6887183.0,,,,,,,,,,,,,,,
. Hàng tồn kho__1,45391307806.0,41365107967.0,40393639144.0,41253977552.0,35279088664.0,32638208009.0,60534856890.0,31081349857.0,38510062020.0,,,,,,,,,,,
.. Hàng tồn kho__1,48155274326.0,44114767877.0,43088859213.0,44177189669.0,38202300781.0,33287037297.0,61183686178.0,31730179145.0,40403567254.0,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-2763966520.0,-2749659910.0,-2695220069.0,-2923212117.0,-2923212117.0,-648829288.0,-648829288.0,-648829288.0,-1893505234.0,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,10683260471.0,14897982227.0,6453517913.0,9863757612.0,6750350401.0,7162495124.0,4996355690.0,3629625431.0,3524420782.0,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,739577576.0,1325938406.0,776927950.0,938355952.0,311083142.0,75400000.0,200743336.0,98882652.0,1753403531.0,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,2522322029.0,3220409931.0,5594701814.0,8874309151.0,6391098630.0,7087095124.0,4094496833.0,1428797851.0,831895159.0,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,7421360866.0,10351633890.0,81888149.0,51092509.0,48168629.0,,701115521.0,,459058790.0,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,2101944928.0,480063302.0,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,576964295701.0,557419491954.0,538122775131.0,525066150530.0,476917156401.0,427534720603.0,343441409258.0,323236242996.0,382536093459.0,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,137858620.0,,5538400.0,105843135.0,126460135.0,145443135.0,781604396.0,5721177109.0,11121079564.0,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,2990334816.0,1664261772.0,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,563005221.0,,,,,,,,,,,,,
