field,[2021],[2020],[2019],[2018],[2017],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2003],[2002],[2001],[2000],[1999],[2016],[2015],[2004]
. Chi phí quản lý doanh nghiệp__1,142570970290.0,146080472736.0,142505662802.0,119993026420.0,119062275246.0,182387408211.0,174201365984.0,129976583214.0,126124943293.0,112570653223.0,118564736139.0,80344700502.0,85416155257.0,38733691738.0,54228501721.0,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,139546342111.0,174207782402.0,175475029643.0,119159536646.0,8427693980.0,201888035666.0,-33411333355.0,91113238286.0,47726201204.0,59654367784.0,223774518117.0,204644802296.0,139736961740.0,90837729777.0,104726391328.0,,,,,,,,
. Thu nhập khác__1,8626679722.0,12556869267.0,8123240159.0,11524324227.0,10300442109.0,96758139815.0,89537983985.0,27598231624.0,22301765833.0,15336504637.0,14186693066.0,20564189296.0,8982418415.0,5095194358.0,9735237778.0,,,,,,,,
. Chi phí khác__1,37079347083.0,21497038438.0,20565716104.0,18321548334.0,18357802876.0,93255390709.0,82482430094.0,26845984592.0,12724625754.0,10736721054.0,10768801438.0,9197629292.0,9973820043.0,3567306780.0,6859193746.0,,,,,,,,
. Lợi nhuận khác__1,-28452667361.0,-8940169171.0,-12442475945.0,-6797224107.0,-8057360767.0,3502749106.0,7055553891.0,752247032.0,9577140079.0,4599783583.0,3417891628.0,11366560004.0,-991401628.0,1527887578.0,2876044032.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,111093674750.0,165267613231.0,163032553698.0,112362312539.0,370333213.0,205390784772.0,-26355779464.0,91865485318.0,57303341283.0,64254151367.0,227192409745.0,216011362300.0,138745560112.0,92365617355.0,107602435360.0,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,33099501220.0,20328028743.0,39834242870.0,24007854110.0,3851963926.0,43130929520.0,1451221427.0,22966371329.0,7737890608.0,9573100192.0,29060868853.0,,-298534940.0,19482396122.0,21394738233.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,77994173530.0,144939584488.0,123198310828.0,88354458429.0,-3481630713.0,162259855252.0,-27807000891.0,68899113989.0,49565450675.0,54681051175.0,198131540892.0,216011362300.0,139044095052.0,72883221233.0,86207697127.0,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-6359509004.0,-6801034267.0,-7305183362.0,-5276789716.0,-6794045845.0,170501681.0,-6189406286.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,84353682534.0,151740618755.0,130503494190.0,93631248145.0,3312415132.0,162089353571.0,-21617594605.0,68899113989.0,49565450675.0,54681051175.0,198131540892.0,216011362300.0,139044095052.0,72883221233.0,86207697127.0,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,685.0,1232.0,1186.0,851.0,30.0,1694.0,-226.0,720.0,518.0,572.0,2071.0,2315.0,1545.0,810.0,2292.0,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,1186.0,851.0,30.0,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,544036888860.0,538821460611.0,632428374710.0,1042273837625.0,1175390068274.0,1282122774598.0,1156833681680.0,,1182627820938.0,964037367413.0,2784400159854.0,2737009177454.0,1251134315090.0,680965665080.0,493768187621.0,,,,,,976416783873.0,1107847033131.0,
. Tiền và các khoản tương đương tiền__1,94822306112.0,88125503724.0,122117264588.0,115897378539.0,112445561513.0,352259961902.0,131893562231.0,,67027329997.0,61186597426.0,93577078956.0,84825495607.0,85553712230.0,119420943098.0,108690828708.0,,,,,,162262526033.0,158033536811.0,
..Tiền__1,94822306112.0,88040276114.0,122032258888.0,107875327787.0,88619246178.0,141876559694.0,97226650233.0,,55241022511.0,51186597426.0,93577078956.0,84825495607.0,85553712230.0,119420943098.0,108690828708.0,,,,,,117876224251.0,124239722275.0,
..Các khoản tương đương tiền__1,,85227610.0,85005700.0,8022050752.0,23826315335.0,210383402208.0,34666911998.0,,11786307486.0,10000000000.0,,,,,,,,,,,44386301782.0,33793814536.0,
. Các khoản đầu tư tài chính ngắn hạn__1,,,5000000000.0,5000000000.0,,6832418778.0,88032418778.0,,89000000000.0,33457990330.0,40000000000.0,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,5000000000.0,5000000000.0,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,87595436798.0,91032608821.0,130307588465.0,117016282050.0,148610360409.0,435822005789.0,430773804901.0,,402254685015.0,280608000539.0,231919772382.0,340214394702.0,369578964753.0,286555547535.0,55280107763.0,,,,,,191255859699.0,345237808750.0,
..Phải thu khách hàng__1,34014912567.0,36943213466.0,84240410298.0,72839057971.0,106554277828.0,398507064805.0,330315000367.0,,276454696992.0,150543106630.0,57510844713.0,40298253935.0,18503704112.0,39278310722.0,32321283151.0,,,,,,104888817369.0,314827155189.0,
..Trả trước cho người bán__1,50359192603.0,51843868222.0,35517128658.0,39197239349.0,34101868286.0,32408146671.0,96908510349.0,,120289540468.0,118854767783.0,165579909415.0,297798488534.0,351010235976.0,242467799204.0,11213170291.0,,,,,,69794769314.0,19987629323.0,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,455796947.0,25140123.0,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,8610927173.0,7649122678.0,13496136540.0,7926071761.0,10900301326.0,8427083956.0,5446215040.0,,7456368410.0,13156046981.0,14207082349.0,7059237553.0,5131053038.0,4856394967.0,11745654321.0,,,,,,18861392114.0,11493530216.0,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-5389595545.0,-5403595545.0,-2946087031.0,-2946087031.0,-2946087031.0,-3520289643.0,-1895920855.0,,-1945920855.0,-1945920855.0,-5378064095.0,-4941585320.0,-5521825320.0,-72097481.0,,,,,,,-2289119098.0,-3375796216.0,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,,2305290238.0,
. Hàng tồn kho__1,318314929079.0,345565169764.0,353128561284.0,775939803211.0,887772653895.0,461478278372.0,475335706140.0,,611450126041.0,558856297093.0,2400480677838.0,2285711656327.0,786418885860.0,272524425268.0,320849533128.0,,,,,,605911632594.0,584127530033.0,
.. Hàng tồn kho__1,348580008960.0,345621286645.0,353258150685.0,778613474004.0,890446324688.0,464151949165.0,475335706140.0,,611450126041.0,558856297093.0,2400480677838.0,2285711656327.0,786418885860.0,272524425268.0,320849533128.0,,,,,,608585303387.0,588332441739.0,
.. Dự phòng giảm giá hàng tồn kho__1,-30265079881.0,-56116881.0,-129589401.0,-2673670793.0,-2673670793.0,-2673670793.0,,,,,,,,,,,,,,,-2673670793.0,-4204911706.0,
. Tài sản ngắn hạn khác__1,43304216871.0,14098178302.0,21874960373.0,28420373825.0,26561492457.0,25730109757.0,30798189630.0,,12895679885.0,29928482025.0,18422630678.0,26257630818.0,9582752247.0,2464749179.0,8947718022.0,,,,,,16986765547.0,20448157537.0,
.. Chi phí trả trước ngắn hạn__1,31603925269.0,13161492040.0,20938274111.0,25200198710.0,20271387934.0,18394554453.0,4005621121.0,,420362981.0,12394344531.0,1641722380.0,1507128926.0,1578811127.0,598331166.0,,,,,,,16765448557.0,17824169101.0,
.. Thuế GTGT được khấu trừ__1,11192551693.0,428946353.0,428946353.0,2711435206.0,249592303.0,,,,,6153723784.0,11093135971.0,20211330415.0,6720870513.0,11017929.0,,,,,,,215300377.0,146506756.0,
.. Thuế và các khoản khác phải thu Nhà nước__1,507739909.0,507739909.0,507739909.0,508739909.0,6040512220.0,6016613.0,17861214420.0,,8306310070.0,5897605589.0,800459000.0,1055140232.0,1272469807.0,268552224.0,8947718022.0,,,,,,6016613.0,2477481680.0,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,7329538691.0,8931354089.0,,4169006834.0,5482808121.0,4887313327.0,3484031245.0,10600800.0,1586847860.0,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,3332357349938.0,3589023647186.0,3906502433962.0,3508943161481.0,3664838493059.0,4330979976439.0,4628046202442.0,,4870156026478.0,4751109333839.0,2585615290461.0,1898694521048.0,1090214080497.0,1144140592429.0,1229329721425.0,,,,,,3764911068446.0,4021813230502.0,
. Các khoản phải thu dài hạn__1,7598090197.0,5555404371.0,4978514180.0,2120349300.0,1885408000.0,,,,,,,,,,,,,,,,1656954700.0,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,7598090197.0,5555404371.0,4978514180.0,21232595860.0,20997654560.0,,,,,,,,,,,,,,,,20769201260.0,19112246560.0,
.. Dự phòng phải thu khó đòi__1,,,,-19112246560.0,-19112246560.0,,,,,,,,,,,,,,,,-19112246560.0,-19112246560.0,
. Tài sản cố định__1,3165385336507.0,3434059903215.0,3699534960019.0,3135077386644.0,3390097896602.0,4254389087353.0,4510846629224.0,,4859421179731.0,4734881513737.0,2580532701961.0,1893675386912.0,1084944158229.0,1138206471323.0,1222959162986.0,,,,,,3666295448650.0,3908873293284.0,
.. Tài sản cố định hữu hình__1,3155290555708.0,3424876101295.0,3690352038101.0,3126039319948.0,3380968379906.0,4169981424114.0,4432242688383.0,,4585920687720.0,4595735107796.0,702231707797.0,690873291517.0,829611545678.0,994174631541.0,1091685115765.0,,,,,,3657666112650.0,3900243957284.0,
- Nguyên giá__1,7622240705602.0,7588464081225.0,7571925440365.0,6763105521159.0,6778384732506.0,6815451617824.0,6755429176677.0,,6357716897766.0,6057823323822.0,1954348523381.0,1815578798458.0,1783675418312.0,1772959963994.0,1741501610054.0,,,,,,6847415790351.0,6816575634000.0,
- Giá trị hao mòn luỹ kế__1,-4466950149894.0,-4163587979930.0,-3881573402264.0,-3637066201211.0,-3397416352600.0,-2645470193710.0,-2323186488294.0,,-1771796210046.0,-1462088216026.0,-1252116815584.0,-1124705506941.0,-954063872634.0,-778785332453.0,-649816494289.0,,,,,,-3189749677701.0,-2916331676716.0,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,10094780799.0,9183801920.0,9182921918.0,9038066696.0,9129516696.0,8771086000.0,8974580627.0,,75398915304.0,79957688938.0,84791956446.0,89012903727.0,94183277661.0,116829403160.0,123105308408.0,,,,,,8629336000.0,8629336000.0,
- Nguyên giá__3,12453005603.0,11273005603.0,11031594028.0,11127649028.0,11127649028.0,10720699028.0,10793700028.0,,111560100028.0,111250502008.0,110865492008.0,110486492008.0,110396192008.0,129460127995.0,129460127995.0,,,,,,10578949028.0,10578949028.0,
- Giá trị hao mòn luỹ kế__3,-2358224804.0,-2089203683.0,-1848672110.0,-2089582332.0,-1998132332.0,-1949613028.0,-1819119401.0,,-36161184724.0,-31292813070.0,-26073535562.0,-21473588281.0,-16212914347.0,-12630724835.0,-6354819587.0,,,,,,-1949613028.0,-1949613028.0,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,68279917339.0,50065533747.0,66866792713.0,282729762585.0,218865737707.0,,,,,,,,,,,,,,,,37894479737.0,43469109222.0,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,68279917339.0,50065533747.0,66866792713.0,282729762585.0,218865737707.0,,,,,,,,,,,,,,,,37894479737.0,43469109222.0,
. Đầu tư tài chính dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,5000000000.0,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,,,,,,,,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,91094005895.0,99342805853.0,135122167050.0,89015662952.0,53989450750.0,62713879713.0,101657322720.0,,10734846747.0,16227820102.0,82588500.0,19134136.0,269922268.0,934121106.0,1370558439.0,,,,,,59064185359.0,69470827996.0,
. Chi phí trả trước dài hạn__1,80349805245.0,84783613731.0,113356189907.0,65584444685.0,28892991359.0,62713879713.0,101657322720.0,,10734846747.0,16227820102.0,82588500.0,19134136.0,269922268.0,934121106.0,,,,,,,32302484844.0,41043886353.0,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",8523879150.0,10673629498.0,16215173395.0,16215173395.0,16215173395.0,,,,,,,,,,,,,,,,16215173395.0,16215173395.0,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,,1370558439.0,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,2220321500.0,3885562624.0,5550803748.0,7216044872.0,8881285996.0,13877009373.0,15542250498.0,,,,,,,,,,,,,,10546527120.0,12211768248.0,
Tổng cộng tài sản__1,3876394238798.0,4127845107797.0,4538930808672.0,4551216999106.0,4840228561333.0,5613102751037.0,5784879884122.0,,6052783847416.0,5715146701252.0,5370015450315.0,4635703698502.0,2341348395587.0,1825106257509.0,1723097909046.0,,,,,,4741327852319.0,5129660263633.0,
I - NỢ PHẢI TRẢ__1,1757744055173.0,2012132904102.0,2532293189465.0,2669446910737.0,3038648198393.0,4141980663762.0,4636147388140.0,,5017884924868.0,4706841551513.0,4215477379782.0,3454353705539.0,1312480440615.0,857535545411.0,699556146273.0,,,,,,2801703304666.0,3427487210403.0,
. Nợ ngắn hạn__1,1717872593779.0,1980869725741.0,2503333573703.0,2631473198559.0,2652900148404.0,2703090703789.0,2391654106442.0,,1697455029798.0,1496655966747.0,1146823581532.0,518843724760.0,309386951792.0,390288054397.0,307251387620.0,,,,,,2726020231773.0,2689123750992.0,
.. Phải trả người bán ngắn hạn__1,873157667451.0,813082814746.0,940765327468.0,945818562976.0,980362257084.0,,,,,,,,,,,,,,,,949930203233.0,866404203877.0,
.. Người mua trả tiền trước ngắn hạn__1,127681823710.0,87337596357.0,52458262733.0,23107062929.0,21654771905.0,,,,,,,,,,,,,,,,31376452946.0,3578764084.0,
..Thuế và các khoản phải nộp Nhà nước__1,8717174690.0,30656066883.0,47030254947.0,18057488046.0,4723601650.0,47627949459.0,5136384301.0,,1695270497.0,1312699482.0,4708401024.0,12517270930.0,2640114888.0,6275007305.0,970067815.0,,,,,,67289964828.0,73249469639.0,
.. Phải trả người lao động__1,74899027346.0,65319283302.0,50979221620.0,44875562978.0,59595730578.0,51656897789.0,25804446718.0,,52155255797.0,55664846620.0,58597510945.0,45567305759.0,41124192579.0,38799968084.0,36806264079.0,,,,,,73344014252.0,79343333143.0,
.. Chi phí phải trả ngắn hạn__1,79754142976.0,136478619977.0,129629830570.0,48875956665.0,72917451965.0,,,,,,,,,,,,,,,,51370049730.0,44328564752.0,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,22594178021.0,21856925346.0,24364823596.0,27194045971.0,24405055691.0,,,,,,,,,,,,,,,,34917334037.0,31037861537.0,
.. Vay và nợ thuê tài chính ngắn hạn__1,524082181513.0,821298451341.0,1256228306645.0,1515483334789.0,1468643804500.0,,,,,,,,,,,,,,,,1501305254391.0,1578623733758.0,
.. Dự phòng phải trả ngắn hạn__1,,,,,2873640763.0,,,,,,,,3718463773.0,,,,,,,,2155230571.0,1436820380.0,
". Quỹ khen thưởng, phúc lợi__1",6986398072.0,4839967789.0,1877546124.0,8061184205.0,17723834268.0,,,,,,,,,,,,,,,,14331727785.0,11120999822.0,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,39871461394.0,31263178361.0,28959615762.0,37973712178.0,385748049989.0,1438889959973.0,2244493281698.0,,3320429895070.0,3210185584766.0,3068653798250.0,2935509980779.0,1003093488823.0,467247491014.0,392304758653.0,,,,,,75683072893.0,738363459411.0,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,,,,,10693000.0,10693000.0,,10693000.0,10693000.0,10693000.0,10693000.0,100693000.0,444073500.0,672173720.0,,,,,,,10693000.0,
. Vay và nợ thuê tài chính dài hạn__1,33800000000.0,26000000000.0,24540000000.0,34300000000.0,385748049989.0,,,,,,,,,,,,,,,,75683072893.0,738352766411.0,
. Trái phiếu chuyển đổi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,6071461394.0,5263178361.0,4419615762.0,3673712178.0,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,2118650183625.0,2115712203695.0,2006637619207.0,1881770088369.0,1801580362940.0,1447072285278.0,1124853195666.0,,1034898922548.0,1008305149739.0,1154538070533.0,1181349992963.0,1028867954974.0,967570712098.0,1023541762773.0,,,,,,1939624547653.0,1702173053230.0,
I. Vốn chủ sở hữu__1,2118650183625.0,2115712203695.0,2006637619207.0,1881770088369.0,1801580362940.0,,,,,,,,,,,,,,,,1939624547653.0,1702173053230.0,
. Vốn góp của chủ sở hữu__1,1232098120000.0,1232098120000.0,1100100540000.0,1100100540000.0,1100100540000.0,,,,,,,,,,,,,,,,1100100540000.0,956613970000.0,
- Cổ phiếu phổ thông có quyền biểu quyết__1,1232098120000.0,1232098120000.0,1100100540000.0,1100100540000.0,1100100540000.0,,,,,,,,,,,,,,,,1100100540000.0,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,57006601053.0,57006601053.0,57006601053.0,57006601053.0,57006601053.0,,,,,,,,,,,,,,,,57006601053.0,57006601053.0,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu quỹ (*)__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,713584349985.0,691514277064.0,663587929521.0,659994070460.0,628211078411.0,,,,,,,,,,,,,,,,440006775232.0,324849975232.0,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,138742519568.0,151515103555.0,195563412343.0,66984557204.0,13301034108.0,,,,,,,,,,,,,,,,332755476155.0,346696337782.0,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,84041682534.0,151500618755.0,130335494190.0,93466515145.0,3124415132.0,,,,,,,,,,,,,,,,256467600268.0,86476791577.0,
- LNST chưa phân phối kỳ này__1,54700837034.0,14484800.0,65227918153.0,-26481957941.0,10176618976.0,,,,,,,,,,,,,,,,76287875887.0,260219546205.0,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,-22781406981.0,-16421897977.0,-9620863710.0,-2315680348.0,2961109368.0,,,,,,,,,,,,,,,,9755155213.0,17006169163.0,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,13132375115.0,10054416043.0,12679987837.0,-834472122.0,13642861083.0,,,,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,24049801997.0,23879300316.0,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,3876394238798.0,4127845107797.0,4538930808672.0,4551216999106.0,4840228561333.0,5613102751037.0,5784879884122.0,,6052783847416.0,5715146701252.0,5370015450315.0,4635703698502.0,2341348395589.0,1825106257509.0,1723097909046.0,,,,,,4741327852319.0,5129660263633.0,
.. Đầu tư ngắn hạn__1,,,,,,6832418778.0,88032418778.0,,89000000000.0,33457990330.0,40000000000.0,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,75636577239.0,69629360214.0,,198101576707.0,59188717003.0,1793509037718.0,1113789191668.0,161149334890.0,27202436622.0,8168738813.0,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,,,,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,,,,5000000000.0,5000000000.0,5000000000.0,,5000000000.0,,,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,1846712284189.0,1543555915568.0,,1015938274405.0,882294322777.0,612934871944.0,122783670154.0,132230229832.0,197430834465.0,151177822579.0,,,,,,,,
.. Phải trả người bán__1,,,,,,680574255777.0,724890064409.0,,557551142201.0,467847072675.0,409771011875.0,301101915270.0,77675362287.0,76253731744.0,108509766359.0,,,,,,,,
.. Người mua trả tiền trước__1,,,,,,6948160692.0,4075571303.0,,1115419880.0,1210524786.0,8947523044.0,2277050507.0,7306422926.0,482583330.0,257224488.0,,,,,,,,
.. Chi phí phải trả__1,,,,,,43395069912.0,27111934185.0,,41415522742.0,53835106119.0,33992811989.0,23991159887.0,8951923375.0,6848534043.0,2828763452.0,,,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,26176085971.0,55850698940.0,,22166865225.0,19475879335.0,17871450711.0,10605352253.0,35740242132.0,64197395426.0,6701478848.0,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,,,15015514953.0,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,,,,
