field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,463279627989.0,399490314668.0,503612657232.0,,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,10841218540.0,8776160309.0,1751785383.0,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,452438409449.0,390714154359.0,501860871849.0,,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,260935563800.0,217115538797.0,293635842679.0,,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,191502845649.0,173598615562.0,208225029170.0,,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,16557544600.0,5679151741.0,3671773264.0,,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,7879705875.0,12292881951.0,17971068102.0,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2861001336.0,7142292234.0,17307129546.0,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,69287800740.0,78346100538.0,99576191310.0,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,59065344546.0,48459319602.0,53912911027.0,,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,71827539088.0,40179465212.0,40436631995.0,,,,,,,,,,,,,,,,,
. Thu nhập khác__1,238264772.0,13420112.0,328375954.0,,,,,,,,,,,,,,,,,
. Chi phí khác__1,596047832.0,282121702.0,1129597065.0,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-357783060.0,-268701590.0,-801221111.0,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,71469756028.0,39910763622.0,39635410884.0,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,14748373792.0,8518490833.0,10218232048.0,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,56721382236.0,31392272789.0,29417178836.0,,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,56721382236.0,31392272789.0,29417178836.0,,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2707.0,1672.0,2186.0,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,2707.0,1672.0,1703.0,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,625625130318.0,453084111628.0,498482601617.0,,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,101527914778.0,88422651082.0,73361685271.0,,,,,,,,,,,,,,,,,
..Tiền__1,51842914778.0,14912130534.0,13291530082.0,,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,49685000000.0,73510520548.0,60070155189.0,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,255334000000.0,67500000000.0,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,255334000000.0,67500000000.0,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,147460537304.0,192038615203.0,298912436553.0,,,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,110938256159.0,155617984666.0,259455199476.0,,,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,29985738826.0,29233077941.0,32016069959.0,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,9274004284.0,9790425842.0,10074169118.0,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-2737461965.0,-2602873246.0,-2633002000.0,,,,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,98659156860.0,89457057787.0,108724172148.0,,,,,,,,,,,,,,,,,
.. Hàng tồn kho__1,100917737649.0,89654927832.0,110154716734.0,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-2258580789.0,-197870045.0,-1430544586.0,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,22643521376.0,15665787556.0,17484307645.0,,,,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,1324856407.0,2388834940.0,1080916351.0,,,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,21165326114.0,13259672616.0,13873946520.0,,,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,153338855.0,17280000.0,2529444774.0,,,,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,260856263677.0,268826727091.0,286252102080.0,,,,,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,6500000000.0,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,6500000000.0,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,159316910576.0,187099707308.0,209330401687.0,,,,,,,,,,,,,,,,,
.. Tài sản cố định hữu hình__1,120348281597.0,138410321295.0,160641015674.0,,,,,,,,,,,,,,,,,
- Nguyên giá__1,362544331655.0,359505650404.0,355354748655.0,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-242196050058.0,-221095329109.0,-194713732981.0,,,,,,,,,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,38968628979.0,48689386013.0,48689386013.0,,,,,,,,,,,,,,,,,
- Nguyên giá__3,48689386013.0,48689386013.0,48689386013.0,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-9720757034.0,,,,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,73323000964.0,51320314183.0,46772106153.0,,,,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,73323000964.0,51320314183.0,46772106153.0,,,,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,6800000000.0,16210000000.0,15473000000.0,,,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",8820000000.0,8820000000.0,8820000000.0,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,6800000000.0,6800000000.0,6800000000.0,,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,-8820000000.0,-4410000000.0,-147000000.0,,,,,,,,,,,,,,,,,
