field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,114256684617.0,134309079034.0,135407246660.0,192552548238.0,130076805711.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,98567980.0,22500000.0,14194400.0,21600000.0,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,114256684617.0,134210511054.0,135384746660.0,192538353838.0,130055205711.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,97395179896.0,111329762933.0,107163595241.0,169170121382.0,107477781270.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,16861504721.0,22880748121.0,28221151419.0,23368232456.0,22577424441.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,18640716065.0,19140816401.0,16980034583.0,19680628818.0,21232615882.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,1209629775.0,1370782160.0,2383454341.0,2459410004.0,1363999802.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1145339683.0,1299731966.0,2379203821.0,2453944938.0,1352231718.0,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,-3861598818.0,-4879075825.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,2255720052.0,2588238725.0,2660754194.0,5134814471.0,3984773068.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,14527761873.0,19268713806.0,19809554728.0,21350279569.0,19023711288.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,17509109086.0,18793829831.0,16485823921.0,9225281405.0,19437556165.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,71343327.0,466771236.0,335297478.0,305112276.0,2915941586.0,,,,,,,,,,,,,,,
. Chi phí khác__1,1110623689.0,205002.0,92481301.0,11797973.0,1033570613.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-1039280362.0,466566234.0,242816177.0,293314303.0,1882370973.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,16469828724.0,19260396065.0,16728640098.0,9518595708.0,21319927138.0,,,,,,,,,,,,,,,
