field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2013]
. Doanh thu bán hàng và cung cấp dịch vụ__1,499384187387.0,690475673597.0,9378923478.0,35899864578.0,44243439140.0,97203494807.0,205261376085.0,133263417035.0,120903874664.0,,59776817763.0,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,499384187387.0,690475673597.0,9378923478.0,35899864578.0,44243439140.0,97203494807.0,205261376085.0,133263417035.0,120903874664.0,,59776817763.0,,,,,,,,,,
. Giá vốn hàng bán__1,431881733040.0,551108882914.0,8244519764.0,34705647248.0,36437985665.0,91024955320.0,191185484026.0,119332227950.0,112594849580.0,,56716325191.0,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,67502454347.0,139366790683.0,1134403714.0,1194217330.0,7805453475.0,6178539487.0,14075892059.0,13931189085.0,8309025084.0,,3060492572.0,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,487137936.0,862444588.0,3256709228.0,7406357406.0,678409518.0,2016196138.0,3875539089.0,4265594380.0,4497570688.0,,1042447554.0,,,,,,,,,,
. Chi phí tài chính__1,37004972540.0,35540710043.0,,5383081957.0,4216876845.0,6816579269.0,7077483401.0,6282098101.0,3572086838.0,,582006483.0,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,27590692602.0,26540710043.0,,5383081957.0,4216876845.0,6816579269.0,7077483401.0,6282098101.0,3572086838.0,,582006483.0,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,725082108.0,1020157686.0,512627679.0,268891356.0,91969551.0,135697309.0,1266576086.0,544017291.0,147145269.0,,11385562.0,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,11477179553.0,13978007143.0,2543731951.0,2814014374.0,6143904437.0,4102870537.0,8219193914.0,10896126962.0,8557982484.0,,2964667833.0,,,,,,,,,,
