field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,4907442171786.0,5334174800745.0,5723375717964.0,6048683975119.0,87490201429.0,6122122112652.0,130030927431.0,8085846947772.0,8092962336092.0,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,33865455962.0,22964986741.0,30389182047.0,48001960275.0,26862006.0,86011793733.0,910000196.0,69943528458.0,53124142531.0,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,4873576715824.0,5311209814004.0,5692986535917.0,6000682014844.0,87463339423.0,6036110318919.0,129120927235.0,8015903419314.0,8039838193561.0,,,,,,,,,,,,
. Giá vốn hàng bán__1,4433827644346.0,4797711488517.0,5199374486634.0,5485420342406.0,76442810315.0,5487031729389.0,125346820088.0,7297353928209.0,7294298650600.0,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,439749071478.0,513498325487.0,493612049283.0,515261672438.0,11020529108.0,549078589530.0,3774107147.0,718549491105.0,745539542961.0,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,114152360682.0,94200191105.0,100038779387.0,93444577089.0,71663315714.0,344973252472.0,169770238001.0,197987902211.0,137279099198.0,,,,,,,,,,,,
. Chi phí tài chính__1,34622985941.0,127496489198.0,98999790094.0,124789396070.0,7296267785.0,102388882331.0,1898378840.0,123973332076.0,150075171607.0,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,59454036669.0,73992059074.0,84568076156.0,89299122443.0,,66643262368.0,,93952900661.0,90172049606.0,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",90499106352.0,151315993349.0,148115955933.0,150134190469.0,,137462610249.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,255588685903.0,258769965565.0,266060272498.0,290405591652.0,6042399006.0,329182386085.0,8212079572.0,354848226045.0,344764536805.0,,,,,,,,,,,,
