field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,66552289694.0,41708462400.0,45752819310.0,,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,66552289694.0,41708462400.0,45752819310.0,,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,47990834598.0,34753830177.0,40632273912.0,,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,18561455096.0,6954632223.0,5120545398.0,,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,195292622.0,124199337.0,82310974.0,,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,1668676022.0,2325939122.0,2373551398.0,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1668676022.0,2325939122.0,2373551398.0,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,15950136.0,16920000.0,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,3877811043.0,3181840511.0,3432162993.0,,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,13194310517.0,1554131927.0,-602858019.0,,,,,,,,,,,,,,,,,
. Thu nhập khác__1,102898623.0,285329930.0,851944900.0,,,,,,,,,,,,,,,,,
. Chi phí khác__1,296918311.0,263893444.0,457777714.0,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-194019688.0,21436486.0,394167186.0,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,13000290829.0,1575568413.0,-208690833.0,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,1191896031.0,,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,11808394798.0,1575568413.0,-208690833.0,,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,11808394798.0,1575568413.0,-208690833.0,,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,984.0,131.0,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,984.0,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,18082860186.0,19130131950.0,13028672810.0,,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,9422827504.0,7851267686.0,6492932400.0,,,,,,,,,,,,,,,,,
..Tiền__1,9422827504.0,7851267686.0,3092932400.0,,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,3400000000.0,,,,,,,,,,,,,,,,,
