field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1149852280946.0,1198757183449.0,1520526620894.0,1459302519413.0,1409681845402.0,1488868702156.0,1198920136188.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,2203681334.0,2491329817.0,6913073773.0,27036546763.0,,7568965810.0,2840230517.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1147648599612.0,1196265853632.0,1513613547121.0,1432265972650.0,1409681845402.0,1481299736346.0,1196079905671.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,973912633148.0,987044260062.0,1290304951972.0,1208996597521.0,1188353895992.0,1292883231888.0,1091888178424.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,173735966464.0,209221593570.0,223308595149.0,223269375129.0,221327949410.0,188416504458.0,104191727247.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,12951379334.0,17156850639.0,12611977672.0,17365974371.0,12665693596.0,16877352332.0,18236509533.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,5959022227.0,7891529462.0,7736893059.0,18102117254.0,12818359910.0,17010367421.0,35868628389.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2617210077.0,1093088377.0,3073683539.0,4558328302.0,3744627959.0,5358218446.0,6821640224.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-11503279099.0,-22516626958.0,-11092276439.0,-999422830.0,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,24999160834.0,21196639296.0,23258712917.0,18309546314.0,40510140778.0,15143932930.0,26692618515.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,59647083903.0,69794344754.0,91849929562.0,60505700255.0,96392011358.0,84896373749.0,49083336421.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,84578799735.0,104979303739.0,101982760844.0,142718562847.0,84273130960.0,88243182690.0,10783653455.0,,,,,,,,,,,,,,
. Thu nhập khác__1,4717105335.0,13096426920.0,28601665646.0,20228459373.0,9540598118.0,4079120451.0,4404974549.0,,,,,,,,,,,,,,
. Chi phí khác__1,133710388.0,967335955.0,84521449.0,2978592720.0,113102540.0,389424218.0,56015643.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,4583394947.0,12129090965.0,28517144197.0,17249866653.0,9427495578.0,3689696233.0,4348958906.0,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,89162194682.0,117108394704.0,130499905041.0,159968429500.0,93700626538.0,91932878923.0,15132612361.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,18368533968.0,23831548712.0,30309671957.0,28795194189.0,19309004552.0,18648896106.0,3109997488.0,,,,,,,,,,,,,,
