field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,971321804099.0,1150062407539.0,1119579401057.0,979672302553.0,695811911878.0,348514884885.0,309013847765.0,281141983577.0,245689492569.0,172869800729.0,230556848382.0,225267341632.0,240815749597.0,202003921371.0,161595139733.0,,,,,
. Các khoản giảm trừ doanh thu__1,27043235682.0,18389557641.0,22012206823.0,19897081310.0,2189790497.0,1187509814.0,,79527486.0,,16779000.0,,10400000.0,10755000.0,233291500.0,171664000.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,944278568417.0,1131672849898.0,1097567194234.0,959775221243.0,693622121381.0,347327375071.0,309013847765.0,281062456091.0,245689492569.0,172853021729.0,230556848382.0,225256941632.0,240804994597.0,201770629871.0,161423475733.0,,,,,
. Giá vốn hàng bán__1,848941162721.0,995014099193.0,960387221638.0,854201687257.0,600230782630.0,303908583873.0,275980985883.0,252849474434.0,215549073167.0,142618346261.0,188252800861.0,188705714674.0,200996980168.0,176234136637.0,141316166936.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,95337405696.0,136658750705.0,137179972596.0,105573533986.0,93391338751.0,43418791198.0,33032861882.0,28212981657.0,30140419402.0,30234675468.0,42304047521.0,36551226958.0,39808014429.0,25536493234.0,20107308797.0,,,,,
. Doanh thu hoạt động tài chính__1,2139971809.0,1496281417.0,26210207.0,31506073.0,400498370.0,45430371.0,118658561.0,194156842.0,126969270.0,54514304.0,290969507.0,933927281.0,180696786.0,215474092.0,17325746.0,,,,,
. Chi phí tài chính__1,11333330165.0,15053478144.0,18372013256.0,16581549436.0,12000596315.0,8054297141.0,7518818225.0,8882994358.0,8921501519.0,9098231562.0,16305810677.0,8109542707.0,4475978224.0,6411500868.0,4011572214.0,,,,,
- Trong đó: Chi phí lãi vay__1,11333330165.0,15009272132.0,18371981785.0,16581549436.0,11014106896.0,8053947846.0,5339665967.0,6207326789.0,6246821339.0,8936312167.0,15628413869.0,6408300509.0,2475761534.0,,3719778238.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,18782840010.0,21385064462.0,33286605332.0,24507913267.0,17186643739.0,5951145186.0,4198001684.0,4905026683.0,7472403075.0,6053927226.0,11871859074.0,9404794074.0,8253893914.0,4828648220.0,4794737853.0,,,,,
. Chi phí quản lý doanh nghiệp__1,11520615595.0,14923437550.0,13309420344.0,16161350859.0,14105203292.0,10266175593.0,11936401240.0,8135259891.0,8417050991.0,7232167240.0,6809491332.0,4787833404.0,3562761947.0,5401267240.0,2370309183.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,55840591735.0,86793051966.0,72238143871.0,48354226497.0,50499393775.0,19192603649.0,9498299294.0,6483857567.0,5456433087.0,7904863744.0,7607855945.0,15182984054.0,23696077130.0,9110550998.0,8948015293.0,,,,,
. Thu nhập khác__1,1578911606.0,1145045121.0,1004774659.0,297446531.0,259888517.0,492504251.0,623395688.0,3133489892.0,741693224.0,832270741.0,1053161522.0,996938006.0,36328625.0,3530131020.0,722196623.0,,,,,
. Chi phí khác__1,3911082603.0,3755036791.0,1771796444.0,1952443015.0,1956681325.0,1369611476.0,3458927550.0,4186672953.0,1715082372.0,685436334.0,1577138593.0,71476131.0,28407588.0,2423555930.0,604395034.0,,,,,
. Lợi nhuận khác__1,-2332170997.0,-2609991670.0,-767021785.0,-1654996484.0,-1696792808.0,-877107225.0,-2835531862.0,-1053183061.0,-973389148.0,146834407.0,-523977071.0,925461875.0,7921037.0,1106575090.0,117801589.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,53508420738.0,84183060296.0,71471122086.0,46699230013.0,48802600967.0,18315496424.0,6662767432.0,5430674506.0,4483043939.0,8051698151.0,7083878874.0,16108445929.0,23703998167.0,10217126088.0,9065816882.0,,,,,
. Chi phí thuế TNDN hiện hành__1,6336447233.0,8916461788.0,7130373963.0,4691865243.0,4643810542.0,4419864770.0,3757035165.0,2693008261.0,2464449665.0,721696485.0,1258713597.0,4563546107.0,4338317077.0,1247434920.0,1819235236.0,,,,,
