field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2014]
. Doanh thu bán hàng và cung cấp dịch vụ__1,14812357111927.0,8495819966148.0,9533506528029.0,,,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,18486455558.0,10929017779.0,20310950477.0,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,14793870656369.0,8484890948369.0,9513195577552.0,,,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,13095850096407.0,7529474887367.0,8431516725941.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,1698020559962.0,955416061002.0,1081678851611.0,,,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,261525548626.0,185993397083.0,483243743357.0,,,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,317006290329.0,296744052757.0,316795061693.0,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,254935708697.0,266942952198.0,263496617519.0,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-3311137090.0,-10142552591.0,25183901258.0,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,936812769118.0,286274700803.0,220233921035.0,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,361769177230.0,323383655651.0,237539613708.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,340646734821.0,224864496283.0,815537899790.0,,,,,,,,,,,,,,,,,,
. Thu nhập khác__1,11370309369.0,74345039846.0,10581875411.0,,,,,,,,,,,,,,,,,,
. Chi phí khác__1,25462432220.0,8610197327.0,3831716583.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-14092122851.0,65734842519.0,6750158828.0,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,326554611970.0,290599338802.0,822288058618.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,116509845514.0,48665648672.0,87653042996.0,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,-28404456231.0,-230907051.0,22897278795.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,238449222687.0,242164597181.0,711737736827.0,,,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,179599846564.0,164833351558.0,273774875760.0,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,58849376123.0,77331245623.0,437962861067.0,,,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,222.0,509.0,3433.0,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,222.0,509.0,3433.0,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,6650889061595.0,5119815243520.0,5564306650727.0,,,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,2177384953432.0,1133312021167.0,321446345314.0,,,,,,,,,,,,,,,,,,
..Tiền__1,1265637688049.0,275759255533.0,255570865864.0,,,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,911747265383.0,857552765634.0,65875479450.0,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,436156000000.0,778600000000.0,1298322102192.0,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,59670020000.0,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
