field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,722200202004.0,688906778823.0,887143476789.0,645871367298.0,,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,20000.0,807637293.0,2624006288.0,1634194280.0,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,722200182004.0,688099141530.0,884519470501.0,644237173018.0,,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,541445775647.0,508768280067.0,588161906900.0,409643953877.0,,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,180754406357.0,179330861463.0,296357563601.0,234593219141.0,,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,30363563594.0,27378407303.0,21833433074.0,35690293772.0,,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,44037687809.0,32010004005.0,23597628687.0,29173124141.0,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,44178734702.0,22659399601.0,18329593007.0,22260079959.0,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",887837613.0,-67623108.0,-175858774.0,1850977309.0,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,5157685533.0,8064954136.0,14602213843.0,4061788082.0,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,103629284816.0,91783678590.0,100480291479.0,58546879888.0,,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,59181149406.0,74783008927.0,179335003892.0,180352698111.0,,,,,,,,,,,,,,,,,
. Thu nhập khác__1,367524967.0,368092430.0,549322884.0,616779588.0,,,,,,,,,,,,,,,,,
. Chi phí khác__1,102921017.0,439268688.0,652860101.0,265162659.0,,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,264603950.0,-71176258.0,-103537217.0,4568.0,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,59445753356.0,74711832669.0,179231466675.0,180704315040.0,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,23705086305.0,14050211419.0,23159661104.0,15678252582.0,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,796204848.0,2373380757.0,-296686361.0,-10841766.0,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,34944462203.0,58288240493.0,156368491932.0,165036904224.0,,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-25121336320.0,-23375945381.0,19315868283.0,7289252358.0,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,60065798523.0,81664185874.0,137052623649.0,157747651866.0,,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,794.0,1361.0,2914.0,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,1361.0,2380.0,3556.0,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,631170606581.0,1082104845821.0,733016107083.0,596185507735.0,,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,137335598773.0,367600627050.0,249147381569.0,253490124538.0,,,,,,,,,,,,,,,,,
..Tiền__1,79885648786.0,101741184011.0,122620201913.0,75410270281.0,,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,57449949987.0,265859443039.0,126527179656.0,178079854257.0,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,157766513079.0,427680928111.0,136635456668.0,62579903396.0,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,144816843307.0,159252902819.0,85574347915.0,50142369150.0,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,-5980662970.0,-8044862970.0,-146963750.0,,,,,,,,,,,,,,,,,,
