field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2010]
. Doanh thu bán hàng và cung cấp dịch vụ__1,5668797258.0,10525180328.0,22168856846.0,21840765173.0,35628254172.0,156381027006.0,181502554766.0,80597864729.0,46766726180.0,5886921818.0,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,5668797258.0,10525180328.0,22168856846.0,21840765173.0,35628254172.0,156381027006.0,181502554766.0,80597864729.0,46766726180.0,5886921818.0,,,,,,,,,,,
. Giá vốn hàng bán__1,12975763209.0,17772388213.0,20858412685.0,20609058434.0,30287723474.0,123497138102.0,128926880861.0,68765344520.0,41241644837.0,3642122334.0,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,-7306965951.0,-7247207885.0,1310444161.0,1231706739.0,5340530698.0,32883888904.0,52575673905.0,11832520209.0,5525081343.0,2244799484.0,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,919210.0,1535294.0,62387081.0,225683129.0,70472392.0,1861138.0,146396349.0,227254.0,151980125.0,563995290.0,,,,,,,,,,,
. Chi phí tài chính__1,10675643842.0,3561694569.0,1200000.0,1542280909.0,,,336375000.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,336375000.0,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,4571155.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,3830824895.0,873376000.0,1002239636.0,1445395637.0,582969331.0,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,2855121253.0,3169879186.0,24226752987.0,6755674709.0,3610517118.0,,3322584780.0,3271976835.0,1775029526.0,1333038410.0,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-20836811836.0,-13977246346.0,-22855121745.0,-6840565750.0,1805057127.0,29054925147.0,48189734474.0,7558530992.0,2456636305.0,892787033.0,,,,,,,,,,,
. Thu nhập khác__1,,,,,,,860.0,,,,,,,,,,,,,,
. Chi phí khác__1,156873444.0,15974659.0,70700000.0,7528135792.0,10474712.0,,211945788.0,,88759286.0,,,,,,,,,,,,
. Lợi nhuận khác__1,-156873444.0,-15974659.0,-70700000.0,-7528135792.0,-10474712.0,,-211944928.0,,-88759286.0,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,-20993685280.0,-13993221005.0,-22925821745.0,-14368701542.0,1794582415.0,29054925147.0,47977789546.0,7558530992.0,2367877019.0,892787033.0,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,53259366.0,128189082.0,464369456.0,5812985029.0,10645741773.0,1662876818.0,614159076.0,208735750.0,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,-20993685280.0,-13993221005.0,-22979081111.0,-14496890624.0,1330212959.0,23241940118.0,37332047773.0,5895654174.0,1753717943.0,684051283.0,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-556400274.0,-561221863.0,27787495.0,63528929.0,51076604.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,-20437285006.0,-13431999142.0,-23006868606.0,-14560419553.0,1279136355.0,23241940118.0,37332047773.0,5895654174.0,1753717943.0,684051283.0,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,-649.0,-426.0,-730.0,-462.0,41.0,1057.0,1867.0,1466.0,974.0,380.0,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,-649.0,-426.0,-730.0,-462.0,41.0,,,,,,,,,,,,,,,,
