field,[2021],[2020],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2019]
. Doanh thu bán hàng và cung cấp dịch vụ__1,121946310725.0,112564820588.0,96803715149.0,96855404895.0,89690563729.0,97596020408.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,9404300.0,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,121946310725.0,112564820588.0,96803715149.0,96846000595.0,89690563729.0,97596020408.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,91683266803.0,86539345290.0,73891998811.0,71833799013.0,74904979450.0,69771764963.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,30263043922.0,26025475298.0,22911716338.0,25012201582.0,14785584279.0,27824255445.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,1091788156.0,1185981580.0,1543611217.0,3241226185.0,2811472238.0,2329278330.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,2774722586.0,3234413797.0,60022521.0,5508565328.0,5994226250.0,4269772762.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2774037003.0,3234413797.0,57522521.0,5505386739.0,5994226250.0,4269772762.0,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,850827432.0,797411130.0,1666794725.0,1352610420.0,2588183691.0,3100055013.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,25094572424.0,22539806707.0,23235564827.0,22880492377.0,22199416231.0,21984277047.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,2634709636.0,639825244.0,-507054518.0,-1488240358.0,-13184769655.0,799428953.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,6330742.0,719464616.0,625830468.0,1679620899.0,291346232.0,280075677.0,,,,,,,,,,,,,,,
. Chi phí khác__1,11868.0,6101526.0,8295929.0,102581815.0,79768477.0,2452663.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,6318874.0,713363090.0,617534539.0,1577039084.0,211577755.0,277623014.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,2641028510.0,1353188334.0,110480021.0,88798726.0,-12973191900.0,1077051967.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,2641028510.0,1353188334.0,110480021.0,88798726.0,-12973191900.0,1077051967.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,2641028510.0,1353188334.0,110480021.0,88798726.0,-12973191900.0,1077051967.0,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,96.0,49.0,4.0,3.0,456.0,38.0,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,3.0,456.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,77935617537.0,68517892302.0,65707716029.0,61280885055.0,52497743108.0,69710939225.0,,,,,,,,,,,,,,,69280392280.0
. Tiền và các khoản tương đương tiền__1,27840121984.0,12510512474.0,9130574639.0,23413204721.0,26234636343.0,36179686455.0,,,,,,,,,,,,,,,15586510135.0
..Tiền__1,11546739335.0,8089354413.0,9130574639.0,16913204721.0,6934636343.0,9879686455.0,,,,,,,,,,,,,,,13556314857.0
..Các khoản tương đương tiền__1,16293382649.0,4421158061.0,,6500000000.0,19300000000.0,26300000000.0,,,,,,,,,,,,,,,2030195278.0
. Các khoản đầu tư tài chính ngắn hạn__1,10537350000.0,8787350000.0,8787350000.0,,,,,,,,,,,,,,,,,,8787350000.0
