field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,111447959809.0,76057982300.0,66853032563.0,120433521343.0,80360904679.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,4421680.0,,38947610.0,416128221.0,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,111443538129.0,76057982300.0,66814084953.0,120017393122.0,80360904679.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,101212139409.0,71941765900.0,61102987653.0,111878456947.0,80007777589.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,10231398720.0,4116216400.0,5711097300.0,8138936175.0,353127090.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,4751722.0,259570.0,143057997.0,496301.0,2231217495.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,2077929368.0,933363184.0,983499420.0,,764786303.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2065468354.0,,268200000.0,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,1646998089.0,547240000.0,828130000.0,1137717000.0,594805500.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,3042613793.0,2313004170.0,2751281271.0,2647222885.0,531049978.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,3468609192.0,322868616.0,1291244606.0,4354492591.0,693702804.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,73243048.0,108886.0,53625.0,36630617.0,,,,,,,,,,,,,,,,
. Chi phí khác__1,4506419.0,14946914.0,129804046.0,6530699.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,68736629.0,-14838028.0,-129750421.0,30099918.0,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,3537345821.0,308030588.0,1161494185.0,4384592509.0,693702804.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,708235478.0,45182680.0,232196211.0,869592903.0,138740560.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,2829110343.0,262847908.0,929297974.0,3514999606.0,554962244.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,8573272.0,2674019.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,2829110343.0,262847908.0,920724702.0,3512325587.0,554962244.0,,,,,,,,,,,,,,,
