field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,264024739528.0,249367794420.0,282010773959.0,315939459417.0,333450379318.0,330654141165.0,293883650991.0,291883157676.0,321052891477.0,293565362698.0,291153527069.0,244081452868.0,207202625648.0,185907173823.0,143342566224.0,134261172878.0,120431814001.0,100335254875.0,,
. Các khoản giảm trừ doanh thu__1,16404645.0,42025696.0,28702103.0,12694395.0,5588665.0,6229480.0,5221920.0,,,,,,298827368.0,,,,981800.0,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,264008334883.0,249325768724.0,281982071856.0,315926765022.0,333444790653.0,330647911685.0,293878429071.0,291883157676.0,321052891477.0,293565362698.0,291153527069.0,244081452868.0,206903798280.0,185907173823.0,143342566224.0,134261172878.0,120430832201.0,100335254875.0,,
. Giá vốn hàng bán__1,237837157480.0,214128592457.0,248891999763.0,284149175453.0,286287483234.0,278824260510.0,258208406992.0,264507974969.0,289611524157.0,262070399536.0,258433195595.0,217379256016.0,180967989482.0,160184694269.0,135332219452.0,120512350048.0,107077925934.0,88833369702.0,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,26171177403.0,35197176267.0,33090072093.0,31777589569.0,47157307419.0,51823651175.0,35670022079.0,27375182707.0,31441367320.0,31494963162.0,32720331474.0,26702196852.0,25935808798.0,25722479554.0,8010346772.0,13748822830.0,13352906267.0,11501885173.0,,
. Doanh thu hoạt động tài chính__1,131796430.0,9346466.0,7251795.0,1025083455.0,123077029.0,62167660.0,151626918.0,50861460.0,296611225.0,977959325.0,592783223.0,1788133081.0,2746442071.0,370077736.0,10451600430.0,571163013.0,134182493.0,118160198.0,,
. Chi phí tài chính__1,618732868.0,3714757344.0,5706191676.0,4598923313.0,4852167513.0,2849536792.0,2992427945.0,1079052999.0,2986005102.0,4264859737.0,9723362918.0,3813896554.0,860743.0,7828118876.0,44887068.0,9680746.0,,,,
- Trong đó: Chi phí lãi vay__1,1862384908.0,3750504044.0,5724505476.0,4460260123.0,4760690380.0,3132534443.0,2825027502.0,3371856919.0,3347269654.0,4969735828.0,5223280331.0,886815568.0,,1004954779.0,44219060.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,6822860610.0,6024114294.0,6773571076.0,5427361055.0,5981019663.0,5592735708.0,4244972585.0,3538867605.0,4145204581.0,3092292723.0,2879157352.0,2280020324.0,1495985105.0,,,,,,,
. Chi phí quản lý doanh nghiệp__1,14425312080.0,18334806580.0,14645195712.0,15705803523.0,19111590149.0,22140569532.0,15146164445.0,12321596629.0,13685022873.0,14431610891.0,11679051507.0,10456663887.0,10371214524.0,7178543620.0,5740953607.0,5243996596.0,4702437722.0,3778685605.0,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,4436068275.0,7132844515.0,5972365424.0,7070585133.0,17335607123.0,21302976803.0,13438084022.0,10486526934.0,10921745989.0,10684159136.0,9031542920.0,11939749168.0,16814190497.0,11085894794.0,12676106527.0,9066308501.0,8784651038.0,7841359766.0,,
. Thu nhập khác__1,189664621.0,198384809.0,744143382.0,201439093.0,403246815.0,67829181.0,82807678.0,271793048.0,185224144.0,587863865.0,2104952724.0,250128012.0,307206347.0,89905200.0,20785000.0,515892266.0,690726626.0,300543635.0,,
. Chi phí khác__1,,119600877.0,106097753.0,99199922.0,64492742.0,164192113.0,120000.0,35596000.0,72892605.0,133722462.0,742604882.0,118000000.0,164662477.0,49392761.0,28270000.0,118271100.0,55048000.0,91664570.0,,
. Lợi nhuận khác__1,189664621.0,78783932.0,638045629.0,102239171.0,338754073.0,-96362932.0,82687678.0,236197048.0,112331539.0,454141403.0,1362347842.0,132128012.0,142543870.0,40512439.0,-7485000.0,397621166.0,635678626.0,208879065.0,,
. Tổng lợi nhuận kế toán trước thuế__1,4625732896.0,7211628447.0,6610411053.0,7172824304.0,17674361196.0,21206613871.0,13520771700.0,10722723982.0,11034077528.0,11138300539.0,10393890762.0,12071877180.0,16956734367.0,11126407233.0,12668621527.0,9463929667.0,9420329664.0,8050238831.0,,
. Chi phí thuế TNDN hiện hành__1,869735563.0,1890079252.0,1372910872.0,1487719714.0,3571435681.0,4285611997.0,3000195154.0,2414295042.0,2754856089.0,2077283366.0,1821288134.0,2908923020.0,2303781102.0,2015574667.0,2091387758.0,1556266984.0,977058593.0,1009956854.0,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,3755997333.0,5321549195.0,5237500181.0,5685104590.0,14102925515.0,16921001874.0,10520576546.0,8308428940.0,8279221439.0,9061017173.0,8572602628.0,9162954160.0,14652953265.0,9110832566.0,10577233769.0,7907662683.0,8443271071.0,7040281977.0,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,3755997333.0,5321549195.0,5237500181.0,5685104590.0,14102925515.0,16921001874.0,10520576546.0,8308428940.0,8279221439.0,9061017173.0,8572602628.0,9162954160.0,14652953265.0,9110832566.0,10577233769.0,7907662683.0,8443271071.0,7040281977.0,,
. Lãi cơ bản trên cổ phiếu__1,988.0,1216.0,1378.0,1496.0,3711.0,4453.0,2769.0,2186.0,2179.0,2384.0,2256.0,2411.0,3856.0,2398.0,2812.0,2138.0,2345.0,1958.0,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,179817161032.0,201956193857.0,220059970948.0,214279419201.0,246862889446.0,205728656680.0,168190916335.0,142275264463.0,147543362164.0,135542231793.0,107559582685.0,80527988192.0,61547013580.0,46188073886.0,43521901890.0,43309302753.0,41655097333.0,33689942669.0,,
. Tiền và các khoản tương đương tiền__1,2854887034.0,10575679400.0,19903784009.0,3904553911.0,24824612413.0,9991437503.0,968785187.0,5807327221.0,6071988999.0,14592639454.0,9070941369.0,12850743379.0,5115342497.0,2535394517.0,6146249117.0,602737793.0,9112614352.0,7923127594.0,,
..Tiền__1,2854887034.0,10575679400.0,19903784009.0,3904553911.0,24824612413.0,9991437503.0,968785187.0,5807327221.0,6071988999.0,14592639454.0,9070941369.0,12850743379.0,5115342497.0,2535394517.0,6146249117.0,602737793.0,,7923127594.0,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,1666247596.0,708827596.0,673080896.0,654767096.0,2546712550.0,2637036200.0,2351703300.0,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,2952167596.0,3238957996.0,3238957996.0,3238957996.0,4997454550.0,4997454550.0,4997454550.0,,,,,,,,,,,,,
