field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,295307714690.0,248871497500.0,265577878436.0,261442034230.0,271940528371.0,272687347667.0,296092133428.0,362177622776.0,317009872432.0,303211435565.0,268983266597.0,,274288822401.0,292465010765.0,246852767594.0,,,,,
. Các khoản giảm trừ doanh thu__1,1133756684.0,361284437.0,69476855.0,562261689.0,445563569.0,199202415.0,155058103.0,327187852.0,73774588.0,153975237.0,93896537.0,,1112690846.0,1018294432.0,1012089461.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,294173958006.0,248510213063.0,265508401581.0,260879772541.0,271494964802.0,272488145252.0,295937075325.0,361850434924.0,316936097844.0,303057460328.0,268889370060.0,,273176131555.0,291446716333.0,245840678133.0,,,,,
. Giá vốn hàng bán__1,255119597368.0,217196749492.0,233913615617.0,230216182886.0,240102917156.0,237803573845.0,260439510692.0,307769305775.0,267206907051.0,257174094312.0,230613960990.0,,236284953497.0,254622532676.0,211973033901.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,39054360638.0,31313463571.0,31594785964.0,30663589655.0,31392047646.0,34684571407.0,35497564633.0,54081129149.0,49729190793.0,45883366016.0,38275409070.0,,36891178058.0,36824183657.0,33867644232.0,,,,,
. Doanh thu hoạt động tài chính__1,1325859109.0,2047813351.0,1438149189.0,1364172378.0,1529975607.0,1659574222.0,1260247075.0,868671774.0,1171547224.0,925114931.0,505560143.0,,495424086.0,214567756.0,167162203.0,,,,,
. Chi phí tài chính__1,657399366.0,,,753425.0,,22018808.0,,,26068959.0,351500.0,398823420.0,,837440980.0,992227445.0,566853370.0,,,,,
- Trong đó: Chi phí lãi vay__1,4334247.0,,,753425.0,,,,,,,377475905.0,,,728560805.0,402025649.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,19188159655.0,18111218476.0,17261039423.0,16779067045.0,17281135642.0,20973250498.0,20611292491.0,29790122017.0,27898750342.0,24876851839.0,21110093155.0,,19693636792.0,22366909606.0,21909366756.0,,,,,
. Chi phí quản lý doanh nghiệp__1,12067477768.0,8248104525.0,8653261128.0,7909108303.0,8607617498.0,7847450268.0,8051959738.0,12900212792.0,11112559157.0,11305192183.0,9579395409.0,,8123433085.0,7933862562.0,6413414393.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,8467182958.0,7001953921.0,7118634602.0,7338833260.0,7033270113.0,7501426055.0,8094559479.0,12259466114.0,11863359559.0,10626085425.0,7692657229.0,,8732091287.0,5745751800.0,5145171916.0,,,,,
. Thu nhập khác__1,1493857143.0,1354928646.0,1638297768.0,949772788.0,1610876857.0,848676860.0,721041970.0,908200171.0,838108427.0,620754389.0,472094895.0,,349316694.0,826472130.0,360674523.0,,,,,
. Chi phí khác__1,7000000.0,7180720.0,36895092.0,214894264.0,41451742.0,77495742.0,75532059.0,100373687.0,151622285.0,118647780.0,42046070.0,,78190134.0,265298626.0,286596255.0,,,,,
. Lợi nhuận khác__1,1486857143.0,1347747926.0,1601402676.0,734878524.0,1569425115.0,771181118.0,645509911.0,807826484.0,686486142.0,502106609.0,430048825.0,,271126560.0,561173504.0,74078268.0,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,9954040101.0,8349701847.0,8720037278.0,8073711784.0,8602695228.0,8272607173.0,8740069390.0,13067292598.0,12549845701.0,11128192034.0,8122706054.0,,9003217847.0,6306925304.0,5219250184.0,,,,,
. Chi phí thuế TNDN hiện hành__1,2095699030.0,1632722262.0,1670003085.0,1560142036.0,1770986795.0,1871315128.0,2136639806.0,3229639923.0,3884870319.0,3115632383.0,2591631724.0,,2046870674.0,1441327423.0,1146656159.0,,,,,
. Chi phí thuế TNDN hoãn lại__1,-132091010.0,,,,,,,,,54645250.0,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,7990432081.0,6716979585.0,7050034193.0,6513569748.0,6831708433.0,6401292045.0,6603429584.0,9837652675.0,8664975382.0,7957914401.0,5531074330.0,,6956347173.0,4865597881.0,4072594025.0,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,7990432081.0,6716979585.0,7050034193.0,6513569748.0,6831708433.0,6401292045.0,6603429584.0,9837652675.0,8664975382.0,7957914401.0,5531074330.0,,6956347173.0,4865597881.0,4072594025.0,,,,,
. Lãi cơ bản trên cổ phiếu__1,3498.0,2875.0,3450.0,3200.0,3519.0,2885.0,3144.0,5067.0,6694.0,6148.0,4273.0,,5608.0,4511.0,3776.0,,,,,
. Lãi suy giảm trên cổ phiếu__1,3498.0,,,3200.0,3519.0,2885.0,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,94074471861.0,93155111497.0,91051132197.0,89773855402.0,96696065060.0,78942978474.0,87239241657.0,83068266362.0,77059569771.0,78729733190.0,76381333034.0,,75042197010.0,67694273905.0,66076535284.0,,,,,
. Tiền và các khoản tương đương tiền__1,17044356369.0,16478767837.0,20200727900.0,13048885097.0,18766157198.0,20368971409.0,32842361682.0,33184456406.0,25171672162.0,23698597402.0,22274455295.0,,5893989945.0,11293536297.0,14504700360.0,,,,,
..Tiền__1,10044356369.0,14478767837.0,20200727900.0,10348885097.0,14066157198.0,19868971409.0,23842361682.0,28184456406.0,14671672162.0,15198597402.0,7274455295.0,,5893989945.0,11293536297.0,14504700360.0,,,,,
..Các khoản tương đương tiền__1,7000000000.0,2000000000.0,,2700000000.0,4700000000.0,500000000.0,9000000000.0,5000000000.0,10500000000.0,8500000000.0,15000000000.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,20820000000.0,15320000000.0,14500000000.0,9400000000.0,8600000000.0,10600000000.0,2000000000.0,1788845000.0,56983146.0,1134297961.0,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,20820000000.0,15320000000.0,14500000000.0,9400000000.0,8600000000.0,,2000000000.0,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,31060265866.0,29614925874.0,23917364968.0,33457213977.0,29515841365.0,19802446246.0,25061654154.0,17416603477.0,22409858710.0,17092661914.0,14705666734.0,,29142200372.0,21291606196.0,16839684838.0,,,,,
..Phải thu khách hàng__1,31027248626.0,29027732947.0,23824752279.0,32640309773.0,27660605153.0,18859072621.0,23916173110.0,16562048840.0,22269429863.0,17088485738.0,14404457482.0,,28599582548.0,20172925526.0,15768994129.0,,,,,
..Trả trước cho người bán__1,393800002.0,195000021.0,3671785.0,416372603.0,1241297744.0,252347115.0,369541317.0,240130815.0,129636242.0,124966277.0,690457305.0,,1016363073.0,769266030.0,642528557.0,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,131699497.0,392192906.0,88940904.0,400531601.0,859649473.0,735929274.0,863379283.0,614423822.0,258104676.0,297384911.0,109046232.0,,249708405.0,940839327.0,438514530.0,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-492482259.0,,,,-245711005.0,-44902764.0,-87439556.0,,-247312071.0,-418175012.0,-498294285.0,,-723453654.0,-591424687.0,-10352378.0,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,25065064625.0,31618234830.0,32323051374.0,33655405610.0,38917945699.0,27932017674.0,26954903123.0,27875531020.0,27816650075.0,33794029656.0,37179820829.0,,37492217293.0,33394008913.0,31019229278.0,,,,,
.. Hàng tồn kho__1,25725519673.0,31618234830.0,32323051374.0,33655405610.0,39015175290.0,27932017674.0,27040358614.0,28078395343.0,28278613249.0,34310992830.0,37797723477.0,,39084693021.0,34366469751.0,31527625579.0,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-660455048.0,,,,-97229591.0,,-85455491.0,-202864323.0,-461963174.0,-516963174.0,-617902649.0,,-1592475728.0,-972460838.0,-508396301.0,,,,,
. Tài sản ngắn hạn khác__1,84785001.0,123182956.0,109987955.0,212350718.0,896120798.0,239543145.0,380322698.0,2802830459.0,1604405678.0,3010146257.0,2221390175.0,,2513789400.0,1715122499.0,3712920808.0,,,,,
.. Chi phí trả trước ngắn hạn__1,84785001.0,123182956.0,109987955.0,189981621.0,140412483.0,194117729.0,37500000.0,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,,,22369097.0,188232430.0,,266198938.0,673231421.0,,713388225.0,571162547.0,,509718725.0,,31036736.0,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,,,567475885.0,45425416.0,76623760.0,72251270.0,,,,,,198367081.0,202436241.0,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,2057347768.0,1604405678.0,2296758032.0,1650227628.0,,2004070675.0,1516755418.0,3479447831.0,,,,,
II - TÀI SẢN DÀI HẠN__1,4730376718.0,4593117982.0,5111887730.0,5707891308.0,6286755546.0,7281620657.0,8293827736.0,6459812643.0,6971913670.0,8103088234.0,8524604785.0,,7326891085.0,7198688256.0,7372629757.0,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,4098285708.0,4093117982.0,4611887730.0,5207891308.0,5786755546.0,6781620657.0,7408653481.0,5708812643.0,6171913670.0,7733088234.0,8474845694.0,,6944851125.0,6896594855.0,6982920592.0,,,,,
.. Tài sản cố định hữu hình__1,3078120625.0,3673421210.0,4183284273.0,4770381174.0,5340338736.0,6326297171.0,6908534429.0,4778597701.0,5567150657.0,6185778594.0,6620129092.0,,6278247620.0,6485107582.0,6859116292.0,,,,,
- Nguyên giá__1,17495895924.0,17495895924.0,17356798254.0,17212904590.0,17002860954.0,17002860954.0,16621144590.0,13696420317.0,13835030862.0,14242589773.0,13959944880.0,,13272518840.0,12744555388.0,12331088883.0,,,,,
- Giá trị hao mòn luỹ kế__1,-14417775299.0,-13822474714.0,-13173513981.0,-12442523416.0,-11662522218.0,-10676563783.0,-9712610161.0,-8917822616.0,-8267880205.0,-8056811179.0,-7339815788.0,,-6994271220.0,-6259447806.0,-5471972591.0,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,1020165083.0,419696772.0,428603457.0,437510134.0,446416810.0,455323486.0,500119052.0,552092396.0,604065740.0,474648364.0,509727915.0,,469388818.0,100000000.0,123804300.0,,,,,
- Nguyên giá__3,1449620235.0,799620235.0,799620235.0,799620235.0,799620235.0,799620235.0,799620235.0,799620235.0,799620235.0,626856435.0,626856435.0,,543981435.0,171253000.0,171253900.0,,,,,
- Giá trị hao mòn luỹ kế__3,-429455152.0,-379923463.0,-371016778.0,-362110101.0,-353203425.0,-344296749.0,-299501183.0,-247527839.0,-195554495.0,-152208071.0,-117128520.0,,-74592617.0,-71253000.0,-47449600.0,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,,,,,,,697273.0,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,,,,,,,697273.0,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,761976982.0,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,261976982.0,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,132091010.0,,,,,,122500000.0,251000000.0,300000000.0,370000000.0,49759091.0,,382039960.0,302093401.0,389709165.0,,,,,
. Chi phí trả trước dài hạn__1,,,,,,,122500000.0,251000000.0,300000000.0,370000000.0,49759091.0,,372039960.0,282093401.0,379709165.0,,,,,
. Tài sản thuế thu nhập hoãn lại__1,132091010.0,,,,,,,,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,10000000.0,20000000.0,10000000.0,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,98804848579.0,97748229479.0,96163019927.0,95481746710.0,102982820606.0,86224599131.0,95533069393.0,89528079005.0,84031483441.0,86832821424.0,84905937819.0,,82369088095.0,74892962161.0,73449165041.0,,,,,
I - NỢ PHẢI TRẢ__1,32373512063.0,37200684065.0,37959259298.0,40121727474.0,48036569518.0,34521113742.0,49051170869.0,44857034665.0,43821574376.0,50417225742.0,52615419091.0,,54635059925.0,51847033828.0,53169144783.0,,,,,
. Nợ ngắn hạn__1,32373512063.0,37200684065.0,37959259298.0,40121727474.0,48036569518.0,34521113742.0,49051170869.0,44857034665.0,42808069198.0,49862580492.0,49076482472.0,,54394977533.0,51355566699.0,52261428208.0,,,,,
.. Phải trả người bán ngắn hạn__1,23514086010.0,33311936085.0,35247622533.0,36900804849.0,42940900609.0,28751944304.0,40089329268.0,,,,,,,,,,,,,
.. Người mua trả tiền trước ngắn hạn__1,391615693.0,11235943.0,8057121.0,5698410.0,389961.0,14154305.0,11051050.0,,,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,1892508618.0,887364068.0,937610062.0,910355607.0,729114406.0,1390550382.0,859140729.0,1583604222.0,2716700205.0,2248665703.0,1970140068.0,,2364149005.0,1661707023.0,1021948544.0,,,,,
.. Phải trả người lao động__1,4154177029.0,960975652.0,926403553.0,776230791.0,977449470.0,1236076976.0,3127448718.0,6555838500.0,5167170750.0,4059334547.0,1675969734.0,,1789437344.0,1748144832.0,2005463313.0,,,,,
.. Chi phí phải trả ngắn hạn__1,1030183625.0,1701580000.0,489767472.0,727415833.0,1930918464.0,1095616370.0,1711597247.0,,,,,,,,,,,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,721360000.0,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,473378821.0,245593766.0,194702006.0,306363160.0,750569762.0,397500397.0,439017147.0,,,,,,,,,,,,,
.. Vay và nợ thuê tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",196202267.0,81998551.0,155096551.0,494858824.0,707226846.0,1635271008.0,2813586710.0,,,,,,,,,,,,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,,,,,,28751944304.0,,,1013505178.0,554645250.0,3538936619.0,,240082392.0,491467129.0,907716575.0,,,,,
.. Phải trả dài hạn người bán__1,,,,,,28751944304.0,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,,,,,,,,,500000000.0,500000000.0,,,,,,,,,
. Vay và nợ thuê tài chính dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Trái phiếu chuyển đổi__1,,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,66431336516.0,60547545414.0,58203760629.0,55360019236.0,54946251088.0,51703485389.0,46481898524.0,44671044340.0,40209909065.0,36415595682.0,32290518728.0,,27734028170.0,23045928333.0,20280020258.0,,,,,
I. Vốn chủ sở hữu__1,66431336516.0,60547545414.0,58203760629.0,55360019236.0,54946251088.0,51703485389.0,46481898524.0,,,,,,,,,,,,,
. Vốn góp của chủ sở hữu__1,19415880000.0,19415880000.0,19415880000.0,19415880000.0,19415880000.0,19415880000.0,19415880000.0,,,,,,,,,,,,,
- Cổ phiếu phổ thông có quyền biểu quyết__1,19415880000.0,19415880000.0,19415880000.0,19415880000.0,19415880000.0,19415880000.0,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,,,,,,,,,,,,,,,,,,,,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu quỹ (*)__1,-40000.0,-40000.0,-40000.0,-40000.0,-40000.0,,-40000.0,,,,,,,,,,,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,32124095074.0,29843657268.0,27246817875.0,25159547727.0,21797744894.0,18846423094.0,15703070589.0,,,,,,,,,,,,,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,1294392000.0,1294392000.0,1294392000.0,1294392000.0,1294392000.0,1294392000.0,1294392000.0,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,13597009442.0,9993656146.0,10246710754.0,9490239509.0,12438274194.0,12146830295.0,10068595935.0,,,,,,,,,,,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,7990432081.0,4387078785.0,4640133393.0,6513569748.0,5606565761.0,5745538250.0,3465166351.0,,,,,,,,,,,,,
- LNST chưa phân phối kỳ này__1,5606577361.0,5606577361.0,5606577361.0,2976669761.0,6831708433.0,6401292045.0,6603429584.0,,,,,,,,,,,,,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,,,,,,,,,,,,,,,,,,,,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,,393171141.0,477389534.0,701657034.0,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,,,,,,,,,,,,,
Tổng cộng nguồn vốn__1,98804848579.0,97748229479.0,96163019927.0,95481746710.0,102982820606.0,86224599131.0,95533069393.0,89528079005.0,84031483441.0,86832821424.0,84905937819.0,,82369088095.0,74892962161.0,73449165041.0,,,,,
