field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2006],[2005],[2004],[2003],[2002],[2001],[2007]
. Doanh thu bán hàng và cung cấp dịch vụ__1,116221210224.0,109830648416.0,88604353810.0,81650795825.0,61897171606.0,53215418889.0,40481834344.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,64063636.0,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,116157146588.0,109830648416.0,88604353810.0,81650795825.0,61897171606.0,53215418889.0,40481834344.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,100823400026.0,95673019632.0,77096515085.0,70851863923.0,52052603109.0,44650726363.0,35404346494.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,15333746562.0,14157628784.0,11507838725.0,10798931902.0,9844568497.0,8564692526.0,5077487850.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,299695171.0,486389356.0,214294360.0,193067525.0,465888858.0,467941837.0,81947619.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,,,,,,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,6869248.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,11187242706.0,10312455534.0,9193840056.0,9243077940.0,8727744917.0,7826915347.0,4013757225.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,4446199027.0,4331562606.0,2528293029.0,1748921487.0,1582712438.0,1205719016.0,1138808996.0,,,,,,,,,,,,,,
. Thu nhập khác__1,48983169.0,19618182.0,226359999.0,857907157.0,608407802.0,160626021.0,9618345.0,,,,,,,,,,,,,,
. Chi phí khác__1,5976634.0,134257.0,1446.0,6030831.0,3264120.0,36045795.0,3200280.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,43006535.0,19483925.0,226358553.0,851876326.0,605143682.0,124580226.0,6418065.0,,,,,,,,,,,,,,
