field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,1086927614781.0,,1281096243657.0,2314910158927.0,1880767213512.0,3016975526203.0,2844893322278.0,2597975721700.0,1204898067215.0,1037429448690.0,1125239952869.0,734781762147.0,667512647666.0,595226879390.0,437727911809.0,315727519796.0,,,,
. Các khoản giảm trừ doanh thu__1,,217272726.0,,156680227.0,3530116418.0,5216258724.0,4415147099.0,16454678262.0,14930715368.0,22661334173.0,19042793486.0,15250118837.0,9814481675.0,6509190027.0,2941729559.0,794186953.0,266130601.0,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,1086710342055.0,,1280939563430.0,2311380042509.0,1875550954788.0,3012560379104.0,2828438644016.0,2583045006332.0,1182236733042.0,1018386655204.0,1109989834032.0,724967280472.0,661003457639.0,592285149831.0,436933724856.0,315461389195.0,,,,
. Giá vốn hàng bán__1,,942724489543.0,,1159621702571.0,2178003367148.0,1751244030165.0,2868901626356.0,2710913965425.0,2488597026839.0,1101171400071.0,940155262192.0,1031034340986.0,670986664855.0,611850435375.0,567793122491.0,423200513549.0,302796592047.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,143985852512.0,,121317860859.0,133376675361.0,124306924623.0,143658752748.0,117524678591.0,94447979493.0,81065332971.0,78231393012.0,78955493046.0,53980615617.0,49153022264.0,24492027340.0,13733211307.0,12664797148.0,,,,
. Doanh thu hoạt động tài chính__1,,7669909350.0,,4169076183.0,11401475701.0,14005115364.0,19577457946.0,13774968424.0,15650372893.0,2666267729.0,21007513840.0,32580365235.0,4422464892.0,9118595127.0,1083246662.0,1199232455.0,512799837.0,,,,
. Chi phí tài chính__1,,84619596099.0,,78626559048.0,76334677143.0,70464848589.0,73218153321.0,52820723219.0,46666370353.0,42945786449.0,57153380702.0,47739254119.0,12152191485.0,25389934108.0,4377417097.0,3481693783.0,2593740116.0,,,,
- Trong đó: Chi phí lãi vay__1,,84438617015.0,,75916041749.0,74174914108.0,67711494349.0,51860147943.0,48619209459.0,40041992287.0,41701472771.0,38394586534.0,24709259895.0,4928643665.0,11912033995.0,3637869475.0,2453786053.0,1810479534.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,-90996.0,,-303927880.0,343450261.0,-36162900.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,137697416472.0,,11249706891.0,19526454626.0,21097365834.0,29772256441.0,25101449532.0,20577588866.0,13121305531.0,11886651341.0,9541096223.0,4136200345.0,3550273018.0,1263161100.0,773064588.0,257087040.0,,,,
. Chi phí quản lý doanh nghiệp__1,,26575503343.0,,31599944621.0,32354312764.0,28414638792.0,34000817987.0,35666738175.0,24067990164.0,18683878861.0,15336411939.0,21933990973.0,19526248394.0,13126589711.0,5153392356.0,4082878851.0,3478665456.0,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,-97236845048.0,,3706798602.0,16906156790.0,18299023872.0,26244982945.0,17710736089.0,18786403003.0,8980629859.0,14862462870.0,32321516966.0,22588440285.0,16204820554.0,14781303449.0,6594806540.0,6848104373.0,,,,
. Thu nhập khác__1,,84799095.0,,2072060039.0,1818894481.0,4232728452.0,5540579665.0,4146258461.0,2956479336.0,8113850018.0,1213143700.0,53606861.0,683530990.0,363832036.0,1228898029.0,2078731920.0,650704927.0,,,,
. Chi phí khác__1,,24233804039.0,,1320038942.0,5769201335.0,4228913113.0,5551105931.0,3551921564.0,2497969941.0,7015620463.0,636902445.0,1459592681.0,1525569823.0,892483877.0,64223452.0,47430142.0,22803214.0,,,,
. Lợi nhuận khác__1,,-24149004944.0,,752021097.0,-3950306854.0,3815339.0,-10526266.0,594336897.0,458509395.0,1098229555.0,576241255.0,-1405985820.0,-842038833.0,-528651841.0,1164674577.0,2031301778.0,627901713.0,,,,
