field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,95174437679.0,152935405711.0,1092624235904.0,154836787554.0,571938796353.0,287295601325.0,329116130951.0,377924565942.0,1539384725752.0,522619643597.0,975174403710.0,1092438348466.0,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,3900008028.0,1301504140.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,95174437679.0,152935405711.0,1092624235904.0,154836787554.0,571938796353.0,287295601325.0,329116130951.0,377924565942.0,1539384725752.0,522619643597.0,971274395682.0,1091136844326.0,,,,,,,,
. Giá vốn hàng bán__1,102860406509.0,110663711372.0,764112185545.0,122170646974.0,299949323094.0,219177267064.0,296934359274.0,318336878420.0,1380539435163.0,439272939363.0,826455174689.0,1010686732421.0,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,-7685968830.0,42271694339.0,328512050359.0,32666140580.0,271989473259.0,68118334261.0,32181771677.0,59587687522.0,158845290589.0,83346704234.0,144819220993.0,80450111905.0,,,,,,,,
. Doanh thu hoạt động tài chính__1,966255659.0,16940420771.0,44168225955.0,18070732475.0,138725470612.0,1971319750.0,3493704270.0,4150483361.0,25749099464.0,16978516575.0,25347272911.0,64965637591.0,,,,,,,,
. Chi phí tài chính__1,,1808219.0,14376765323.0,15757811086.0,44888580775.0,40539703311.0,13261830366.0,30339662240.0,25423574595.0,37636520371.0,89206827379.0,42448869431.0,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,13514365323.0,10900956371.0,35906089501.0,11650463311.0,10918178107.0,24142455674.0,24638358653.0,38508488165.0,49177335046.0,36812115497.0,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,-15359960051.0,-531128965.0,218771810.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,2835381736.0,29226980624.0,51371614262.0,2112800670.0,273486700.0,,8363636.0,,,2088089149.0,767547869.0,2137384777.0,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,18227915428.0,35210497968.0,42601535644.0,14540192661.0,38165505704.0,5090852034.0,24132258392.0,31406407655.0,187472458621.0,43541506929.0,28802592514.0,27190966803.0,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-27783010335.0,-5227171701.0,264330361085.0,18326068638.0,312027410641.0,23927969701.0,-1508204637.0,1992100988.0,-28301643163.0,17059104360.0,51389526142.0,73638528485.0,,,,,,,,
. Thu nhập khác__1,31654932832.0,1813618858.0,1015574760.0,1469134497.0,2474596238.0,4809998858.0,26140937929.0,40451033221.0,181372429523.0,7260698470.0,3002825617.0,4046186968.0,,,,,,,,
. Chi phí khác__1,2490109438.0,9512742704.0,856015415.0,7208076081.0,25923087484.0,10968487387.0,549855155.0,5402067821.0,16726501411.0,2923703811.0,1367871285.0,1114331915.0,,,,,,,,
. Lợi nhuận khác__1,29164823394.0,-7699123846.0,159559345.0,-5738941584.0,-23448491246.0,-6158488529.0,25591082774.0,35048965400.0,164645928112.0,4336994659.0,1634954332.0,2931855053.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,1381813059.0,-12926295547.0,264489920430.0,12587127054.0,288578919395.0,17769481172.0,24082878137.0,37365027359.0,138079102749.0,20136024705.0,53710194766.0,71383682647.0,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,1284814242.0,1439968267.0,63460399390.0,4832832444.0,57644720652.0,10090082225.0,6056738732.0,8959238782.0,27581184834.0,9839361786.0,18691402933.0,13492781453.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,-398968818.0,-425972453.0,824941271.0,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,96998817.0,-14366263814.0,201029521040.0,8153263428.0,231360171196.0,6854457676.0,18026139405.0,28405788577.0,110497917915.0,10296662919.0,35018791833.0,57890901194.0,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-92752958.0,-29422296.0,-44130788.0,-39642785.0,-106177470.0,843228927.0,-38729436.0,-229266957.0,-703823080.0,-671777511.0,3115065.0,810180478.0,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,189751775.0,-14336841518.0,201073651828.0,8192906213.0,231466348666.0,6011228749.0,18064868841.0,28635055534.0,111201740995.0,10968440430.0,35015676768.0,57080720716.0,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,,2548.0,309.0,8783.0,228.0,685.0,1087.0,4220.0,416.0,1511.0,2812.0,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,2548.0,309.0,8783.0,228.0,685.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,323960971.0,1734817800.0,-1260074314.0,685714292.0,-5186700891.0,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,660885942203.0,856020914786.0,1063240799658.0,2049384616564.0,1781821336001.0,1566661039615.0,1271035248806.0,1750935749439.0,1676199771284.0,3003348642794.0,1304850636178.0,1003858392941.0,,,,,,,,
. Tiền và các khoản tương đương tiền__1,38806457116.0,56365988164.0,53922165767.0,500118902468.0,411386846041.0,313949590479.0,34543336964.0,86013931045.0,399148710370.0,833539789205.0,130292542666.0,105923369205.0,,,,,,,,
..Tiền__1,38806457116.0,56365988164.0,53922165767.0,181848902468.0,121386846041.0,23949590479.0,15489968452.0,74830460931.0,199762745524.0,76961592630.0,36045980561.0,33323369205.0,,,,,,,,
..Các khoản tương đương tiền__1,,,,318270000000.0,290000000000.0,290000000000.0,19053368512.0,11183470114.0,199385964846.0,756578196575.0,94246562105.0,72600000000.0,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,203645251.0,57031238128.0,246376932921.0,1066045251.0,1066045251.0,1066045251.0,2455336251.0,16603522520.0,3628577298.0,24569513836.0,,,,,,,,,,
.. Chứng khoán kinh doanh__1,2549370051.0,2549370051.0,2549370051.0,2549370051.0,2549370051.0,2549370051.0,11472693051.0,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,-2345724800.0,-2345724800.0,-2345724800.0,-1483324800.0,-1483324800.0,-1483324800.0,-9017356800.0,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,56827592877.0,246173287670.0,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,413112425860.0,419876500115.0,399715965299.0,344447901793.0,569837978672.0,494470179462.0,618228956662.0,673608800678.0,422241760378.0,885254201495.0,837808283317.0,572281041976.0,,,,,,,,
..Phải thu khách hàng__1,252539654318.0,271053770656.0,286785477988.0,177169400825.0,411040327634.0,335971278071.0,462863663757.0,639684290074.0,463348300683.0,554419875511.0,512178224605.0,218492327204.0,,,,,,,,
..Trả trước cho người bán__1,175301980408.0,153459077393.0,131283986873.0,164857380578.0,132942697676.0,117975521969.0,151659893138.0,129960962851.0,109859801377.0,323682742382.0,217965821677.0,283577693542.0,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,89199671278.0,55444322605.0,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,-407123.0,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,128189140776.0,139367528173.0,1297992350.0,1297992350.0,1297992350.0,11854361269.0,11854361269.0,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,,124083821445.0,144630072124.0,169213436496.0,153381554588.0,117379383271.0,29658689339.0,15301338952.0,19324764718.0,18464565757.0,15066698625.0,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,-143735313357.0,-143506944084.0,-144656475484.0,-124712536435.0,-125528344773.0,-125695141586.0,-166267680634.0,-12173181116.0,,-300000000.0,,,,,,,,
. Tài sản thiếu chờ xử lý__1,-142918349642.0,-144003468984.0,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,167602673159.0,283744656072.0,308920985240.0,1123627290817.0,723577609381.0,699632586995.0,563802894122.0,847132309798.0,706879235035.0,1119414520687.0,288869621215.0,279025900968.0,,,,,,,,
.. Hàng tồn kho__1,167602673159.0,283744656072.0,308920985240.0,1123627290817.0,723577609381.0,699632586995.0,563836461122.0,847165876798.0,706911235035.0,1119446520687.0,288869621215.0,279025900968.0,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,-33567000.0,-33567000.0,-32000000.0,-32000000.0,,,,,,,,,,
. Tài sản ngắn hạn khác__1,41160740817.0,39002532307.0,54304750431.0,80124476235.0,75952856656.0,57542637428.0,52004724807.0,127577185398.0,144301488203.0,140570617571.0,47880188980.0,46628080792.0,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,827356091.0,1104526897.0,3052978937.0,28186251702.0,5435858049.0,66889649.0,171982378.0,1205730445.0,452707784.0,308034358.0,1810739696.0,561926193.0,,,,,,,,
.. Thuế GTGT được khấu trừ__1,38806354456.0,37844468949.0,51210517103.0,51884469200.0,70470322537.0,57139672721.0,49570185999.0,36719484136.0,30708283460.0,8888802386.0,5410232155.0,32132932096.0,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,41254391.0,53755333.0,46676070.0,336075058.0,2262556430.0,2311766605.0,179742354.0,19402491496.0,34078324.0,47352657.0,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,1527030270.0,53536461.0,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,87340204212.0,112960754605.0,111971289331.0,40625138805.0,13885869846.0,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,1455795508219.0,1336544136978.0,1309987088598.0,856640536721.0,747511157616.0,781353836764.0,868190112866.0,433575487495.0,389855999225.0,381811304318.0,685169325595.0,580034989145.0,,,,,,,,
. Các khoản phải thu dài hạn__1,3450141.0,3450141.0,8582201241.0,8582201241.0,6450141.0,3589050141.0,4593800000.0,,3656331000.0,,1802739565.0,1635444988.0,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,3589050141.0,,,,,1802739565.0,1635444988.0,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,3450141.0,3450141.0,8582201241.0,8582201241.0,6450141.0,,4593800000.0,,3656331000.0,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,480947803848.0,505602843625.0,534483546143.0,536358114725.0,35298299119.0,37725398115.0,41736085079.0,285539750993.0,230677600985.0,222275924884.0,417089892458.0,321126489141.0,,,,,,,,
.. Tài sản cố định hữu hình__1,466871420635.0,491151838656.0,519657919414.0,521165152564.0,19738001526.0,22314765094.0,26005116630.0,29318149032.0,34135690770.0,49883894563.0,68479500563.0,64587118353.0,,,,,,,,
- Nguyên giá__1,550653009674.0,548019018765.0,553139363665.0,536225679451.0,42156528961.0,47647321962.0,50041967457.0,50041967457.0,54577593926.0,77940611438.0,93522035134.0,103701456473.0,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-83781589039.0,-56867180109.0,-33481444251.0,-15060526887.0,-22418527435.0,-25332556868.0,-24036850827.0,-20723818425.0,-20441903156.0,-28056716875.0,-25042534571.0,-39114338120.0,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,15410633021.0,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,17480000000.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,-2069366979.0,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,14076383213.0,14451004969.0,14825626729.0,15192962161.0,15560297593.0,,15730968449.0,16071303877.0,16211639305.0,16751974733.0,136974620000.0,112974620000.0,,,,,,,,
- Nguyên giá__3,17950000000.0,17950000000.0,17950000000.0,17950000000.0,17950000000.0,,17480000000.0,17480000000.0,17280000000.0,17480000000.0,136974620000.0,112974620000.0,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-3873616787.0,-3498995031.0,-3124373271.0,-2757037839.0,-2389702407.0,,-1749031551.0,-1408696123.0,-1068360695.0,-728025267.0,,,,,,,,,,
. Bất động sản đầu tư__1,142947906485.0,23799819842.0,26158709538.0,18579158452.0,6180791091.0,6710334221.0,9708535859.0,10578867287.0,10995822149.0,11845625453.0,,,,,,,,,,
- Nguyên giá__4,167727667140.0,42176947092.0,43287739101.0,34003079625.0,12198949502.0,12198949502.0,15823367194.0,15823367194.0,15476246285.0,15476246285.0,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,-24779760655.0,-18377127250.0,-17129029563.0,-15423921173.0,-6018158411.0,-5488615281.0,-6114831335.0,-5244499907.0,-4480424136.0,-3630620832.0,,,,,,,,,,
. Tài sản dở dang dài hạn__1,826891958350.0,799056414241.0,726862599186.0,272091339451.0,691222517799.0,702153213980.0,684949116619.0,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,104090463072.0,103585031838.0,105327508545.0,235270249587.0,356834304768.0,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,826891958350.0,799056414241.0,622772136114.0,168506307613.0,585895009254.0,466882964393.0,328114811851.0,,,,,,,,,,,,,
