field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,59687331804.0,57848507286.0,53614349235.0,47545208937.0,45002857414.0,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,967556.0,49049158.0,30386581.0,5677363.0,10864033.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,59686364248.0,57799458128.0,53583962654.0,47539531574.0,44991993381.0,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,33348071845.0,32763439359.0,30645766634.0,28659552540.0,25110454760.0,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,26338292403.0,25036018769.0,22938196020.0,18879979034.0,19881538621.0,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,846932950.0,850439750.0,638932113.0,812681842.0,499130985.0,,,,,,,,,,,,,,
. Chi phí tài chính__1,,,,,,23277449.0,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,5750631203.0,6054058895.0,5382359141.0,5210520219.0,6757843101.0,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,11691191543.0,11778600999.0,10480790312.0,8467477363.0,8505723830.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,9743402607.0,8053798625.0,7713978680.0,6014663294.0,5093825226.0,,,,,,,,,,,,,,
. Thu nhập khác__1,,2382399167.0,4270788767.0,131540300.0,938189208.0,113219513.0,,,,,,,,,,,,,,
. Chi phí khác__1,,1846717057.0,1341962773.0,250325743.0,695768625.0,34370000.0,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,535682110.0,2928825994.0,-118785443.0,242420583.0,78849513.0,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,10279084717.0,10982624619.0,7595193237.0,6257083877.0,5172674739.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,1464658260.0,2233237837.0,1543781026.0,1299719471.0,1034534948.0,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,8814426457.0,8749386782.0,6051412211.0,4957364406.0,4138139791.0,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,8814426457.0,8749386782.0,6051412211.0,4957364406.0,4138139791.0,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,744.0,703.0,341.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,744.0,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,33542963714.0,31063917978.0,31210232235.0,27132073924.0,25708605927.0,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,26345495037.0,19116844160.0,21935901381.0,17016231473.0,18812907606.0,,,,,,,,,,,,,,
..Tiền__1,,3297270546.0,4118691984.0,4105778062.0,3599036049.0,2773674885.0,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,23048224491.0,14998152176.0,17830123319.0,13417195424.0,16039232721.0,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,3681757201.0,,,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,2761181367.0,2458011057.0,4988447970.0,4976906326.0,2398498048.0,,,,,,,,,,,,,,
..Phải thu khách hàng__1,,1196648873.0,1269574770.0,1381390581.0,1244137608.0,776572150.0,,,,,,,,,,,,,,
..Trả trước cho người bán__1,,1183200000.0,750640000.0,1135539000.0,1742112781.0,192212500.0,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,912682292.0,872451329.0,2906173431.0,1990655937.0,1429713398.0,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-531349798.0,-434655042.0,-434655042.0,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,,4083912987.0,5566564895.0,4275039089.0,4972965213.0,4497200273.0,,,,,,,,,,,,,,
.. Hàng tồn kho__1,,4897193657.0,6379845565.0,5088319759.0,4972965213.0,4497200273.0,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,-813280670.0,-813280670.0,-813280670.0,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,352374323.0,240740665.0,10843795.0,165970912.0,,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,118536823.0,,,,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,,121448984.0,,129047746.0,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,233837500.0,119291681.0,10843795.0,36923166.0,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,96549521921.0,99669420344.0,97667003927.0,97583736235.0,93505877616.0,,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,,79771458.0,79771458.0,702848458.0,882791347.0,357990656.0,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,549348458.0,549348458.0,549348458.0,524800691.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,-831067656.0,-831067656.0,-357990656.0,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,88234051056.0,89969226208.0,88473649038.0,87355279207.0,88142399049.0,,,,,,,,,,,,,,
.. Tài sản cố định hữu hình__1,,87083162112.0,89735379272.0,88446149042.0,87300279207.0,88142399049.0,,,,,,,,,,,,,,
- Nguyên giá__1,,189137778368.0,179195227226.0,166793751823.0,156427240904.0,149519883502.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,,-102054616256.0,-89459847954.0,-78347602781.0,-69126961697.0,-61377484453.0,,,,,,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,,1150888944.0,233846936.0,27499996.0,55000000.0,,,,,,,,,,,,,,,
- Nguyên giá__3,,1420962714.0,383038000.0,125000000.0,125000000.0,70000000.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,,-270073770.0,-149191064.0,-97500004.0,-70000000.0,-70000000.0,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,,6322645758.0,6516232873.0,5083536515.0,5572018759.0,4761546897.0,,,,,,,,,,,,,,
. Chi phí trả trước dài hạn__1,,6322645758.0,6516232873.0,5083536515.0,5572018759.0,4761546897.0,,,,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,,130092485635.0,130733338322.0,128877236162.0,124715810159.0,119214483543.0,,,,,,,,,,,,,,
I - NỢ PHẢI TRẢ__1,,8437529549.0,10409968693.0,16469659008.0,12308233005.0,6887227040.0,,,,,,,,,,,,,,
. Nợ ngắn hạn__1,,7691032280.0,9793950671.0,15852340211.0,11630099170.0,6837227040.0,,,,,,,,,,,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả người bán__1,,,,,,,,,,,,,,,,,,,,
.. Người mua trả tiền trước__1,,,,,,,,,,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,,897183346.0,1032745804.0,852376512.0,189208861.0,774449501.0,,,,,,,,,,,,,,
.. Phải trả người lao động__1,,3575263300.0,4238156854.0,3121633773.0,1907670402.0,2029922636.0,,,,,,,,,,,,,,
.. Chi phí phải trả__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
".. Các khoản phải trả, phải nộp ngắn hạn khác__1",,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,,1973305244.0,1370000000.0,1973219908.0,1600000000.0,,,,,,,,,,,,,,,
.. Quỹ khen thưởng phúc lợi__1,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__2,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện__1,,,,,,,,,,,,,,,,,,,,
. Quỹ thưởng ban quản lý điều hành công ty__1,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,,746497269.0,616018022.0,617318797.0,678133835.0,50000000.0,,,,,,,,,,,,,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,,658489140.0,528009893.0,529310668.0,628133835.0,,,,,,,,,,,,,,,
.. Vay và nợ dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Thuế thu nhập hoãn lại phải trả__1,,,,,,,,,,,,,,,,,,,,
