field,[2021],[2020],[2019],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000],[2018],[2009]
. Doanh thu bán hàng và cung cấp dịch vụ__1,813212428129.0,686410995352.0,667192651992.0,590721685377.0,531169680129.0,481745979715.0,380985185912.0,386424640515.0,327031381415.0,276650903145.0,239822589898.0,220249777380.0,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,34382929571.0,19536172919.0,14602301225.0,13660054316.0,14396847033.0,7402094172.0,6188144958.0,4867500726.0,4724115495.0,909370355.0,565064184.0,1150588295.0,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,778829498558.0,666874822433.0,652590350767.0,577061631061.0,516772833096.0,474343885543.0,374797040954.0,381557139789.0,322307265920.0,275741532790.0,239257525714.0,219099189085.0,,,,,,,,,,
. Giá vốn hàng bán__1,562296680100.0,485374904861.0,477947235914.0,417562592317.0,374376548884.0,357622738406.0,284218178706.0,295120679051.0,237163458343.0,204171372550.0,175563574377.0,159556156738.0,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,216532818458.0,181499917572.0,174643114853.0,159499038744.0,142396284212.0,116721147137.0,90578862248.0,86436460738.0,85143807577.0,71570160240.0,63693951337.0,59543032347.0,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,7098358337.0,4674866643.0,3538560722.0,1540789833.0,1335070001.0,1932400997.0,439699402.0,1051146087.0,1982901243.0,4318863803.0,3425118952.0,1557213828.0,,,,,,,,,,
. Chi phí tài chính__1,6954052938.0,6439590625.0,10503312343.0,12371904243.0,5964415580.0,5837055372.0,8214981590.0,9649615220.0,11469755914.0,3766026935.0,5603890270.0,6432052989.0,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2529730610.0,4093901108.0,4302768379.0,5731393047.0,5846810081.0,5674508613.0,6221659380.0,7424933333.0,9486279878.0,3401425233.0,4109599422.0,3354831118.0,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",1073798241.0,800088036.0,537110211.0,323618720.0,448538065.0,373574935.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,81713316032.0,70243450710.0,70713256161.0,62403811765.0,54550897288.0,47678029788.0,30160801991.0,28621793623.0,22041417803.0,18196652271.0,16750992228.0,15316041546.0,,,,,,,,,,
