field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2003],[2002],[2001],[2004]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,202641474007.0,201242284159.0,197172925906.0,304214968201.0,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,740100000.0,533525024.0,7560062000.0,737908082.0,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,201901374007.0,200708759135.0,189612863906.0,303477060119.0,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,182718649595.0,191472065716.0,169818516096.0,286179428738.0,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,19182724412.0,9236693419.0,19794347810.0,17297631381.0,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,912234741.0,439412186.0,721239496.0,743768361.0,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,,2220445981.0,1976927319.0,2312176409.0,1737736483.0,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,1530254026.0,1716747805.0,1260313867.0,1625275930.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,1989000447.0,2315648527.0,2575359776.0,2681865680.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,14908522611.0,12921066548.0,14418073166.0,15710513401.0,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,976990114.0,-7537536789.0,1209977955.0,-2088715822.0,,,,,,,,,,,,,,,,
. Thu nhập khác__1,,238130758.0,1693064684.0,1573483448.0,374129585.0,,,,,,,,,,,,,,,,
. Chi phí khác__1,,705749290.0,845307995.0,771991866.0,366056269.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,-467618532.0,847756689.0,801491582.0,8073316.0,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,509371582.0,-6689780100.0,2011469537.0,-2080642506.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,125086674.0,39376600.0,545735506.0,279418867.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,384284908.0,-6729156700.0,1465734031.0,-2360061373.0,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,384284908.0,-6729156700.0,1465734031.0,-2360061373.0,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,249.0,-4357.0,949.0,-1528.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,-1528.0,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,48855073281.0,56182439892.0,57808681873.0,58766190665.0,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,14449887521.0,4274676048.0,1141306593.0,7362877211.0,,,,,,,,,,,,,,,,
..Tiền__1,,14449887521.0,4274676048.0,1141306593.0,7362877211.0,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,3914902047.0,14613775016.0,17754677156.0,25695368012.0,,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,,3652248129.0,14931472853.0,17831132315.0,19606458894.0,,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,,151312091.0,184372297.0,70985820.0,459954101.0,,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,605341827.0,1224853709.0,1085482864.0,6861878860.0,,,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-494000000.0,-1726923843.0,-1232923843.0,-1232923843.0,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,,22331457201.0,30812745417.0,31974360943.0,24656559467.0,,,,,,,,,,,,,,,,
.. Hàng tồn kho__1,,23147175446.0,33284881513.0,34426970128.0,27838338457.0,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,-815718245.0,-2472136096.0,-2452609185.0,-3181778990.0,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,8158826512.0,6481243411.0,6938337181.0,1051385975.0,,,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,240246027.0,369750563.0,317158648.0,151274104.0,,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,4846541811.0,2914367500.0,3384676585.0,695689514.0,,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,3072038674.0,3197125348.0,3236501948.0,204422357.0,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,
