field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,3135285985989.0,3025337455580.0,2545960560613.0,2197515745549.0,1795861124399.0,,1213190130357.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,16418769256.0,,283807272.0,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,3118867216733.0,3025337455580.0,2545676753341.0,2197515745549.0,1795861124399.0,,1213190130357.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,1804086443324.0,1789258947036.0,1510715243446.0,1326235069961.0,1145951496846.0,,801017711009.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,1314780773409.0,1236078508544.0,1034961509895.0,871280675588.0,649909627553.0,,412172419348.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,110225413147.0,42457996078.0,44179839925.0,20462253034.0,37745008150.0,,53125271176.0,,,,,,,,,,,,,
. Chi phí tài chính__1,79127457133.0,214600628063.0,128531591970.0,185799592411.0,87010455133.0,,86100005244.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,154713371551.0,155533630972.0,143864874018.0,131581096936.0,92628932575.0,,82233680953.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",8022385041.0,16282502783.0,16367378756.0,25344549599.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,324823029624.0,356175239117.0,309317467193.0,274622236908.0,267643228208.0,,130947070482.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,145443725956.0,132884167797.0,107133257085.0,110537370549.0,101516786922.0,,58403328123.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,883634358884.0,591158972428.0,550526412328.0,346128278353.0,231484165440.0,,189847286675.0,,,,,,,,,,,,,
. Thu nhập khác__1,41314374273.0,36755032691.0,49859574624.0,37747160854.0,24417069616.0,,16528554916.0,,,,,,,,,,,,,
. Chi phí khác__1,61281766236.0,31677697469.0,60420631884.0,21482623882.0,17897330820.0,,13779302687.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,-19967391963.0,5077335222.0,-10561057260.0,16264536972.0,6519738796.0,,2749252229.0,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,863666966921.0,596236307650.0,539965355068.0,362392815325.0,238003904236.0,,192596538904.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,107469261243.0,61147378857.0,62265841835.0,37481643572.0,31490049873.0,,22003110240.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,1055210257.0,-341481019.0,1454525581.0,-93093245.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,755142495421.0,535430409812.0,476244987652.0,325004264998.0,206513854363.0,,170593428664.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,6586332334.0,46282984.0,-20238254.0,91421565.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,748556163087.0,535384126828.0,476265225906.0,324912843433.0,206513854363.0,,170593428664.0,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,3254.0,2748.0,2540.0,1733.0,1101.0,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
