field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1078888885510.0,904427391481.0,823884542540.0,695674254294.0,601447223364.0,553512280172.0,573532736431.0,,471473304005.0,412862250089.0,359130865068.0,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,31524950.0,126512560.0,932737170.0,330786698.0,221476700.0,293396425.0,,506218470.0,637513405.0,975982377.0,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1078888885510.0,904395866531.0,823758029980.0,694741517124.0,601116436666.0,553290803472.0,573239340006.0,,470967085535.0,412224736684.0,358154882691.0,,,,,,,,,
. Giá vốn hàng bán__1,696425541714.0,584619668823.0,532568441686.0,460504519525.0,387222357676.0,360032197769.0,373574882857.0,,385844238400.0,329706232321.0,256925612886.0,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,382463343796.0,319776197708.0,291189588294.0,234236997599.0,213894078990.0,193258605703.0,199664457149.0,,85122847135.0,82518504363.0,101229269805.0,,,,,,,,,
. Doanh thu hoạt động tài chính__1,32008965070.0,31948832434.0,24529370685.0,21665716098.0,13149899015.0,39445849956.0,45186519558.0,,47748166837.0,24179430523.0,8213162250.0,,,,,,,,,
. Chi phí tài chính__1,9929530479.0,15876879294.0,13105083777.0,17490061145.0,7408164037.0,8454444904.0,3832663981.0,,4754917665.0,20227289126.0,52714523832.0,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,10121190775.0,11427685495.0,11662379388.0,13916484149.0,1932055489.0,2372597181.0,1934950807.0,,4748308310.0,4227075089.0,4925898080.0,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,-2821311334.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,9654547806.0,5008386778.0,5335039348.0,3049403916.0,2643020890.0,2057411452.0,3486697153.0,,6228711348.0,7935252556.0,7165890544.0,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,91635453840.0,72363930820.0,75651091191.0,53217636227.0,60080371052.0,62818327340.0,68456304067.0,,60229693965.0,53304817182.0,37553483344.0,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,303252776741.0,258475833250.0,221627744663.0,182145612409.0,156912422026.0,159374271963.0,166254000172.0,,62143880309.0,25230576022.0,12008534335.0,,,,,,,,,
. Thu nhập khác__1,1466459835.0,1906524012.0,6030966854.0,1684347557.0,6362525501.0,1032324910.0,2429490945.0,,12617171869.0,1863498663.0,292043906.0,,,,,,,,,
. Chi phí khác__1,8077812639.0,183173458.0,201076276.0,445202201.0,1130647200.0,287719409.0,696585008.0,,5844516017.0,1810999614.0,1106436685.0,,,,,,,,,
. Lợi nhuận khác__1,-6611352804.0,1723350554.0,5829890578.0,1239145356.0,5231878301.0,744605501.0,1732905937.0,,6772655852.0,52499049.0,-814392779.0,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,296641423937.0,260199183804.0,227457635241.0,183384757765.0,162144300327.0,160118877464.0,167986906109.0,,69402725476.0,25283075071.0,11194141556.0,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,58284603544.0,50613445035.0,44616078134.0,35900551007.0,30577992235.0,32513892229.0,36764898537.0,,17180158516.0,5552446628.0,2755372910.0,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,203640000.0,-1318856160.0,,,,27726869.0,,23766738.0,29126095.0,38966724.0,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,238356820393.0,209382098769.0,184160413267.0,147484206758.0,131566308092.0,127604985235.0,131194280703.0,,51712610907.0,19701502348.0,8399801922.0,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,6213392966.0,,3926354458.0,3387486710.0,219494891.0,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,238356820393.0,209382098769.0,184160413267.0,147484206758.0,131566308092.0,127604985235.0,124980887737.0,,47786256449.0,16314015638.0,8180307031.0,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,2408.0,2115.0,1860.0,1624.0,1993.0,1933.0,1894.0,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,1860.0,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,486189315.0,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,806505066897.0,686824773292.0,583983405789.0,473510432353.0,298846610264.0,530091224883.0,480406425891.0,,277563778238.0,208560718417.0,136901395622.0,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,87330813138.0,66236999996.0,36465358542.0,138034815704.0,140951996201.0,280624734208.0,225261013938.0,,139769317796.0,133464219608.0,79157300974.0,,,,,,,,,
..Tiền__1,33047285444.0,13219056726.0,11074391274.0,4604364983.0,7912625354.0,26879991259.0,19876907232.0,,10158660481.0,8167062623.0,8864532067.0,,,,,,,,,
..Các khoản tương đương tiền__1,54283527694.0,53017943270.0,25390967268.0,133430450721.0,133039370847.0,253744742949.0,205384106706.0,,129610657315.0,125297156985.0,70292768907.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,522894143903.0,441875185921.0,379643908394.0,179760217808.0,1200000000.0,109991924444.0,161020931373.0,,14500000000.0,17475291666.0,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,522894143903.0,441875185921.0,379643908394.0,179760217808.0,1200000000.0,109991924444.0,161020931373.0,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,158309502735.0,128692256392.0,119946660710.0,97310360889.0,103294085577.0,126312261035.0,81590714684.0,,110866359346.0,48111815129.0,47621964150.0,,,,,,,,,
..Phải thu khách hàng__1,119684330777.0,117440258369.0,110327594307.0,90630649632.0,69115769586.0,75940502915.0,67436005305.0,,60984257379.0,42379340507.0,45612474263.0,,,,,,,,,
..Trả trước cho người bán__1,35860491753.0,6791122320.0,6823779497.0,3009978098.0,33112019425.0,47080237397.0,11905726097.0,,261054763.0,5649682590.0,1087476667.0,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,5987578710.0,6305376808.0,5782218778.0,5020183041.0,2266846628.0,4376209587.0,5405128892.0,,52203244855.0,2339613111.0,1910310958.0,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-3222898505.0,-1844501105.0,-2986931872.0,-1350449882.0,-1200550062.0,-1084688864.0,-3156145610.0,,-2582197651.0,-2256821079.0,-988297738.0,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,21196397518.0,20430590390.0,10967155382.0,9182867075.0,9540430753.0,7659750908.0,9710103141.0,,5526720249.0,6154251969.0,7407798272.0,,,,,,,,,
.. Hàng tồn kho__1,21196397518.0,20430590390.0,10967155382.0,9182867075.0,9540430753.0,8926439166.0,9710103141.0,,5526720249.0,6154251969.0,7407798272.0,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,-1266688258.0,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,16774209603.0,29589740593.0,36960322761.0,49222170877.0,43860097733.0,5502554288.0,2823662755.0,,6901380847.0,3355140045.0,2714332226.0,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,2365067177.0,2980326140.0,2959847906.0,1352831895.0,1398406511.0,796957996.0,766605562.0,,773295040.0,699599236.0,1730074470.0,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,14409142426.0,22269309796.0,34000474855.0,47869338982.0,42461691222.0,4705596292.0,2057057193.0,,4596238787.0,985325833.0,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,4340104657.0,,,,,,,12667247.0,,10208.0,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,1519179773.0,1670214976.0,984247548.0,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,977595540695.0,1033315865000.0,1078312454692.0,1152892932914.0,987991943958.0,515197700080.0,513265876806.0,,510266755762.0,297120822597.0,363465617893.0,,,,,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,479975000.0,,,2956000.0,2956000.0,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,2956000.0,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,479975000.0,,,2956000.0,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,908895329129.0,970333989289.0,1029409037078.0,1114865152013.0,493025283111.0,446396060647.0,498076910595.0,,372904393806.0,278571677798.0,317855085366.0,,,,,,,,,
.. Tài sản cố định hữu hình__1,797465091900.0,867864100448.0,928308478846.0,1014072373485.0,392465112124.0,345693978543.0,389537618006.0,,336359155802.0,238378191339.0,276199787760.0,,,,,,,,,
- Nguyên giá__1,2109873121423.0,2073826511633.0,2034822427954.0,2027390537686.0,1282531144077.0,1162319253340.0,1160425146710.0,,759254067672.0,608596621538.0,570641588951.0,,,,,,,,,
- Giá trị hao mòn luỹ kế__1,-1312408029523.0,-1205962411185.0,-1106513949108.0,-1013318164201.0,-890066031953.0,-816625274797.0,-770887528704.0,,-422894911870.0,-370218430199.0,-294441801191.0,,,,,,,,,
.. Tài sản cố định thuê tài chính__1,,,101100558232.0,,,,,,,4090531016.0,5222704508.0,,,,,,,,,
- Nguyên giá__2,,,104009870987.0,,,,,,,5945321235.0,5945321235.0,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,-2909312755.0,,,,,,,-1854790219.0,-722616727.0,,,,,,,,,
.. Tài sản cố định vô hình__1,111430237229.0,102469888841.0,,100792778528.0,100560170987.0,100702082104.0,108539292589.0,,36545238004.0,36102955443.0,36432593098.0,,,,,,,,,
- Nguyên giá__3,116358251857.0,105939044787.0,,103551770987.0,103283070987.0,103283070987.0,110848192587.0,,40499636675.0,39162236675.0,38963795075.0,,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-4928014628.0,-3469155946.0,,-2758992459.0,-2722900000.0,-2580988883.0,-2308899998.0,,-3954398671.0,-3059281232.0,-2531201977.0,,,,,,,,,
. Bất động sản đầu tư__1,,120350017.0,126150013.0,131950009.0,137750005.0,143550001.0,,,,,,,,,,,,,,
- Nguyên giá__4,,145000000.0,145000000.0,145000000.0,145000000.0,145000000.0,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,-24649983.0,-18849987.0,-13049991.0,-7249995.0,-1449999.0,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,19434344410.0,16827434746.0,6159640536.0,5798207662.0,462489573464.0,39147284763.0,5597167402.0,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,19434344410.0,16827434746.0,6159640536.0,5798207662.0,462489573464.0,39147284763.0,5597167402.0,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,33885084128.0,32615481149.0,32835947149.0,31911510949.0,32052445149.0,28772575149.0,5763566200.0,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",30089813149.0,30089813149.0,30089813149.0,30089813149.0,30089813149.0,26849943149.0,,,125486189315.0,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,3795270979.0,3764334000.0,3764334000.0,3764334000.0,3764334000.0,3764334000.0,7264334000.0,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,-1238666000.0,-1018200000.0,-1942636200.0,-1801702000.0,-1841702000.0,-1500767800.0,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,15380783028.0,13418609799.0,9781679916.0,186112281.0,286892229.0,738229520.0,3348257609.0,,1016656075.0,1233650278.0,17163972225.0,,,,,,,,,
. Chi phí trả trước dài hạn__1,14154758868.0,12192585639.0,8352015756.0,75304281.0,176084229.0,627421520.0,2159974841.0,,394521708.0,75749173.0,15976945025.0,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,1115216160.0,1115216160.0,1318856160.0,,,,573492768.0,,622134367.0,645901105.0,675027200.0,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",110808000.0,110808000.0,110808000.0,110808000.0,110808000.0,110808000.0,614790000.0,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,512000000.0,512000000.0,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,1784100607592.0,1720140638292.0,1662295860481.0,1626403365267.0,1286838554222.0,1045288924963.0,993672302697.0,,787830534000.0,505681541014.0,500367013515.0,,,,,,,,,
I - NỢ PHẢI TRẢ__1,305892273916.0,314408557109.0,308417836741.0,401876648118.0,416487606006.0,225689950140.0,177618815472.0,,262133617120.0,244244033137.0,258923714018.0,,,,,,,,,
. Nợ ngắn hạn__1,169786251040.0,137475072132.0,120264867427.0,199175294866.0,230972507951.0,150786297497.0,98792815737.0,,145658054899.0,95723557525.0,82760166675.0,,,,,,,,,
.. Phải trả người bán ngắn hạn__1,39825485501.0,40516321768.0,34605345675.0,95964873258.0,117322915930.0,49376469225.0,12345630057.0,,,,,,,,,,,,,
