field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,222826294214.0,217836047344.0,207648084256.0,175514016152.0,160144270535.0,138534777392.0,99655050564.0,147985611470.0,103155217673.0,91748929706.0,77931721211.0,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,30544420.0,23076529.0,67237203.0,40881657.0,212575419.0,41554159.0,44260496.0,48703162.0,174694695.0,36798255.0,44879595.0,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,222795749794.0,217812970815.0,207580847053.0,175473134495.0,159931695116.0,138493223233.0,99610790068.0,147936908308.0,102980522978.0,91712131451.0,77886841616.0,,,,,,,,,,
. Giá vốn hàng bán__1,138868534832.0,133837500715.0,133891676884.0,118081616735.0,126516372839.0,99820146664.0,73557334776.0,106654736068.0,75175786708.0,75076870281.0,61321094759.0,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,83927214962.0,83975470100.0,73689170169.0,57391517760.0,33415322277.0,38673076569.0,26053455292.0,41282172240.0,27804736270.0,16635261170.0,16565746857.0,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,533109611.0,163211018.0,179513057.0,317653185.0,1077818284.0,666704858.0,234975877.0,629999604.0,397436946.0,1946093590.0,4409787567.0,,,,,,,,,,
. Chi phí tài chính__1,4138397140.0,4372923727.0,4617980179.0,4418117173.0,4771844165.0,5402409020.0,4238834181.0,7680972366.0,7299335497.0,7366776365.0,7634494052.0,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,4138397140.0,4372923727.0,4617980179.0,4418117173.0,4771844165.0,5402409020.0,4238834181.0,7680972366.0,7299335497.0,7366776365.0,7634494052.0,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,29407958574.0,31598401968.0,27730031482.0,22621681859.0,9090544826.0,9272224095.0,6030679751.0,7937031290.0,4771713331.0,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,19517048453.0,18619976655.0,17525111638.0,14694080357.0,12803941475.0,12768809259.0,9320138880.0,14576556900.0,11184391676.0,7717989341.0,7201702401.0,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,31396920406.0,29547378768.0,23995559927.0,15975291556.0,7826810095.0,11896339053.0,6698778357.0,11717611288.0,4946732712.0,3496589054.0,6139337971.0,,,,,,,,,,
. Thu nhập khác__1,3430483721.0,2361954907.0,3410800548.0,2671464762.0,2686117004.0,2785246332.0,43142657.0,630388477.0,237075905.0,888268046.0,722737572.0,,,,,,,,,,
. Chi phí khác__1,1104720902.0,1348101746.0,1585431939.0,1662779055.0,2062773891.0,943610390.0,,54431591.0,98522724.0,48844895.0,140492071.0,,,,,,,,,,
. Lợi nhuận khác__1,2325762819.0,1013853161.0,1825368609.0,1008685707.0,623343113.0,1841635942.0,43142657.0,575956886.0,138553181.0,839423151.0,582245501.0,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,33722683225.0,30561231929.0,25820928536.0,16983977263.0,8450153208.0,13737974995.0,6741921014.0,12293568174.0,5085285893.0,4336012205.0,6721583472.0,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,6807723845.0,6182737986.0,5199013707.0,3431623453.0,1723202042.0,2776876599.0,1483222623.0,2704584999.0,1271321474.0,1084003053.0,1680395868.0,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,26914959380.0,24378493943.0,20621914829.0,13552353810.0,6726951166.0,10961098396.0,5258698391.0,9588983175.0,3813964419.0,3252009152.0,5041187604.0,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,26914959380.0,24378493943.0,20621914829.0,13552353810.0,6726951166.0,10961098396.0,5258698391.0,9588983175.0,3813964419.0,3252009152.0,5041187604.0,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1301.0,1179.0,997.0,655.0,325.0,530.0,250.0,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,67823528237.0,55441303530.0,45651117473.0,46894915748.0,67725008842.0,,61819637158.0,61546630275.0,49789710852.0,41627683143.0,58317409750.0,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,37427036158.0,23703735303.0,11077480914.0,11558514578.0,35546635895.0,,8754890028.0,544230995.0,15486011487.0,11504605446.0,23890045821.0,,,,,,,,,,
..Tiền__1,9927036158.0,17103735303.0,10077480914.0,5058514578.0,2338788783.0,,1226514364.0,544230995.0,3412547535.0,1097195801.0,1996510568.0,,,,,,,,,,
..Các khoản tương đương tiền__1,27500000000.0,6600000000.0,1000000000.0,6500000000.0,33207847112.0,,7528375664.0,,12073463952.0,10407409645.0,21893535253.0,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,2531904105.0,3772006883.0,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,15282876701.0,15680598562.0,18895171274.0,16981908179.0,17122001268.0,,33067546056.0,31485110591.0,12074723399.0,8908207960.0,9829891830.0,,,,,,,,,,
..Phải thu khách hàng__1,11796587412.0,13347169851.0,15986167867.0,14646087198.0,15226308560.0,,29944062635.0,30008049693.0,10489985172.0,7926872627.0,7575654190.0,,,,,,,,,,
..Trả trước cho người bán__1,1869300209.0,344900000.0,1198996000.0,304000000.0,282226000.0,,576978000.0,145582000.0,258555000.0,734544136.0,1832924136.0,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,1936266698.0,2279323352.0,1945007172.0,2191123627.0,1746176252.0,,2658220768.0,1331478898.0,1326183227.0,246791197.0,421313504.0,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-319277618.0,-290794641.0,-234999765.0,-159302646.0,-132709544.0,,-111715347.0,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,13971708104.0,15597019753.0,14788635637.0,16516346810.0,14916512727.0,,19923710826.0,23813306939.0,18456143106.0,15550485893.0,18493878006.0,,,,,,,,,,
