field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,154679023096.0,,1140993689561.0,864929362851.0,659026353204.0,316889542561.0,38661266514.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,617000000.0,,,2349000.0,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,154062023096.0,,1140993689561.0,864927013851.0,659026353204.0,316889542561.0,38661266514.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,111100095512.0,,522935586952.0,398810030832.0,310900524719.0,148447292324.0,19783126313.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,42961927584.0,,618058102609.0,466116983019.0,348125828485.0,168442250237.0,18878140201.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,9537747410.0,,20987313961.0,16097969512.0,37327377261.0,4173875634.0,47654555.0,,,,,,,,,,,,,
. Chi phí tài chính__1,2963047422.0,,3249057682.0,4811020566.0,6282004438.0,2539385217.0,86549926.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,2430168707.0,,284637771.0,2644140988.0,5845444988.0,2521436580.0,13870490.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-21823304012.0,,13036187017.0,-12268180030.0,-11161732232.0,,-13775713129.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,74177786976.0,,252650091758.0,178964521183.0,126655124610.0,77998473679.0,3690441778.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,76104852445.0,,137630814701.0,84302481112.0,63722057878.0,39050991156.0,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-122569315861.0,,258551639446.0,201868749640.0,177632286588.0,53027275819.0,1373089923.0,,,,,,,,,,,,,
. Thu nhập khác__1,1211710417.0,,6052801242.0,3120895511.0,3134320563.0,2362917486.0,136556216.0,,,,,,,,,,,,,
. Chi phí khác__1,7042929103.0,,1448891184.0,1238234369.0,250349773.0,508583190.0,100368465.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,-5831218686.0,,4603910058.0,1882661142.0,2883970790.0,1854334296.0,36187751.0,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,-128400534547.0,,263155549504.0,203751410782.0,180516257378.0,54881610115.0,1409277674.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,103908003.0,,50786308482.0,40500734727.0,32377383218.0,11237401022.0,310333395.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,-128504442550.0,,212369241022.0,163250676055.0,148138874160.0,43644209093.0,1098944279.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-10457222224.0,,21510456287.0,2321653002.0,788777981.0,-202000932.0,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,-118047220326.0,,190858784735.0,160929023053.0,147350096179.0,43846210025.0,1098944279.0,,,,,,,,,,,,,
