field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,117946176237.0,115035816653.0,61554619030.0,71766226478.0,151168043001.0,198972688784.0,177221776572.0,321732287669.0,125248095062.0,106278779212.0,40173484557.0,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,79936251.0,10796647.0,12754822.0,108246040.0,,17369601.0,246133696.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,117946176237.0,115035816653.0,61554619030.0,71766226478.0,151088106750.0,198961892137.0,177209021750.0,321624041629.0,125248095062.0,106261409611.0,39927350861.0,,,,,,,,
. Giá vốn hàng bán__1,,117795765234.0,114330242190.0,60857514538.0,70050510592.0,146879745738.0,194962059857.0,173944413313.0,317933270572.0,122122844646.0,102569586259.0,34992908436.0,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,150411003.0,705574463.0,697104492.0,1715715886.0,4208361012.0,3999832280.0,3264608437.0,3690771057.0,3125250416.0,3691823352.0,4934442425.0,,,,,,,,
. Doanh thu hoạt động tài chính__1,,573128458.0,300355021.0,3515811.0,237078796.0,5494434.0,4828579.0,4104912.0,9949153.0,7922343.0,6367589.0,6350701.0,,,,,,,,
. Chi phí tài chính__1,,,,,70314402.0,161590045.0,243760749.0,246595463.0,237799784.0,270139806.0,112598679.0,83631973.0,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,68386092.0,143834529.0,213110001.0,218841393.0,161098998.0,193582891.0,95762875.0,83631973.0,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,510815859.0,767963228.0,485660645.0,556489191.0,976647895.0,942922991.0,939065645.0,1304711568.0,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,938446272.0,884420394.0,296931372.0,1054432131.0,957969886.0,1592917693.0,967205626.0,1659121712.0,1382136272.0,1435799160.0,693551817.0,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,-214906811.0,121509090.0,403688931.0,317232290.0,2326332287.0,1682321772.0,1498423069.0,827150819.0,537973690.0,1210727457.0,2858897768.0,,,,,,,,
. Thu nhập khác__1,,362534382.0,11127708.0,13249990.0,106296020.0,169372907.0,120122348.0,253140363.0,80212960.0,13731686.0,18291200.0,21708583.0,,,,,,,,
. Chi phí khác__1,,641646.0,2035109.0,203615826.0,801771343.0,200503982.0,3260568.0,130601154.0,343390445.0,6727654.0,13703736.0,20972918.0,,,,,,,,
. Lợi nhuận khác__1,,361892736.0,9092599.0,-190365836.0,-695475323.0,-31131075.0,116861780.0,122539209.0,-263177485.0,7004032.0,4587464.0,735665.0,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,146985925.0,130601689.0,213323095.0,-378243033.0,2295201212.0,1799183552.0,1620962278.0,563973334.0,544977722.0,1215314921.0,2859633433.0,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,20667619.0,26120338.0,83387784.0,467283843.0,492573886.0,412335432.0,354989830.0,140993334.0,136244431.0,212680111.0,714908358.0,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,126318306.0,104481351.0,129935311.0,-845526876.0,1802627326.0,1386848120.0,1265972448.0,422980000.0,408733291.0,1002634810.0,2144725075.0,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,126318306.0,104481351.0,129935311.0,-845526876.0,1802627326.0,1386848120.0,1265972448.0,422980000.0,408733291.0,1002634810.0,2144725075.0,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,13.0,10.0,13.0,-85.0,180.0,125.0,126.0,53.0,136.0,365.0,1192.0,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,63162280451.0,74394204172.0,76549877175.0,39338706994.0,68814799473.0,52660681656.0,56398969023.0,46541253711.0,55022299757.0,47164095364.0,25723050296.0,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,136675045.0,210822788.0,809800357.0,2107546219.0,3086424913.0,5580607455.0,1424580322.0,2555955686.0,1078908789.0,1950548616.0,222354884.0,,,,,,,,
