field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,337422824214.0,382489227375.0,331527075458.0,297821104981.0,257621239173.0,195423512525.0,201509572115.0,171110269899.0,148128420377.0,215999397097.0,219475614375.0,236308295088.0,192606700129.0,158732479515.0,101352390387.0,83978499263.0,88426981276.0,65514658284.0,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,284918530.0,253084987.0,243942262.0,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,337422824214.0,382489227375.0,331527075458.0,297821104981.0,257621239173.0,195423512525.0,201509572115.0,171110269899.0,148128420377.0,215999397097.0,219475614375.0,236308295088.0,192606700129.0,158732479515.0,101352390387.0,83693580733.0,88173896289.0,65270716022.0,,,
. Giá vốn hàng bán__1,242366718673.0,260783431597.0,229349026049.0,205626357981.0,177366235437.0,140238591409.0,141608637865.0,140277309602.0,128199049285.0,174783657565.0,137914110698.0,147299085256.0,112307301925.0,80908564195.0,62407701097.0,52513551858.0,50243701716.0,42337020241.0,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,95056105541.0,121705795778.0,102178049409.0,92194747000.0,80255003736.0,55184921116.0,59900934250.0,30832960297.0,19929371092.0,41215739532.0,81561503677.0,89009209832.0,80299398204.0,77823915320.0,38944689290.0,31180028875.0,37930194573.0,22933695781.0,,,
. Doanh thu hoạt động tài chính__1,25756434014.0,10907511154.0,8967020138.0,6682089806.0,9857541639.0,6466375115.0,11275888995.0,1437581770.0,4974751788.0,3124956251.0,9037655471.0,10601267393.0,8077713863.0,14975589073.0,23110681438.0,7068140075.0,6769500324.0,6405468339.0,,,
. Chi phí tài chính__1,-4690726859.0,-7664690756.0,12275806697.0,687893899.0,2392285347.0,140286128.0,287896236.0,2054813240.0,6835487429.0,6684653405.0,13572220249.0,3079331126.0,-13802272323.0,30364305608.0,4543952440.0,238727000.0,177104773.0,81519369.0,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,774539778.0,2645453615.0,4019591238.0,8090723633.0,1283539999.0,614615963.0,164898193.0,107537215.0,204191774.0,7700000.0,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,102284808.0,367370911.0,291187570.0,239590728.0,308901953.0,209211016.0,245562504.0,321486058.0,1221348429.0,3817539052.0,6528265330.0,8542262279.0,6792095925.0,6090890856.0,4196924695.0,3352232449.0,3091140052.0,2519449553.0,,,
. Chi phí quản lý doanh nghiệp__1,15779182018.0,17664675904.0,14772466572.0,14917470260.0,14049257340.0,15509037210.0,13764678931.0,10564494016.0,7321275927.0,16871687780.0,20905802083.0,17266555344.0,13555379512.0,7917867866.0,5739945990.0,4933543291.0,5091834791.0,4289257792.0,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,109621799588.0,122245950873.0,83805608708.0,83031881919.0,73362100735.0,45792761877.0,56878685574.0,19329748753.0,9526011095.0,16966815546.0,49592871486.0,70722328476.0,81831908953.0,48426440063.0,47574547603.0,29723666210.0,36339615281.0,22448937406.0,,,
. Thu nhập khác__1,2771388342.0,7481250.0,100701250.0,2363250.0,304545453.0,16025149817.0,266695663.0,518181818.0,1307947593.0,1979027976.0,133357182.0,,,120000000.0,,218198182.0,461557143.0,39408000.0,,,
. Chi phí khác__1,160000000.0,653406464.0,26863979.0,15678030.0,231920902.0,92495832.0,22000000.0,426941920.0,103266244.0,103373361.0,2686139150.0,,,,,12616175.0,13585626.0,111792380.0,,,
. Lợi nhuận khác__1,2611388342.0,-645925214.0,73837271.0,-13314780.0,72624551.0,15932653985.0,244695663.0,91239898.0,1204681349.0,1875654615.0,-2552781968.0,,,120000000.0,,205582007.0,447971517.0,-72384380.0,,,
. Tổng lợi nhuận kế toán trước thuế__1,112233187930.0,121600025659.0,83879445979.0,83018567139.0,73434725286.0,61725415862.0,57123381237.0,19420988651.0,10730692444.0,18842470161.0,47040089518.0,70722328476.0,81831908953.0,48546440063.0,47574547603.0,29929248217.0,36787586798.0,22376553026.0,,,
. Chi phí thuế TNDN hiện hành__1,21978710346.0,23325766011.0,15949223724.0,16124235626.0,14704525737.0,12238941196.0,12166289220.0,4253246207.0,2294122797.0,3140462521.0,8481044358.0,17349609169.0,13930505794.0,10993216241.0,11691248755.0,7315879654.0,272000589.0,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,139983113.0,-139983113.0,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,90254477584.0,98274259648.0,67930222255.0,66894331513.0,58730199549.0,49486474666.0,44957092017.0,15167742443.0,8436569647.0,15702007640.0,38559045160.0,53372719307.0,67901403159.0,37413240709.0,36023281961.0,22613368563.0,36515586209.0,22376553026.0,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,90254477584.0,98274259648.0,67930222255.0,66894331513.0,58730199549.0,49486474666.0,44957092017.0,15167742443.0,8436569647.0,15702007640.0,38559045160.0,53372719307.0,67901403159.0,37413240709.0,36023281961.0,22613368563.0,36515586209.0,22376553026.0,,,
