field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1567817504900.0,1542266916248.0,1533850591042.0,1463997591211.0,1363513240162.0,1388396580893.0,1401104951836.0,1657961075664.0,1587369452488.0,1370699739045.0,1194863534661.0,1113098646568.0,1071895125105.0,941224745266.0,813192706682.0,661954300698.0,569380125037.0,,,
. Các khoản giảm trừ doanh thu__1,69422658310.0,90313130697.0,65460281351.0,78909099754.0,23862651784.0,99102403647.0,167074129384.0,171901524889.0,157760873827.0,110168604308.0,62807453005.0,69659148720.0,3997822113.0,3464132427.0,2066211932.0,2700388972.0,1192675153.0,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1498394846590.0,1451953785551.0,1468390309691.0,1385088491457.0,1339650588378.0,1289294177246.0,1234030822452.0,1486059550775.0,1429608578661.0,1260531134737.0,1132056081656.0,1043439497848.0,1067897302992.0,937760612839.0,811126494750.0,659253911726.0,568187449884.0,,,
. Giá vốn hàng bán__1,1096779308875.0,1013487938481.0,975656507824.0,896095666781.0,804867971667.0,790585525683.0,824272566319.0,1061497056947.0,1017485872610.0,868891180129.0,758395976929.0,728277573025.0,750295758943.0,677519918845.0,638387162219.0,526117000851.0,460922833655.0,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,401615537715.0,438465847070.0,492733801867.0,488992824676.0,534782616711.0,498708651563.0,409758256133.0,424562493828.0,412122706051.0,391639954608.0,373660104727.0,315161924823.0,317601544049.0,260240693994.0,172739332531.0,133136910875.0,107264616229.0,,,
. Doanh thu hoạt động tài chính__1,14267642239.0,17662647779.0,20007170351.0,21072473719.0,15862747401.0,9650395480.0,2069444886.0,6127643272.0,6289570901.0,7237643035.0,11839727804.0,7918126468.0,7410029139.0,9839072775.0,10615660514.0,2367873775.0,3663378174.0,,,
. Chi phí tài chính__1,2709042592.0,-756533454.0,1353416323.0,2523401458.0,-595617464.0,6712826694.0,2753784576.0,7603247669.0,9645861795.0,8422396684.0,20347353591.0,20038179147.0,6714971345.0,27629845448.0,11892533816.0,7076778241.0,3440817754.0,,,
- Trong đó: Chi phí lãi vay__1,,374528767.0,1159333999.0,203968772.0,,,,5658678953.0,5358843225.0,8310412763.0,10919960891.0,14033238359.0,5135557779.0,4909839189.0,3376000415.0,3389097512.0,3041915238.0,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,144898379173.0,153381251974.0,145891689430.0,138614539773.0,197567029628.0,195847519617.0,143319798376.0,140722717607.0,167214851302.0,140567819334.0,142604011690.0,98653855931.0,120152210215.0,92538541721.0,55385891159.0,36760682363.0,24896423614.0,,,
. Chi phí quản lý doanh nghiệp__1,70312214024.0,81909040607.0,79894674347.0,86454724444.0,96853457390.0,95762725926.0,82089832079.0,122134176330.0,111176751621.0,129965975842.0,104688283471.0,91096086944.0,93890709242.0,75631093830.0,52278527003.0,38626313403.0,37637471128.0,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,197963544165.0,221594735722.0,285601192118.0,282472632720.0,256820494558.0,210035974806.0,183664285988.0,160229995494.0,130374812234.0,119921405783.0,117860183779.0,113291929269.0,104253682386.0,74280285770.0,63798041067.0,53041010643.0,44953281907.0,,,
. Thu nhập khác__1,1240924310.0,3150819263.0,5375202019.0,3792367987.0,3675964712.0,1044906819.0,1551101807.0,9014323818.0,5540070578.0,5929082282.0,261577944.0,98791761.0,12973462864.0,235763868.0,2485625167.0,3150589914.0,609783147.0,,,
. Chi phí khác__1,137994.0,179675063.0,60781490.0,175391669.0,834453188.0,1183962857.0,2002467630.0,547722340.0,1448062143.0,499304380.0,10741691.0,3013732.0,5039081288.0,21948932.0,2017967598.0,2154882852.0,346863634.0,,,
. Lợi nhuận khác__1,1240786316.0,2971144200.0,5314420529.0,3616976318.0,2841511524.0,-139056038.0,-451365823.0,8466601478.0,4092008435.0,5429777902.0,250836253.0,95778029.0,7934381576.0,213814936.0,467657569.0,995707062.0,262919513.0,,,
