field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,49052806641.0,66659053958.0,80797004177.0,65644596239.0,63832944193.0,67426424805.0,81614726548.0,77455172229.0,78087263348.0,94632013732.0,98409003750.0,92641156301.0,71473972958.0,71152187597.0,63680824234.0,57895012669.0,54195234973.0,63958423890.0,,,
. Các khoản giảm trừ doanh thu__1,657562953.0,350013391.0,,,,,,,,,,,,,,,,41684652.0,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,48395243688.0,66309040567.0,80797004177.0,65644596239.0,63832944193.0,67426424805.0,81614726548.0,77455172229.0,78087263348.0,94632013732.0,98409003750.0,92641156301.0,71473972958.0,71152187597.0,63680824234.0,57895012669.0,54195234973.0,63916739238.0,,,
. Giá vốn hàng bán__1,30010522254.0,42182547436.0,58191076192.0,51157926105.0,47812866650.0,53213809123.0,68602101125.0,66069611651.0,65055145056.0,78692555573.0,79930197901.0,74740012662.0,55655508303.0,60671309757.0,54805562664.0,50568480115.0,48514559405.0,60364307949.0,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,18384721434.0,24126493131.0,22605927985.0,14486670134.0,16020077543.0,14212615682.0,13012625423.0,11385560578.0,13032118292.0,15939458159.0,18478805849.0,17901143639.0,15818464655.0,10480877840.0,8875261570.0,7326532554.0,5680675568.0,3552431289.0,,,
. Doanh thu hoạt động tài chính__1,179188782.0,627737362.0,771807401.0,562142166.0,600680469.0,434180163.0,267691326.0,178707966.0,143774409.0,125730641.0,348763597.0,210171330.0,952452456.0,286942826.0,95639277.0,26804997.0,20393244.0,27197886.0,,,
. Chi phí tài chính__1,617752533.0,354016823.0,850218625.0,235645.0,5361227.0,10581840.0,9254325.0,56847295.0,364027304.0,696857401.0,2846913659.0,1703839612.0,2387277029.0,1250824975.0,949590319.0,602751611.0,542049802.0,393985631.0,,,
- Trong đó: Chi phí lãi vay__1,83219178.0,,850050685.0,,5264332.0,10207645.0,9254325.0,47984408.0,304141192.0,586173981.0,1374829581.0,407125324.0,587840501.0,497892728.0,866652181.0,455054365.0,341797709.0,292688784.0,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,5016135082.0,7401126222.0,8274914227.0,6470729782.0,6289071290.0,6267599070.0,6304887780.0,6155019345.0,6061790133.0,6181988063.0,6276265483.0,5695574199.0,3440658358.0,3181731938.0,2516635786.0,1979477821.0,1301205102.0,1500867101.0,,,
. Chi phí quản lý doanh nghiệp__1,6841365770.0,6777151692.0,6925480404.0,5877864218.0,5281446390.0,4713338927.0,4551783267.0,4115786868.0,4115245353.0,4234761059.0,3412092893.0,3614791787.0,3375953423.0,2437738517.0,2107156655.0,1738646492.0,1437631995.0,1383503879.0,,,
