field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,39034070663.0,10842708991.0,45519353424.0,37410761905.0,,268141317402.0,260950125040.0,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,39034070663.0,10842708991.0,45519353424.0,37410761905.0,,268141317402.0,260950125040.0,,,,,,,,,,,,,
. Giá vốn hàng bán__1,36619224021.0,24258651216.0,51067990735.0,32918391002.0,,262302733401.0,248553635613.0,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,2414846642.0,-13415942225.0,-5548637311.0,4492370903.0,,5838584001.0,12396489427.0,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,3426159.0,746669.0,156980507.0,41821895.0,,2871086084.0,3685365846.0,,,,,,,,,,,,,
. Chi phí tài chính__1,4796297041.0,4983401472.0,4953615848.0,1243574875.0,,4865732954.0,5747404537.0,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,4796291233.0,4983378256.0,4953615848.0,1243574875.0,,4865732954.0,5747404537.0,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,7244920.0,119072510.0,121316884.0,49540000.0,,266289039.0,1234510260.0,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,5004142764.0,5699040051.0,7068046743.0,1859901939.0,,6550494113.0,5709501018.0,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-7389411924.0,-24216709589.0,-17534636279.0,1381175984.0,,-2972846021.0,3390439458.0,,,,,,,,,,,,,
. Thu nhập khác__1,8521712377.0,41462884.0,81593592.0,24257020.0,,3479515328.0,4349791640.0,,,,,,,,,,,,,
. Chi phí khác__1,699747233.0,5310335044.0,4531278404.0,64894898.0,,1791801.0,1097187929.0,,,,,,,,,,,,,
. Lợi nhuận khác__1,7821965144.0,-5268872160.0,-4449684812.0,-40637878.0,,3477723527.0,3252603711.0,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,432553220.0,-29485581749.0,-21984321091.0,1340538106.0,,504877506.0,6643043169.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,101333861.0,372501430.0,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,432553220.0,-29485581749.0,-21984321091.0,1340538106.0,,403543645.0,6270541739.0,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,432553220.0,-29485581749.0,-21984321091.0,1340538106.0,,403543645.0,6270541739.0,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,29.0,-2009.0,-1498.0,91.0,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,29.0,-2009.0,-1498.0,91.0,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,50976833917.0,33343432312.0,34528450509.0,97238519066.0,,73239706092.0,69607387347.0,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,504054888.0,771362754.0,916827367.0,11650358373.0,,8923455368.0,21689963923.0,,,,,,,,,,,,,
..Tiền__1,504054888.0,771362754.0,916827367.0,11650358373.0,,8923455368.0,21689963923.0,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,46649367683.0,24870837915.0,27108988609.0,64011427649.0,,11050660008.0,19383483939.0,,,,,,,,,,,,,
..Phải thu khách hàng__1,21780933700.0,,60350700.0,32740000000.0,,1224293764.0,1224293765.0,,,,,,,,,,,,,
..Trả trước cho người bán__1,103345000.0,,1292000000.0,34500000.0,,3350736057.0,2577697407.0,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,25337802650.0,25420122860.0,25989890581.0,31236927649.0,,25081436429.0,34297377675.0,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-572713667.0,-549284945.0,-233252672.0,,,-18605806242.0,-18715884908.0,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,1896598989.0,5709744441.0,4482685721.0,19690894926.0,,51004753069.0,26327975453.0,,,,,,,,,,,,,
.. Hàng tồn kho__1,1896598989.0,7403302501.0,4482685721.0,19690894926.0,,51004753069.0,26327975453.0,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,-1693558060.0,,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,1926812357.0,1991487202.0,2019948812.0,1885838118.0,,2260837647.0,2205964032.0,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,27888333.0,,,,585000000.0,585000000.0,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,1821614975.0,1858401487.0,1914751430.0,1780640736.0,,1630467096.0,1140562222.0,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,105197382.0,105197382.0,105197382.0,105197382.0,,45370551.0,480401810.0,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,140819401929.0,155317041217.0,178188450148.0,163288603674.0,,47225853296.0,43009775531.0,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,
