field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,390345691206.0,454523451497.0,467525681128.0,455556623735.0,441946614893.0,434753747926.0,401342328316.0,387478281344.0,378069418712.0,337699326996.0,306568142436.0,260894181632.0,192077916021.0,191804485619.0,174333922229.0,,,,,
. Các khoản giảm trừ doanh thu__1,666186120.0,517967500.0,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,389679505086.0,454005483997.0,467525681128.0,455556623735.0,441946614893.0,434753747926.0,401342328316.0,387478281344.0,378069418712.0,337699326996.0,306568142436.0,260894181632.0,192077916021.0,191804485619.0,174333922229.0,,,,,
. Giá vốn hàng bán__1,260970871362.0,310172648837.0,318335220546.0,325247089190.0,317105031649.0,319253905550.0,317503370963.0,317901278834.0,290862851750.0,274863109762.0,259530636728.0,220843884349.0,168009474056.0,170551113431.0,142149426181.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,128708633724.0,143832835160.0,149190460582.0,130309534545.0,124841583244.0,115499842376.0,83838957353.0,69577002510.0,87206566962.0,62836217234.0,47037505708.0,40050297283.0,24068441965.0,21253372188.0,32184496048.0,,,,,
. Doanh thu hoạt động tài chính__1,1132040771.0,1309086417.0,875373865.0,171684312.0,582454655.0,1023193672.0,2910758453.0,6115544990.0,10144179226.0,13717142031.0,13256349044.0,9046719996.0,7309618222.0,7115657149.0,1184836939.0,,,,,
. Chi phí tài chính__1,1654233130.0,2232095116.0,2309684597.0,917458420.0,52565416.0,,,,41763889.0,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,1654233130.0,2232095116.0,2309684597.0,917458420.0,52565416.0,,,,41763889.0,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,55955115363.0,60254869011.0,66498994413.0,64364036189.0,79941689127.0,71178259205.0,49226883547.0,27412645049.0,43802501144.0,6363741768.0,1145568507.0,697484721.0,1106337797.0,,,,,,,
. Chi phí quản lý doanh nghiệp__1,40698601361.0,39155620851.0,38296989342.0,39262192966.0,34119548055.0,33042384630.0,28267500576.0,26729818882.0,22903999754.0,41768049925.0,32402597390.0,27436337081.0,20189308556.0,19759342714.0,15614432253.0,,,,,
