field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,29583834844.0,25610385676.0,2589213336.0,,41315689212.0,46976960549.0,94145024398.0,179682260328.0,146089415488.0,43255256004.0,78673547279.0,119713458728.0,179036689184.0,333978343352.0,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,29583834844.0,25610385676.0,2589213336.0,,41315689212.0,46976960549.0,94145024398.0,179682260328.0,146089415488.0,43255256004.0,78673547279.0,119713458728.0,179036689184.0,333978343352.0,,,,,,,
. Giá vốn hàng bán__1,13737141163.0,201620453229.0,2082337310.0,,35133839897.0,30659073419.0,99039217016.0,222283675549.0,124112510177.0,36872161274.0,61486585973.0,78352580675.0,143450237521.0,309319139060.0,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,15846693681.0,-176010067553.0,506876026.0,,6181849315.0,16317887130.0,-4894192618.0,-42601415221.0,21976905311.0,6383094730.0,17186961306.0,41360878053.0,35586451663.0,24659204292.0,,,,,,,
. Doanh thu hoạt động tài chính__1,223507402.0,632527.0,3812632.0,,4687253.0,584327148.0,200982421.0,140648444.0,240544239.0,270459270.0,1234364340.0,2047979473.0,673299598.0,123906551.0,,,,,,,
. Chi phí tài chính__1,719451368.0,789972341.0,817136579.0,,726580679.0,-113982547.0,2737719259.0,314485655.0,2658829628.0,4592556619.0,4563722055.0,4988145030.0,8722362989.0,8714864122.0,,,,,,,
- Trong đó: Chi phí lãi vay__1,719451368.0,789972341.0,817136579.0,,726580679.0,397491142.0,226245570.0,314485655.0,2658829628.0,4592556619.0,4563722055.0,4988145030.0,8722362989.0,8714864122.0,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,-268200000.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,22200000.0,,7366262114.0,1762566114.0,4514434172.0,7126927192.0,3526687927.0,5884350316.0,1585305368.0,1053051210.0,1079122622.0,1060389444.0,,,,,,,
. Chi phí quản lý doanh nghiệp__1,6178452887.0,6355095070.0,5569726145.0,,,12306546596.0,16753297645.0,13103648873.0,9955000592.0,11563720438.0,8193978961.0,16114116501.0,11409229826.0,12787781920.0,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,9172296828.0,-183154502437.0,-5898374066.0,,-2174506225.0,2947084115.0,-28698661273.0,-63005828497.0,6076931403.0,-15387073373.0,4078319262.0,21253544785.0,15049035824.0,2220075357.0,,,,,,,
. Thu nhập khác__1,11833699911.0,13323813705.0,12576012903.0,,8902401306.0,2338712321.0,1882136477.0,2526320355.0,1290017127.0,4800948628.0,5437038847.0,1997456632.0,2366856930.0,2789228192.0,,,,,,,
. Chi phí khác__1,4453860723.0,5065880841.0,5469096813.0,,6078528676.0,3817648874.0,11038584491.0,1415093571.0,5646072599.0,1335907224.0,7346228029.0,921390964.0,1530797407.0,985129308.0,,,,,,,
. Lợi nhuận khác__1,7379839188.0,8257932864.0,7106916090.0,,2823872630.0,-1478936553.0,-9156448014.0,1111226784.0,-4356055472.0,3465041404.0,-1909189182.0,1076065668.0,836059523.0,1804098884.0,,,,,,,
