field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001],[2000]
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,1595056305335.0,-174069676135.0,1886218657322.0,1722794742547.0,1085420252355.0,664423311168.0,445616816138.0,213048020505.0,89729900007.0,59094848109.0,33060206858.0,77854783356.0,38017068567.0,6832612151.0,11164157245.0,52102369.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,437795977004.0,321675716089.0,669703901400.0,544367757284.0,334529506846.0,127219780118.0,108988279788.0,45213530880.0,6965906395.0,1234896962.0,8468710791.0,5775496549.0,-124193886.0,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,1157260328331.0,-495745392224.0,1216514755922.0,1178426985263.0,750890745509.0,537203531050.0,336628536350.0,167834489625.0,82763993612.0,57859951147.0,24591496067.0,72079286807.0,38141262453.0,6832612151.0,11164157245.0,52102369.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1942.0,-957.0,2672.0,3427.0,2478.0,3487.0,3125.0,2345.0,1678.0,1789.0,1415.0,6611.0,4768.0,1438.0,7443.0,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1931.0,-913.0,2653.0,3427.0,2478.0,3487.0,3125.0,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,15644927383.0,2117824137.0,10975482893.0,-1488158386.0,57389714.0,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,25255041006268.0,19723041845371.0,17066173125309.0,11815774324512.0,8840186196460.0,4627026584133.0,2986756550457.0,1678870815453.0,934032482745.0,580624955541.0,585934047478.0,540864886268.0,452727375190.0,268798230605.0,62233932161.0,5659374624.0,,,,,,
. Tiền và các khoản tương đương tiền__1,2737676795617.0,1779630924503.0,793292599726.0,1158571308567.0,1687437308464.0,1818216889701.0,909523073630.0,776338986657.0,72886290145.0,136052654099.0,107361799576.0,161564461264.0,78033220158.0,39657925466.0,31559073326.0,5550170608.0,,,,,,
..Tiền__1,919788961043.0,576111050694.0,355672599726.0,412350866927.0,423469898464.0,286985130724.0,141160146720.0,154305252906.0,19224951107.0,25740449431.0,13660166243.0,25359790061.0,21033220158.0,21407925466.0,31559073326.0,5550170608.0,,,,,,
..Các khoản tương đương tiền__1,1817887834574.0,1203519873809.0,437620000000.0,746220441640.0,1263967410000.0,1531231758977.0,768362926910.0,622033733751.0,53661339038.0,110312204668.0,93701633333.0,136204671203.0,57000000000.0,18250000000.0,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,285928286212.0,205684093506.0,305739415870.0,382498994785.0,226023309085.0,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,330019350000.0,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,285928286212.0,205684093506.0,305739415870.0,52479644785.0,226023309085.0,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,10795975183721.0,7213288202784.0,9023334431632.0,5566773833623.0,3440572245217.0,1865019675443.0,925131068005.0,288128406888.0,385705877277.0,281682960588.0,346455857910.0,206683906923.0,107241035761.0,163739919793.0,16290000000.0,,,,,,,
..Phải thu khách hàng__1,1720487453106.0,1328420289166.0,1938830273317.0,1255542716619.0,738601114502.0,395605334156.0,172928612418.0,131107569708.0,138883921748.0,132680681532.0,147258046723.0,51946890384.0,1684523482.0,3332832982.0,,,,,,,,
..Trả trước cho người bán__1,2179711511301.0,1210985951912.0,894177558351.0,778666564341.0,255708665501.0,81292374508.0,106002099245.0,82979710721.0,14203877651.0,8312353296.0,16623926163.0,33654047020.0,28330539875.0,100620860810.0,16290000000.0,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,616232182201.0,486673700000.0,659339899535.0,756370320.0,172300000000.0,18238874721.0,14011336802.0,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,6679333028150.0,4301712890549.0,5560112646803.0,3557808940778.0,2293375325070.0,1386877158534.0,650140222743.0,85947570467.0,240256696570.0,147561922753.0,192027305474.0,124907969519.0,77225972404.0,59786226001.0,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-399788991037.0,-114504628843.0,-29125946374.0,-26000758435.0,-19412859856.0,-16994066476.0,-17951203203.0,-11906444008.0,-7638618692.0,-6871996993.0,-9453420450.0,-3825000000.0,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,11238340946889.0,10251681350670.0,6791464181384.0,4605151086817.0,3400583217941.0,915502618676.0,1122028633093.0,499214313850.0,432787263296.0,129207425074.0,84098752589.0,124531524014.0,167479097175.0,47387503957.0,11029090909.0,,,,,,,
.. Hàng tồn kho__1,11238340946889.0,10251681350670.0,6791464181384.0,4621285822757.0,3414218894947.0,916751839821.0,1122028633093.0,499214313850.0,432787263296.0,129207425074.0,84098752589.0,124531524014.0,167479097175.0,47387503957.0,11029090909.0,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,-16134735940.0,-13635677006.0,-1249221145.0,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,197119793829.0,272757273908.0,152342496697.0,102779100720.0,85570115753.0,28287400313.0,30073775729.0,115189108058.0,42653052027.0,33681915780.0,48017637403.0,48084994067.0,99974022096.0,18012881389.0,3355767926.0,109204016.0,,,,,,
.. Chi phí trả trước ngắn hạn__1,112009131084.0,109132434582.0,69692389880.0,50509017436.0,34428978635.0,20299690540.0,20514194940.0,3668163753.0,1684486652.0,1063737067.0,1453133687.0,1198453374.0,1633656901.0,101567988.0,249330486.0,109204016.0,,,,,,
.. Thuế GTGT được khấu trừ__1,84292747878.0,163489678187.0,82381172075.0,52243223265.0,51075190488.0,7982759606.0,9533720770.0,3041672894.0,2025691003.0,2322416623.0,734659694.0,227223899.0,512280238.0,1800472422.0,956349440.0,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,817914867.0,135161139.0,268934742.0,26860019.0,65946630.0,4950167.0,25860019.0,,,542390886.0,1234282175.0,8002906.0,11310315.0,3307409.0,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,108479271413.0,38942874372.0,29753371204.0,44595561847.0,46651313888.0,97816774642.0,16107533570.0,2150088000.0,,,,,,,
II - TÀI SẢN DÀI HẠN__1,2999020049147.0,3588391199844.0,2814344089504.0,1912940416029.0,1424216369652.0,935764590123.0,586590610224.0,481582016836.0,334182584749.0,235827220926.0,300309606140.0,146893730226.0,94815940049.0,36441355057.0,1469810493.0,446365519.0,,,,,,
. Các khoản phải thu dài hạn__1,516495680032.0,670602385825.0,172279360955.0,145378783345.0,3257333012.0,2735637693.0,1012271732.0,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,215840000.0,42866462.0,402905118.0,536450933.0,300103272.0,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,101925000.0,186612200.0,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,516393755032.0,670415773625.0,172063520955.0,145335916883.0,2854427894.0,2199186760.0,712168460.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,426592757972.0,355093829173.0,361641326887.0,75783235810.0,63944977213.0,38857320033.0,21038297320.0,10207819953.0,12153029674.0,13168265623.0,14692170544.0,13814786514.0,9598224956.0,2479729265.0,1133554175.0,446365519.0,,,,,,
.. Tài sản cố định hữu hình__1,357917520143.0,325199536442.0,330163750695.0,53539168844.0,42143941339.0,20886919550.0,17969619960.0,9295918133.0,9792526528.0,11015775139.0,12479545216.0,12298357253.0,7881009575.0,2284089475.0,1133026675.0,446365519.0,,,,,,
- Nguyên giá__1,598138657964.0,407459297448.0,379436775712.0,82239419005.0,63390093350.0,38105660008.0,32838605341.0,19137212755.0,19076901211.0,19940640009.0,18199088401.0,15846998472.0,9441919970.0,2928924773.0,1368139532.0,525135895.0,,,,,,
- Giá trị hao mòn luỹ kế__1,-240221137821.0,-82259761006.0,-49273025017.0,-28700250161.0,-21246152011.0,-17218740458.0,-14868985381.0,-9841294622.0,-9284374683.0,-8924864870.0,-5719543185.0,-3548641219.0,-1560910395.0,-644835298.0,-235112857.0,-78770376.0,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,68675237829.0,29894292731.0,31477576192.0,22244066966.0,21801035874.0,17970400483.0,3068677360.0,709176825.0,245201034.0,216768372.0,168051286.0,62558137.0,137261881.0,195639790.0,,,,,,,,
- Nguyên giá__3,87208724773.0,41511368523.0,38550037600.0,26192368283.0,24301505268.0,19432972560.0,4139720768.0,1180949914.0,601452535.0,520700535.0,411848605.0,237836330.0,237836330.0,223588330.0,,,,,,,,
- Giá trị hao mòn luỹ kế__3,-18533486944.0,-11617075792.0,-7072461408.0,-3948301317.0,-2500469394.0,-1462572077.0,-1071043408.0,-471773089.0,-356251501.0,-303932163.0,-243797319.0,-175278193.0,-100574449.0,-27948540.0,,,,,,,,
. Bất động sản đầu tư__1,115007229092.0,127683159471.0,92441808628.0,47027879233.0,28645758818.0,37838469359.0,22564045227.0,22784283063.0,23660601627.0,24536920191.0,25413238755.0,,,,,,,,,,,
- Nguyên giá__4,123600436442.0,134590169244.0,96898852370.0,49782198221.0,30583450171.0,41449395586.0,26289557319.0,26289557319.0,26289557319.0,26289557319.0,26289557319.0,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,-8593207350.0,-6907009773.0,-4457043742.0,-2754318988.0,-1937691353.0,-3610926227.0,-3725512092.0,-3505274256.0,-2628955692.0,-1752637128.0,-876318564.0,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,662693888918.0,645336810279.0,75114948488.0,199512917437.0,90232206067.0,151851154782.0,31894898894.0,,,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,662693888918.0,645336810279.0,75114948488.0,199512917437.0,90232206067.0,151851154782.0,31894898894.0,,,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,353360689395.0,106500000000.0,1184818253242.0,1176366004321.0,962083211367.0,580053037698.0,392680741301.0,,,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",257360689395.0,500000000.0,1078818253242.0,1100366004321.0,962083211367.0,580053037698.0,392680741301.0,331279091617.0,118545764234.0,66815725823.0,25169231328.0,24557389714.0,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,76000000000.0,76000000000.0,76000000000.0,76000000000.0,,,,,,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,20000000000.0,30000000000.0,30000000000.0,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,924869803738.0,1683175015096.0,928048391304.0,268871595883.0,276052883175.0,124428970558.0,117400355750.0,83741609159.0,57137174647.0,6047884816.0,4641126082.0,12806007825.0,4763100036.0,444874176.0,336256318.0,,,,,,,
. Chi phí trả trước dài hạn__1,506477495735.0,1254666214197.0,801832154722.0,136347820285.0,143186368379.0,66171292884.0,50770457729.0,5409845315.0,3518056706.0,4356568456.0,2651319659.0,10995108931.0,3846742236.0,444874176.0,336256318.0,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,207236023569.0,190281979397.0,36571033429.0,30656774141.0,27873261783.0,2894789814.0,7563564908.0,2159713532.0,,,63515023.0,112291094.0,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,1390000000.0,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,1390000000.0,1390000000.0,1390000000.0,1390000000.0,,25944955697.0,32068276242.0,76172050312.0,53619117941.0,1691316360.0,1926291400.0,1698607800.0,916357800.0,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,209766284434.0,236836821502.0,88255203153.0,100477001457.0,103603253013.0,29417932163.0,26998056871.0,,12541364824.0,15113774731.0,56214662757.0,25785272677.0,29007815057.0,32126751616.0,,,,,,,,
Tổng cộng tài sản__1,28254061055415.0,23311433045215.0,19880517214813.0,13728714740541.0,10264402566112.0,5562791174256.0,3573347160681.0,2160452832289.0,1268215067494.0,816452176467.0,886243653618.0,687758616494.0,547543315239.0,305239585662.0,63703742654.0,6105740143.0,,,,,,
I - NỢ PHẢI TRẢ__1,14872585915021.0,14227392345541.0,10652695846729.0,7529620654558.0,5610557388547.0,2025436101162.0,1801987998045.0,1088225342481.0,604600279813.0,236858031843.0,429068178050.0,398767092006.0,397107999017.0,189603243751.0,37438890364.0,205045098.0,,,,,,
. Nợ ngắn hạn__1,13256722091813.0,10318520823984.0,7276583447080.0,5117630826276.0,3726609085491.0,1527604858832.0,1516713125481.0,965363150123.0,531226420209.0,232958637378.0,413728872568.0,380936159192.0,386820724214.0,186543243751.0,37192940364.0,25695098.0,,,,,,
.. Phải trả người bán ngắn hạn__1,848969674956.0,604014030523.0,1186513733894.0,580973842865.0,315689857194.0,160826660171.0,134354150614.0,,,,,,,,,,,,,,,
.. Người mua trả tiền trước ngắn hạn__1,2187000168901.0,2922869203460.0,907818136727.0,1029005405207.0,1396383701852.0,435780003398.0,831553698276.0,,,,,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,1141595121482.0,682187721824.0,699386258859.0,465584800083.0,272628162229.0,174104546709.0,69161893168.0,57960293400.0,47488242480.0,24300451329.0,11746635076.0,11564870294.0,10322540448.0,3879576848.0,4234133514.0,25695098.0,,,,,,
.. Phải trả người lao động__1,158115574466.0,148092134650.0,113456584655.0,83334564108.0,68309329648.0,32566192096.0,14708934877.0,13207183074.0,6217506357.0,7343505437.0,6765877337.0,5922212133.0,3879907892.0,2350505263.0,351726856.0,,,,,,,
.. Chi phí phải trả ngắn hạn__1,1141342815091.0,456542789046.0,472343371897.0,435598701994.0,211531450834.0,146577616543.0,171732646355.0,,,,,,,,,,,,,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,55608223525.0,46113130862.0,36024397565.0,19338862336.0,12103692885.0,5203353925.0,2098414715.0,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,4624139478446.0,3247542763591.0,2695649800567.0,1989989640969.0,753085073805.0,342728822732.0,114694436817.0,,,,,,,,,,,,,,,
.. Vay và nợ thuê tài chính ngắn hạn__1,2962805881517.0,2068948248001.0,1063200299649.0,471425076235.0,658181022456.0,189927067327.0,156027425645.0,,,,,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,,911553612.0,911553612.0,381395323.0,1393447186.0,1307434770.0,311933715.0,311933715.0,311933715.0,,,,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",137145153429.0,141299248415.0,101279309655.0,41998537156.0,37303347402.0,38583161161.0,22069591299.0,,,,,,,,,,,,,,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,1615863823208.0,3908871521557.0,3376112399649.0,2411989828282.0,1883948303056.0,497831242330.0,285274872564.0,122862192358.0,73373859604.0,3899394465.0,15339305482.0,17830932814.0,10287274803.0,3060000000.0,245950000.0,179350000.0,,,,,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,1607604898.0,1650908218.0,2381020177.0,,,,,,,,,,,,,,,
.. Phải trả dài hạn khác__1,1777389000.0,9517213835.0,21168024271.0,8741045131.0,8701662484.0,2044973458.0,307369245.0,307369245.0,140674803.0,190674803.0,80674803.0,3080674803.0,3080674803.0,3000000000.0,,,,,,,,
. Vay và nợ thuê tài chính dài hạn__1,1517104929560.0,3876368180503.0,3336530707182.0,2394395462491.0,1871223631512.0,494135360654.0,282586483142.0,,,,,,,,,,,,,,,
. Trái phiếu chuyển đổi__1,,,,,,,,,,,,,,,,,,,,,,
. Thuế thu nhập hoãn lại phải trả__1,93263739269.0,4572459023.0,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải trả dài hạn__1,3717765379.0,18413668196.0,18413668196.0,8853320660.0,2415404162.0,,,,,,,,,,,,,,,,,
.. Quỹ phát triển khoa học và công nghệ__1,,,,,,,,,,,,,,,,,,,,,,
II - VỐN CHỦ SỞ HỮU__1,13381475140394.0,9084040699674.0,9227821368084.0,6199094085983.0,4653845177565.0,3537355073094.0,1771359162636.0,1002760114101.0,633132994648.0,555736099377.0,401389965133.0,243597970129.0,123267258412.0,90643093526.0,26264852290.0,5900695045.0,,,,,,
I. Vốn chủ sở hữu__1,13381475140394.0,9084040699674.0,9227821368084.0,6199094085983.0,4653845177565.0,3537355073094.0,1771359162636.0,,,,,,,,,,,,,,,
. Vốn góp của chủ sở hữu__1,5977730480000.0,5200346670000.0,5200346670000.0,3500714120000.0,3031926860000.0,2530490680000.0,1172635700000.0,,,,,,,,,,,,,,,
- Cổ phiếu phổ thông có quyền biểu quyết__1,5977730480000.0,5200346670000.0,5200346670000.0,3500714120000.0,3031926860000.0,2530490680000.0,1172635700000.0,,,,,,,,,,,,,,,
- Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,
. Cổ phiếu ưu đãi__1,,,,,,,,,,,,,,,,,,,,,,
. Thặng dư vốn cổ phần__1,10677980806.0,10677980806.0,10677980806.0,10867980806.0,10867980806.0,10867980806.0,10867980806.0,,,,,,,,,,,,,,,
. Quyền chọn chuyển đổi trái phiếu__1,,,,,,,,,,,,,,,,,,,,,,
. Vốn khác của chủ sở hữu__1,32030490000.0,21830490000.0,6530490000.0,,,,,,,,,,,,,,,,,,,
. Cổ phiếu quỹ (*)__1,-2500560000.0,-2500560000.0,-2500560000.0,-2500560000.0,-2500560000.0,-580000000.0,-580000000.0,,,,,,,,,,,,,,,
. Chênh lệch đánh giá lại tài sản__1,,,,,,,,,,,,,,,,,,,,,,
. Chênh lệch tỷ giá hối đoái__1,,,,,,,,,,,,,,,,,,,,,,
. Quỹ đầu tư phát triển__1,82466447657.0,82466447657.0,58104879339.0,35018748857.0,27527428669.0,27151657159.0,18884676055.0,,,,,,,,,,,,,,,
. Quỹ hỗ trợ sắp xếp doanh nghiệp__1,,,,,,,,,,,,,,,,,,,,,,
. Quỹ khác thuộc vốn chủ sở hữu__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế chưa phân phối__1,2669077393194.0,841362107719.0,1715781731515.0,1455564086735.0,745716430895.0,676747251369.0,382014359398.0,,,,,,,,,,,,,,,
- LNST chưa phân phối lũy kế đến cuối kỳ trước__1,1157260328331.0,-495855760799.0,1216514755922.0,1178196789578.0,745716430895.0,139543720319.0,43810027123.0,,,,,,,,,,,,,,,
- LNST chưa phân phối kỳ này__1,1511817064863.0,1337217868518.0,499266975593.0,277367297157.0,,537203531050.0,338204332275.0,,,,,,,,,,,,,,,
. Nguồn vốn đầu tư XDCB__1,,,,,,,,,,,,,,,,,,,,,,
. Lợi ích cổ đông không kiểm soát__1,4611992908737.0,2929857563492.0,2238880176424.0,1199429709585.0,840307037195.0,292677503760.0,187536446377.0,,,,,,,,,,,,,,,
. Phụ trội hợp nhất công ty con__1,,,,,,,,,,,,,,,,,,,,,,
. Nguồn kinh phí và các quỹ khác__1,,,,,,,,,,,,,60554389.0,174390742.0,,,,,,,,
.. Nguồn kinh phí__1,,,,,,,,,,,,,,,,,,,,,,
.. Nguồn kinh phí đã hình thành TSCĐ__1,,,,,,,,,,,,,,,,,,,,,,
III - LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ__1,,,,,,,,69467375707.0,30481793032.0,23858045247.0,55785510435.0,45393554359.0,27168057810.0,24993248385.0,,,,,,,,
Tổng cộng nguồn vốn__1,28254061055415.0,23311433045215.0,19880517214813.0,13728714740541.0,10264402566112.0,5562791174256.0,3573347160681.0,2160452832289.0,1268215067494.0,816452176467.0,886243653618.0,687758616494.0,547543315239.0,305239585662.0,63703742654.0,6105740143.0,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,202724995.0,2115302112.0,1935722112.0,2044574042.0,1453871124.0,1579953500.0,,527500.0,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,364848304661.0,228690413976.0,176960375565.0,199348408002.0,94487663210.0,51446800000.0,1390000000.0,,,,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,33569213044.0,110144649742.0,110144649742.0,174179176674.0,69930273496.0,51446800000.0,1390000000.0,,,,,,,,
