field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1353943920.0,900000000.0,1800000000.0,2340000000.0,5683946697.0,60761511459.0,84624272838.0,253930477292.0,238925676334.0,419271122088.0,612821961840.0,707109614811.0,441520069663.0,387786799256.0,232438375803.0,148129813816.0,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,553057648.0,1969289511.0,2628911788.0,278910296.0,633248400.0,5302651941.0,2120311010.0,,282804990.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1353943920.0,900000000.0,1800000000.0,2340000000.0,5683946697.0,60761511459.0,84624272835.0,253377419644.0,236956386823.0,416642210300.0,612543051544.0,706476366411.0,436217417722.0,385666488246.0,232438375803.0,147847008826.0,,,,,
. Giá vốn hàng bán__1,967102800.0,3317090316.0,4007895094.0,5067609649.0,9796512305.0,50091449777.0,93025232025.0,220148214375.0,174209257192.0,333974037274.0,491680663486.0,578109399989.0,358428757973.0,313278317729.0,181542314793.0,118495899296.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,386841120.0,-2417090316.0,-2207895094.0,-2727609649.0,-4112565608.0,10670061682.0,-8400959187.0,33229205269.0,62747129631.0,82668173026.0,120862388058.0,128366966422.0,77788659749.0,72388170517.0,50896061010.0,29351109530.0,,,,,
. Doanh thu hoạt động tài chính__1,64680.0,7308.0,270124.0,25541.0,2117017.0,7124443.0,1520649431.0,7430351726.0,2839190911.0,3570138028.0,7681105166.0,14989520796.0,18014751307.0,6109209683.0,4241784292.0,4389901728.0,,,,,
. Chi phí tài chính__1,,,1798088.0,,59406489730.0,29264358.0,50774817119.0,41491744499.0,45480905549.0,56684078833.0,77880028287.0,45025151469.0,24423071159.0,18743342280.0,13587786395.0,10175748098.0,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,59406489730.0,,50737708884.0,29923515175.0,44243018572.0,55511223970.0,77385687812.0,39042906904.0,24345629087.0,19612094609.0,12228112649.0,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,611084825.0,2662123899.0,2816986011.0,,,82413749.0,658947196.0,2725114392.0,8044236161.0,11684879952.0,14886249180.0,32088345657.0,22783758899.0,29495756881.0,10658172604.0,10626858653.0,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,4010723135.0,8029253281.0,8995113123.0,116531097363.0,10343712674.0,11658569423.0,11547332111.0,15978356913.0,13995433968.0,12213599965.0,10563998793.0,6578800132.0,3759812051.0,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-224179025.0,-5079206907.0,-5026409069.0,-6738307243.0,-71546191602.0,1570394895.0,-174845171434.0,-13901014570.0,402609409.0,6322020158.0,19798858844.0,52247556124.0,36382981033.0,19694282246.0,24313086171.0,9178592456.0,,,,,
