field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,,,82500389167.0,56615807017.0,35492413672.0,36620275009.0,49244297911.0,,67241236396.0,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,87529091.0,340086904.0,,97473527.0,3468182.0,,288299091.0,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,,,82412860076.0,56275720113.0,35492413672.0,36522801482.0,49240829729.0,,66952937305.0,,,,,,,,,
. Giá vốn hàng bán__1,,,,,,68906507281.0,43054016141.0,28497763363.0,30663311691.0,41869003260.0,,54175869092.0,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,,,13506352795.0,13221703972.0,6994650309.0,5859489791.0,7371826469.0,,12777068213.0,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,,,,,242128610.0,153465468.0,7625270.0,12129977.0,18312913.0,,322471687.0,,,,,,,,,
. Chi phí tài chính__1,,,,,,1051932351.0,742259996.0,564159167.0,840972833.0,981520850.0,,638049290.0,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,1051132351.0,742259996.0,564159167.0,840972833.0,981520850.0,,624141212.0,,,,,,,,,
. Chi phí bán hàng__1,,,,,,324518536.0,323727450.0,361495775.0,279066542.0,322397628.0,,276886741.0,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,,,8524602557.0,9746549104.0,4070658456.0,3941973076.0,4090791819.0,,6394295676.0,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,,,3847427961.0,2562632890.0,2005962181.0,809607317.0,1995429085.0,,5790308193.0,,,,,,,,,
. Thu nhập khác__1,,,,,,663492957.0,18516000.0,549337217.0,201558991.0,594497743.0,,113151728.0,,,,,,,,,
. Chi phí khác__1,,,,,,59979049.0,142262166.0,290270854.0,45976056.0,60093897.0,,74882481.0,,,,,,,,,
. Lợi nhuận khác__1,,,,,,603513908.0,-123746166.0,259066363.0,155582935.0,534403846.0,,38269247.0,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
