field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,2495605810700.0,1912126276667.0,1802397640398.0,1512890291160.0,1238251292510.0,936302152904.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,9135560525.0,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,2495605810700.0,1912126276667.0,1802397640398.0,1512890291160.0,1238251292510.0,927166592379.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,2024077804503.0,1599457027782.0,1526371743072.0,1270888656446.0,1032884613542.0,760214475381.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,471528006197.0,312669248885.0,276025897326.0,242001634714.0,205366678968.0,166952116998.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,4775557441.0,4398639150.0,2131875207.0,2615159195.0,3288089385.0,2530864819.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,1778224129.0,1660893597.0,1110636862.0,2257490348.0,784039669.0,1460135765.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,102523364.0,83693703.0,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,200200487870.0,65605090157.0,23303270765.0,27610193122.0,33522086940.0,48682180177.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,190060897611.0,178778974153.0,187714875712.0,157777790692.0,121770181029.0,82161760863.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,84263954028.0,71022930128.0,66028989194.0,56971319747.0,52578460715.0,37178905012.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,282932440.0,711493905.0,804842579.0,1119025446.0,1244271114.0,658615793.0,,,,,,,,,,,,,,,
. Chi phí khác__1,,276305927.0,226161258.0,290965737.0,1816935953.0,37200000.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,282932440.0,435187978.0,578681321.0,828059709.0,-572664839.0,621415793.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,84546886468.0,71458118106.0,66607670515.0,57799379456.0,52005795876.0,37800320805.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,17219779874.0,14465852690.0,13375689810.0,11958049524.0,11040618675.0,7712174210.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,67327106594.0,56992265416.0,53231980705.0,45841329932.0,40965177201.0,30088146595.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,67327106594.0,56992265416.0,53231980705.0,45841329932.0,40965177201.0,30088146595.0,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,3740.0,3799.0,5812.0,5005.0,4473.0,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,737390011895.0,570769287108.0,491721321813.0,455220669944.0,361472191692.0,348859697633.0,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,215794342161.0,166741149322.0,84777263941.0,68752206232.0,106119297924.0,114668559671.0,,,,,,,,,,,,,,,
..Tiền__1,34994342161.0,97661149322.0,38732263941.0,31752206232.0,41119297924.0,54668559671.0,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,180800000000.0,69080000000.0,46045000000.0,37000000000.0,65000000000.0,60000000000.0,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,40812702840.0,8418226000.0,6640600000.0,4000250000.0,8177650000.0,1928000000.0,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,40812702840.0,8418226000.0,6640600000.0,4000250000.0,8177650000.0,1928000000.0,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,468470663999.0,383784253012.0,375688855365.0,367489920765.0,212563465240.0,211179749931.0,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,432696072658.0,364489788097.0,357577646717.0,348181197834.0,199434265103.0,184998476969.0,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,4010009377.0,495099790.0,3389790804.0,1109264815.0,1636205009.0,5265312305.0,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,32798403056.0,23248791875.0,14965934113.0,18411016654.0,12448312791.0,20997394678.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-1033821092.0,-4449426750.0,-244516269.0,-211558538.0,-955317663.0,-81434021.0,,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,575245376.0,2231202622.0,2867554455.0,1159549086.0,1632135736.0,998021073.0,,,,,,,,,,,,,,,
.. Hàng tồn kho__1,575245376.0,2231202622.0,2867554455.0,1159549086.0,1632135736.0,998021073.0,,,,,,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,11737057519.0,9594456152.0,21747048052.0,13818743861.0,32979642792.0,20085366958.0,,,,,,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,11737057519.0,9589225102.0,21747048052.0,13797410143.0,21152353195.0,10374442260.0,,,,,,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,,,21333718.0,11827289597.0,,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,5231050.0,,,,9710924698.0,,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,81547131161.0,92432674417.0,107232590343.0,101318298733.0,102981696786.0,59890335271.0,,,,,,,,,,,,,,,
. Các khoản phải thu dài hạn__1,9171412386.0,12657800000.0,18642251000.0,17528000000.0,20192000000.0,3514651000.0,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,,
