field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,9077915407373.0,14589198781083.0,23733028252165.0,28560857297395.0,27153453093560.0,20782721033541.0,13668916257891.0,7633621860050.0,6189651406151.0,4477276306689.0,4509632778509.0,3303784360148.0,1962328197802.0,1823189206312.0,1344700717670.0,,,,,
. Các khoản giảm trừ doanh thu__1,,31112346115.0,,,,,,,,,,,,,145454545.0,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,9077915407373.0,14558086434968.0,23733028252165.0,28560857297395.0,27153453093560.0,20782721033541.0,13668916257891.0,7633621860050.0,6189651406151.0,4477276306689.0,4509632778509.0,3303784360148.0,1962328197802.0,1823189206312.0,1344555263125.0,,,,,
. Giá vốn hàng bán__1,8802717841835.0,13701679421556.0,22684921110980.0,26727845024426.0,25137240993127.0,18983319033277.0,12557080138880.0,7077701608676.0,5725278429936.0,4154661217829.0,4163015671336.0,3021569424561.0,1691643004702.0,1656423673775.0,1215600907557.0,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,275197565538.0,856407013412.0,1048107141185.0,1833012272969.0,2016212100433.0,1799402000264.0,1111836119011.0,555920251374.0,464372976215.0,322615088860.0,346617107173.0,282214935587.0,270685193100.0,166765532537.0,128954355568.0,,,,,
. Doanh thu hoạt động tài chính__1,277061261737.0,228216305252.0,263864493550.0,321096425107.0,325276488942.0,170167561778.0,126103176681.0,118764053874.0,118290538249.0,92101922673.0,59573964435.0,85097329977.0,48537745746.0,35618880438.0,35519807090.0,,,,,
. Chi phí tài chính__1,12928113078.0,462594755.0,9346944.0,256508001.0,45704258.0,281190168.0,1590712601.0,372976263.0,-956344811.0,215342362.0,8388289273.0,-705072285.0,20771969253.0,4117925994.0,111400870.0,,,,,
- Trong đó: Chi phí lãi vay__1,1110696092.0,,,,,153055556.0,,,,444017567.0,,,,80722262.0,88563367.0,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",-30315041932.0,-27004720298.0,4069273547.0,97618204914.0,31676978729.0,32592114614.0,13861863201.0,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,1887854700.0,,,,,,,,,,,,,,
