field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,175295069410.0,142620411464.0,95842389229.0,94411915401.0,120681517300.0,191376776714.0,254120173613.0,298775390618.0,314377410457.0,313508987286.0,314050512011.0,296288922638.0,284582982620.0,181021435026.0,113907954962.0,,,,,,
. Các khoản giảm trừ doanh thu__1,837289147.0,287226593.0,,,1235960184.0,1973397905.0,3445799810.0,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,174457780263.0,142333184871.0,95842389229.0,94411915401.0,119445557116.0,189403378809.0,250674373803.0,298775390618.0,314377410457.0,313508987286.0,314050512011.0,296288922638.0,284582982620.0,181021435026.0,113907954962.0,,,,,,
. Giá vốn hàng bán__1,153100328004.0,124680070456.0,80071867916.0,88287300609.0,114952954437.0,173155942167.0,226195876322.0,261569461534.0,275943450980.0,287391164848.0,276068781452.0,263275144402.0,253043714547.0,157790594651.0,100798652809.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,21357452259.0,17653114415.0,15770521313.0,6124614792.0,4492602679.0,16247436642.0,24478497481.0,37205929084.0,38433959477.0,26117822438.0,37981730559.0,33013778236.0,31539268073.0,23230840375.0,13109302153.0,,,,,,
. Doanh thu hoạt động tài chính__1,6868649.0,211818973.0,4622488.0,139364607.0,189514812.0,22429497.0,37895647.0,62295454.0,115160631.0,660495215.0,2474358273.0,477670623.0,249605424.0,242201454.0,131354110.0,,,,,,
. Chi phí tài chính__1,2406897544.0,9450902309.0,6047862932.0,6045991160.0,5761531361.0,7163226503.0,10428909968.0,12492266655.0,7401420372.0,9145458411.0,5051273412.0,3513149527.0,1365068837.0,4105721853.0,4086119499.0,,,,,,
- Trong đó: Chi phí lãi vay__1,2406897544.0,3735352511.0,5035780839.0,5651658704.0,5542572174.0,7034570539.0,10346861760.0,12431148365.0,7318317042.0,8992172272.0,3797198318.0,3488124174.0,,4023493285.0,4086119499.0,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,924080698.0,2343517156.0,709570420.0,1418756803.0,1003893823.0,800670562.0,722459978.0,375554025.0,346765987.0,1155835599.0,1093055575.0,5332017448.0,4093206634.0,53893478.0,,,,,,
