field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,,,,,,,,277258777082.0,537851089752.0,370690590705.0,681019466775.0,549121775763.0,155247490638.0,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,81398520.0,1043108713.0,95843631.0,392923698.0,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,,,,,,,,277177378562.0,536807981039.0,370594747074.0,680626543077.0,549121775763.0,155247490638.0,,,,
. Giá vốn hàng bán__1,,,,,,,,,,,270466948107.0,482836291576.0,324459774626.0,634659919203.0,497864146349.0,129886766641.0,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,,,,,,,,6710430455.0,53971689463.0,46134972448.0,45966623874.0,51257629414.0,25360723997.0,,,,
. Doanh thu hoạt động tài chính__1,,,,,,,,,,,36121815591.0,31043687317.0,25097353488.0,19356459516.0,7151300801.0,6913050506.0,,,,
. Chi phí tài chính__1,,,,,,,,,,,13665873576.0,28008831659.0,18029923342.0,52556726098.0,22115192147.0,3373884836.0,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,1167386981.0,4771993017.0,2776514405.0,9815182126.0,18581714601.0,2502766474.0,,,,
. Chi phí bán hàng__1,,,,,,,,,,,6362652253.0,5709278861.0,3536323502.0,4025338562.0,6926767203.0,1022814235.0,,,,
. Chi phí quản lý doanh nghiệp__1,,,,,,,,,,,10469223069.0,9970460369.0,13370064122.0,12626319803.0,9471894269.0,4427548503.0,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,,,,,,,,12334497148.0,41326805891.0,36296014970.0,-3885301073.0,19895076596.0,23449526929.0,,,,
. Thu nhập khác__1,,,,,,,,,,,681731852.0,50983313.0,426188903.0,5668055023.0,8526174265.0,428862328.0,,,,
. Chi phí khác__1,,,,,,,,,,,598218031.0,17042755.0,1976325.0,98755101.0,8063233712.0,11582169.0,,,,
. Lợi nhuận khác__1,,,,,,,,,,,83513821.0,33940558.0,424212578.0,5569299922.0,462940553.0,417280159.0,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,,,,,,,,,12418010969.0,41360746449.0,36720227548.0,1683998849.0,20358017149.0,23866807088.0,,,,
. Chi phí thuế TNDN hiện hành__1,,,,,,,,,,,2126925432.0,3478359145.0,2614513583.0,257918290.0,110211210.0,6682705985.0,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,,,,,,,,,10291085537.0,37882387304.0,34105713965.0,1426080559.0,20247805939.0,17184101103.0,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,,,,,,,,,,10291085537.0,37882387304.0,34105713965.0,1426080559.0,20247805939.0,17184101103.0,,,,
. Lãi cơ bản trên cổ phiếu__1,,,,,,,,,,,384.0,1408.0,1203.0,48.0,842.0,926.0,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,,,,,,,,,,397406477006.0,496121001289.0,383131711491.0,306730766906.0,663429953785.0,273186948809.0,,,,
. Tiền và các khoản tương đương tiền__1,,,,,,,,,,,235170925993.0,59434271877.0,96774417743.0,13237651247.0,2740822000.0,21827681092.0,,,,
..Tiền__1,,,,,,,,,,,16980925993.0,8592185544.0,3609417743.0,2777651247.0,2740822000.0,21827681092.0,,,,
..Các khoản tương đương tiền__1,,,,,,,,,,,218190000000.0,50842086333.0,93165000000.0,10460000000.0,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,1077002000.0,303925849032.0,165433936100.0,114073000000.0,27657650000.0,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,3419044905.0,308326458295.0,168120567000.0,114073000000.0,29257650000.0,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,-2342042905.0,-4400609263.0,-2686630900.0,,-1600000000.0,,,,,
. Các khoản phải thu ngắn hạn__1,,,,,,,,,,,25321912906.0,58834900215.0,50542517632.0,66298757184.0,151114776870.0,122229504258.0,,,,
..Phải thu khách hàng__1,,,,,,,,,,,30650827922.0,60446670984.0,49580332478.0,57135534000.0,149037280252.0,92852462976.0,,,,
..Trả trước cho người bán__1,,,,,,,,,,,121910227.0,371405450.0,593448550.0,403646353.0,847300550.0,29267973911.0,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,,,,,,,,,,3946610304.0,4571264870.0,5289081178.0,8759576831.0,1230196068.0,109067371.0,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,,,,,,,,-9397435547.0,-6554441089.0,-4920344574.0,,,,,,,
. Hàng tồn kho__1,,,,,,,,,,,135664891890.0,73801671034.0,70315165016.0,113033358475.0,473097166318.0,126988862359.0,,,,
.. Hàng tồn kho__1,,,,,,,,,,,139487211909.0,73801671034.0,70315165016.0,116579921660.0,473097166318.0,126988862359.0,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,-3822320019.0,,,-3546563185.0,,,,,,
. Tài sản ngắn hạn khác__1,,,,,,,,,,,171744217.0,124309131.0,65675000.0,88000000.0,8819538597.0,2140901100.0,,,,
.. Chi phí trả trước ngắn hạn__1,,,,,,,,,,,86677209.0,87660000.0,,,280466949.0,15243738.0,,,,
.. Thuế GTGT được khấu trừ__1,,,,,,,,,,,,,,,5866073778.0,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,,,,,,,,,,,,,,2476611807.0,1586088652.0,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,,,,85067008.0,36649131.0,65675000.0,88000000.0,196386063.0,539568710.0,,,,
.. Giao dịch mua bán lại trái phiếu chính phủ__1,,,,,,,,,,,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,,,,,,,,,,162505250288.0,175047351684.0,220588274302.0,199122021479.0,194347335620.0,123382119313.0,,,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn nội bộ__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,,,,,,,,,,,107907757465.0,119736476169.0,131491543095.0,142885577980.0,154132433361.0,100640760298.0,,,,
.. Tài sản cố định hữu hình__1,,,,,,,,,,,107907757465.0,119736476169.0,131491543095.0,142856560941.0,153622979987.0,75279878009.0,,,,
- Nguyên giá__1,,,,,,,,,,,175671770039.0,175323884857.0,174665175440.0,173723247561.0,172213486889.0,76222439338.0,,,,
- Giá trị hao mòn luỹ kế__1,,,,,,,,,,,-67764012574.0,-55587408688.0,-43173632345.0,-30866686620.0,-18590506902.0,-942561329.0,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,,,,,,,,,,,,,,29017039.0,63837499.0,98657959.0,,,,
- Nguyên giá__3,,,,,,,,,,,104461369.0,104461369.0,104461369.0,104461369.0,104461369.0,104461369.0,,,,
- Giá trị hao mòn luỹ kế__3,,,,,,,,,,,-104461369.0,-104461369.0,-104461369.0,-75444330.0,-40623870.0,-5803410.0,,,,
.. Chi phí xây dựng cơ bản dở dang__1,,,,,,,,,,,,,,,445615875.0,25262224330.0,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
. Bất động sản đầu tư__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__4,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính dài hạn__1,,,,,,,,,,,38064573200.0,40444176600.0,73885630000.0,40680940000.0,21250000000.0,1250000000.0,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,27000000000.0,27000000000.0,57000000000.0,30000000000.0,20000000000.0,,,,,
. Đầu tư dài hạn khác__1,,,,,,,,,,,25677976137.0,32746967889.0,34908370000.0,35462940000.0,1250000000.0,1250000000.0,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,,,,,,,,,,,-14613402937.0,-19302791289.0,-18022740000.0,-24782000000.0,,,,,,
. Tài sản dài hạn khác__1,,,,,,,,,,,16532919623.0,14866698915.0,15211101207.0,15555503499.0,18964902259.0,21491359015.0,,,,
. Chi phí trả trước dài hạn__1,,,,,,,,,,,16532919623.0,14866698915.0,15211101207.0,15555503499.0,18964902259.0,21491359015.0,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,,,,,,,,,,,559911727294.0,671168352973.0,603719985793.0,505852788385.0,857777289405.0,396569068122.0,,,,
I - NỢ PHẢI TRẢ__1,,,,,,,,,,,60301830123.0,148649950335.0,88687962895.0,3030171091.0,342746538070.0,163839904368.0,,,,
. Nợ ngắn hạn__1,,,,,,,,,,,60301830123.0,148649950335.0,88687962895.0,3030171091.0,342746538070.0,163839904368.0,,,,
.. Vay và nợ ngắn hạn__1,,,,,,,,,,,48096943613.0,80982489513.0,76845746627.0,,311790577088.0,129860912776.0,,,,
.. Phải trả người bán__1,,,,,,,,,,,466187192.0,1204247088.0,1601400863.0,741380735.0,11239271397.0,9977481609.0,,,,
.. Người mua trả tiền trước__1,,,,,,,,,,,1143258264.0,59090799422.0,460205705.0,24961697.0,268363086.0,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,,,,,,,,,,,4769577810.0,3850644163.0,6252091970.0,425973223.0,408335218.0,8874334103.0,,,,
