field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,352999336076.0,484924186610.0,473660634571.0,380465658840.0,276653459198.0,402005457543.0,350198620194.0,344305826139.0,361173632698.0,377423309351.0,336370374295.0,316759881340.0,274968258359.0,148758327790.0,,,,,,
. Các khoản giảm trừ doanh thu__1,,64077800.0,22302500.0,8693800.0,450788300.0,14280900.0,133699936.0,31394700.0,123195830.0,1954800.0,34927681.0,315488726.0,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,352999336076.0,484860108810.0,473638332071.0,380456965040.0,276202670898.0,401991176643.0,350064920258.0,344274431439.0,361050436868.0,377421354551.0,336335446614.0,316444392614.0,274968258359.0,148758327790.0,,,,,,
. Giá vốn hàng bán__1,280016502794.0,351892258791.0,383961841279.0,304205198736.0,215056016417.0,301217495465.0,261699179322.0,281236288894.0,306494149593.0,295994754389.0,260040004674.0,244022691262.0,208318481283.0,119290464983.0,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,72982833282.0,132967850019.0,89676490792.0,76251766304.0,61146654481.0,100773681178.0,88365740936.0,63038142545.0,54556287275.0,81426600162.0,76295441940.0,72421701352.0,66649777076.0,29467862807.0,,,,,,
. Doanh thu hoạt động tài chính__1,21022450083.0,2835628784.0,3206554153.0,1890099680.0,824379537.0,859039628.0,561789239.0,6171278087.0,2107845895.0,3843413146.0,3192196782.0,1359407263.0,703828536.0,65807220.0,,,,,,
. Chi phí tài chính__1,24501646303.0,13155003563.0,2137872293.0,-1024993545.0,-1549263650.0,4152632461.0,2110507890.0,10233820.0,,,5020654.0,2124822440.0,4037184387.0,,,,,,,
- Trong đó: Chi phí lãi vay__1,22403254196.0,13155003563.0,2137872293.0,1077679440.0,1024077688.0,1049867921.0,340146104.0,10233820.0,,,5020654.0,2124822440.0,1744211134.0,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,9090607747.0,15581745190.0,13295050427.0,13827497176.0,9567338104.0,20059389843.0,20909607257.0,11850529633.0,7092910611.0,8220950861.0,7025180198.0,5587525527.0,1838730395.0,,,,,,,
. Chi phí quản lý doanh nghiệp__1,16889580038.0,29649624789.0,25077536011.0,23514431398.0,22733057585.0,23794524392.0,19212283033.0,14106668339.0,12198954926.0,11578278680.0,9912509331.0,7363672473.0,6175954140.0,2007105842.0,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,43523449277.0,77417105261.0,52372586214.0,41824930955.0,31219901979.0,53626174110.0,46695131995.0,43241988840.0,37372267633.0,65470783767.0,62544928539.0,58705088175.0,55301736690.0,27526564185.0,,,,,,
. Thu nhập khác__1,3743123706.0,1658505574.0,5270393272.0,554788326.0,2367234732.0,874006256.0,813415084.0,1930580477.0,975671178.0,155320235.0,80372.0,4165292.0,2083991649.0,1315996818.0,,,,,,
. Chi phí khác__1,3776839.0,273747439.0,368236674.0,316217233.0,280371918.0,237600599.0,262713407.0,1152153487.0,235686535.0,82325.0,5411011.0,5335738.0,369230619.0,1226971475.0,,,,,,
. Lợi nhuận khác__1,3739346867.0,1384758135.0,4902156598.0,238571093.0,2086862814.0,636405657.0,550701677.0,778426990.0,739984643.0,155237910.0,-5330639.0,-1170446.0,1714761030.0,89025343.0,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,47262796144.0,78801863396.0,57274742812.0,42063502048.0,33306764793.0,54262579767.0,47245833672.0,44020415830.0,38112252276.0,65626021677.0,62539597900.0,58703917729.0,57016497720.0,27615589528.0,,,,,,
. Chi phí thuế TNDN hiện hành__1,8951004362.0,13350764002.0,11916615737.0,8788520000.0,6903334315.0,8749917963.0,6561259796.0,4434326714.0,3835733336.0,4223436596.0,1112815608.0,423046113.0,573828320.0,6572546145.0,,,,,,
. Chi phí thuế TNDN hoãn lại__1,-185610470.0,420478748.0,-504399489.0,,,42081657.0,310010497.0,283692602.0,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,38497402252.0,65030620646.0,45862526564.0,33274982048.0,26403430478.0,45470580147.0,40374563379.0,39302396514.0,34276518940.0,61402585081.0,61426782292.0,58280871616.0,56442669400.0,21043043383.0,,,,,,
. Lợi ích của cổ đông thiểu số__1,892356173.0,5715054432.0,3522557957.0,2364797244.0,2244335483.0,3561760373.0,2625580629.0,1343619253.0,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,37605046079.0,59315566214.0,42339968607.0,30910184804.0,24159094995.0,41908819774.0,37748982750.0,37958777261.0,34276518940.0,61402585081.0,61426782292.0,58280871616.0,56442669400.0,21043043383.0,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1189.0,5179.0,3393.0,2522.0,1980.0,3451.0,3112.0,3796.0,3428.0,6140.0,6143.0,9505.0,9407.0,3507.0,,,,,,
. Lãi suy giảm trên cổ phiếu__1,340.0,5179.0,1131.0,2522.0,1980.0,3451.0,3112.0,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,809245653379.0,775864157767.0,382208546724.0,292416585686.0,265955119269.0,249583579379.0,262612213421.0,249492149720.0,193045323849.0,212692272318.0,178671044114.0,155353239170.0,134948499119.0,95405128449.0,,,,,,
. Tiền và các khoản tương đương tiền__1,92114784125.0,204718811131.0,132036290477.0,55112123768.0,30363801465.0,18988160022.0,55548991201.0,39481629482.0,50969275532.0,33681763398.0,23047330497.0,26128510689.0,26119238421.0,14547730818.0,,,,,,
..Tiền__1,20114784125.0,144718811131.0,128036290477.0,13612123768.0,8863801465.0,6988160022.0,44548991201.0,33481629482.0,17969275532.0,8681763398.0,2047330497.0,26128510689.0,26119238421.0,14547730818.0,,,,,,
..Các khoản tương đương tiền__1,72000000000.0,60000000000.0,4000000000.0,41500000000.0,21500000000.0,12000000000.0,11000000000.0,6000000000.0,33000000000.0,25000000000.0,21000000000.0,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,179508841357.0,214726648378.0,170081434184.0,83272681232.0,106111930167.0,168265319651.0,128086678721.0,165280924506.0,113737607955.0,86671568569.0,116772119864.0,90597383871.0,86277937019.0,68953739844.0,,,,,,
..Phải thu khách hàng__1,176159016809.0,166033593937.0,168502712228.0,81257587589.0,96065883640.0,167297238013.0,127585471313.0,165233318975.0,114166427442.0,86755605927.0,116519904274.0,90533691086.0,86220391971.0,68874248212.0,,,,,,
..Trả trước cho người bán__1,3309185244.0,46428830059.0,1321965868.0,2144453188.0,10218971365.0,1113269898.0,611622726.0,332464696.0,355607238.0,517970600.0,674296240.0,149763800.0,57500000.0,55000000.0,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,644988290.0,2863649222.0,853870562.0,469669881.0,496104588.0,284853220.0,275957599.0,194883848.0,,,17153.0,526248.0,45048.0,24491632.0,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-604348986.0,-599424840.0,-597114474.0,-599029426.0,-669029426.0,-430041480.0,-386372917.0,-479743013.0,-784426725.0,-602007958.0,-422097803.0,-86597263.0,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,536798531534.0,354272987345.0,78330279824.0,149372302975.0,125983438972.0,58728635949.0,76164725084.0,40410214010.0,26369609666.0,87549762556.0,37385707917.0,37834667081.0,21886534843.0,11775598503.0,,,,,,
.. Hàng tồn kho__1,536859898873.0,354334354684.0,78391647163.0,149470369631.0,126081505628.0,58829691535.0,76274655393.0,40503939943.0,26369609666.0,87549762556.0,37385707917.0,37834667081.0,21886534843.0,11775598503.0,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,-61367339.0,-61367339.0,-61367339.0,-98066656.0,-98066656.0,-101055586.0,-109930309.0,-93725933.0,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,823496363.0,2145710913.0,1760542239.0,4659477711.0,3495948665.0,3601463757.0,2811818415.0,4319381722.0,1968830696.0,4789177795.0,1465885836.0,792677529.0,664788836.0,128059284.0,,,,,,
.. Chi phí trả trước ngắn hạn__1,764632693.0,2073283490.0,1701678569.0,2313800654.0,2376747279.0,3348508079.0,2766905531.0,3483331437.0,1966830696.0,1637519790.0,736191070.0,319166667.0,302506290.0,19599365.0,,,,,,
.. Thuế GTGT được khấu trừ__1,,13563753.0,,1816754864.0,525532976.0,105450790.0,44912884.0,562350581.0,,3093776120.0,681169366.0,84428.0,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,58863670.0,58863670.0,58863670.0,528922193.0,593668410.0,147504888.0,,131078767.0,,,,,9717567.0,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,,142620937.0,2000000.0,57881885.0,48525400.0,473426434.0,352564979.0,108459919.0,,,,,,
II - TÀI SẢN DÀI HẠN__1,366317372222.0,137140110135.0,114811469086.0,74631978749.0,66923694749.0,72455828784.0,79955584004.0,86535454039.0,54424764392.0,64229748899.0,75352630821.0,84771054532.0,86646469269.0,76730934378.0,,,,,,
. Các khoản phải thu dài hạn__1,255000000000.0,3011263927.0,2043572400.0,2043572400.0,2043572400.0,2043572400.0,2043572400.0,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,155000000000.0,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,100000000000.0,3011263927.0,2043572400.0,2043572400.0,2043572400.0,2043572400.0,2043572400.0,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
. Tài sản cố định__1,20720342432.0,74269604977.0,72938053180.0,35357472363.0,37733377608.0,47029797790.0,51668084488.0,55897092465.0,41635042241.0,41262155554.0,51892802995.0,60891171543.0,70238671460.0,76730934378.0,,,,,,
.. Tài sản cố định hữu hình__1,12411481363.0,24440418604.0,21055509032.0,25946500131.0,26749883606.0,34367698385.0,37007124509.0,40280743929.0,30723016574.0,40447017465.0,51490349541.0,60097598808.0,69858301141.0,65058024939.0,,,,,,
- Nguyên giá__1,128252138424.0,175428166345.0,175135235818.0,185285964946.0,177934925938.0,,166443286846.0,158516444151.0,96969901200.0,98412252720.0,96108862965.0,91764119335.0,88811245031.0,70009585311.0,,,,,,
- Giá trị hao mòn luỹ kế__1,-115840657061.0,-150987747741.0,-154079726786.0,-159339464815.0,-151185042332.0,,-129436162337.0,-118235700222.0,-66246884626.0,-57965235255.0,-44618513424.0,-31666520527.0,-18952943890.0,-4951560372.0,,,,,,
.. Tài sản cố định thuê tài chính__1,,,,,,,,,,,,,,,,,,,,
- Nguyên giá__2,,,,,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__2,,,,,,,,,,,,,,,,,,,,
.. Tài sản cố định vô hình__1,8308861069.0,49829186373.0,51882544148.0,9410972232.0,10983494002.0,12662099405.0,14660959979.0,15616348536.0,10900575667.0,786199885.0,395160988.0,106842092.0,148397084.0,40000000.0,,,,,,
- Nguyên giá__3,13538067330.0,57651069334.0,57616069334.0,23615853669.0,23615853669.0,23745883946.0,23745883946.0,21982406882.0,12906286421.0,1100787072.0,538905454.0,164360000.0,164360000.0,43750000.0,,,,,,
- Giá trị hao mòn luỹ kế__3,-5229206261.0,-7821882961.0,-5733525186.0,-14204881437.0,-12632359667.0,-11083784541.0,-9084923967.0,-6366058346.0,-2005710754.0,-314587187.0,-143744466.0,-57517908.0,-15962916.0,-3750000.0,,,,,,
. Bất động sản đầu tư__1,,8583892372.0,8583892372.0,8583892372.0,,,,,,,,,,,,,,,,
- Nguyên giá__4,,8583892372.0,8583892372.0,8583892372.0,,,,,,,,,,,,,,,,
- Giá trị hao mòn luỹ kế__4,,,,,,,,,,,,,,,,,,,,
. Tài sản dở dang dài hạn__1,,,291895894.0,,254245359.0,21818182.0,166256138.0,,,,,,,,,,,,,
". Chi phí sản xuất, kinh doanh dở dang dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Chi phí xây dựng cơ bản dở dang__1,,,291895894.0,,254245359.0,21818182.0,166256138.0,,,,,,,,,,,,,
. Đầu tư tài chính dài hạn__1,72214351200.0,26530387997.0,26530387997.0,26350387997.0,24247715012.0,21674373674.0,24777138214.0,,,,,,,,,,,,,
. Đầu tư vào công ty con__1,,,,,,,,,,,,,,,,,,,,
". Đầu tư vào công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,
. Đầu tư góp vốn vào đơn vị khác__1,73681851200.0,26547500000.0,26547500000.0,26547500000.0,26547500000.0,26547500000.0,26547500000.0,,,,,,,,,,,,,
. Dự phòng giảm giá đầu tư dài hạn__1,-1647500000.0,-197112003.0,-197112003.0,-197112003.0,-2299784988.0,-4873126326.0,-1770361786.0,,,,,,,,,,,,,
. Đầu tư nắm giữ đến ngày đáo hạn__1,180000000.0,180000000.0,180000000.0,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__1,18382678590.0,24744960862.0,4423667243.0,2296653617.0,2644784370.0,1686266738.0,1300532764.0,4090861574.0,339722151.0,10517593345.0,11009827826.0,11429882989.0,11457797809.0,,,,,,,
. Chi phí trả trước dài hạn__1,18367007591.0,24363339205.0,3621566838.0,1958619602.0,2306750355.0,1348232723.0,920417092.0,1357163005.0,339722151.0,10517593345.0,11009827826.0,11429882989.0,11457797809.0,,,,,,,
. Tài sản thuế thu nhập hoãn lại__1,15670999.0,381621657.0,802100405.0,338034015.0,338034015.0,338034015.0,380115672.0,690126169.0,,,,,,,,,,,,
". Thiết bị, vật tư, phụ tùng thay thế dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Tài sản dài hạn khác__2,,,,,,,,2043572400.0,,,,,,,,,,,,
". Ký quỹ, ký cược dài hạn__1",,,,,,,,,,,,,,,,,,,,
. Lợi thế thương mại__1,,,,,,,,,,,,,,,,,,,,
Tổng cộng tài sản__1,1175563025601.0,913004267902.0,497020015810.0,367048564435.0,332878814018.0,322039408163.0,342567797425.0,336027603759.0,247470088241.0,276922021217.0,254023674935.0,240124293702.0,221594968388.0,172136062827.0,,,,,,
I - NỢ PHẢI TRẢ__1,700477035724.0,406277692502.0,248437176308.0,135069991062.0,109308060844.0,100715381635.0,111695901183.0,111921231024.0,49694655209.0,69824072636.0,61881040002.0,67901810739.0,99825331749.0,97330619444.0,,,,,,
. Nợ ngắn hạn__1,447670757977.0,364901245748.0,202757207103.0,125520807675.0,105239757445.0,98970744122.0,108126210007.0,110672733312.0,49694655209.0,69824072636.0,61697620966.0,67696229753.0,83024469203.0,97304326844.0,,,,,,
.. Phải trả người bán ngắn hạn__1,81676117197.0,74983120297.0,82602797634.0,97569810876.0,66013703076.0,56965226919.0,79092361334.0,,,,,,,,,,,,,
.. Người mua trả tiền trước ngắn hạn__1,9951429374.0,446985405.0,1099593825.0,1689533917.0,1462002995.0,1576323606.0,927789388.0,,,,,,,,,,,,,
..Thuế và các khoản phải nộp Nhà nước__1,7417719624.0,9025929270.0,11354770432.0,4099627505.0,2841900808.0,6424046983.0,5170288506.0,6024951456.0,2096769362.0,290391694.0,420262850.0,392712571.0,1290779132.0,3923790632.0,,,,,,
.. Phải trả người lao động__1,3138802451.0,8359044819.0,5148087135.0,3491690062.0,3329835872.0,3194553016.0,2857096546.0,2917233103.0,1838016113.0,3865819327.0,3425021036.0,3199479729.0,2990645360.0,1475991665.0,,,,,,
.. Chi phí phải trả ngắn hạn__1,11121180690.0,22083936554.0,8851044558.0,839754235.0,599503319.0,1348436324.0,750016647.0,,,,,,,,,,,,,
.. Phải trả nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
.. Doanh thu chưa thực hiện ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải trả ngắn hạn khác__1,1226853075.0,2304032991.0,2661912760.0,2907908002.0,2651691417.0,5535145971.0,2499895205.0,,,,,,,,,,,,,
.. Vay và nợ thuê tài chính ngắn hạn__1,329513064295.0,244809189776.0,85807837103.0,10240648222.0,25326182155.0,17064669024.0,14187197740.0,,,,,,,,,,,,,
.. Dự phòng phải trả ngắn hạn__1,1196907983.0,1042760347.0,53449316.0,1296502759.0,870774959.0,1990604860.0,,,,,,,,,,,,,,
". Quỹ khen thưởng, phúc lợi__1",2428683288.0,1846246289.0,5177714340.0,3385332097.0,2144162844.0,4871737419.0,2641564641.0,,,,,,,,,,,,,
.. Quỹ bình ổn giá__1,,,,,,,,,,,,,,,,,,,,
.. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
. Nợ dài hạn__1,252806277747.0,41376446754.0,45679969205.0,9549183387.0,4068303399.0,1744637513.0,3569691176.0,1248497712.0,,,183419036.0,205580986.0,16800862546.0,26292600.0,,,,,,
.. Phải trả dài hạn người bán__1,,,,,,,,,,,,,,,,,,,,
. Người mua trả tiền trước dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Chi phí phải trả dài hạn__1,,27455001251.0,32946001502.0,,,,,,,,,,,,,,,,,
. Phải trả nội bộ về vốn kinh doanh__1,,,,,,,,,,,,,,,,,,,,
. Phải trả dài hạn nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu chưa thực hiện dài hạn__1,,,,,,,,,,,,,,,,,,,,
