field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2002],[2001],[2003]
. Doanh thu bán hàng và cung cấp dịch vụ__1,500844443428.0,323663812902.0,548359366987.0,469405732945.0,244738549346.0,,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,6912000.0,887137831.0,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,500844443428.0,323656900902.0,547472229156.0,469405732945.0,244738549346.0,,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,449882976432.0,291938650993.0,490132700071.0,406572261390.0,203468064315.0,,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,50961466996.0,31718249909.0,57339529085.0,62833471555.0,41270485031.0,,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,4705364373.0,13816063231.0,2109286390.0,2775799548.0,175115367.0,,,,,,,,,,,,,,,,
. Chi phí tài chính__1,3278915163.0,4372532123.0,4232709515.0,6168037276.0,2546360191.0,,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,3278915163.0,4372472807.0,4232489387.0,3118992820.0,2546360191.0,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,16669168.0,147584161.0,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,531014951.0,521050962.0,739587008.0,731597708.0,636435103.0,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,12556908501.0,22298065284.0,14191194919.0,11085580788.0,9149894772.0,,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,39299992754.0,18342664771.0,40301993201.0,47771639492.0,29112910332.0,,,,,,,,,,,,,,,,
. Thu nhập khác__1,11749951.0,446429200.0,2549834.0,495423.0,839938634.0,,,,,,,,,,,,,,,,
. Chi phí khác__1,745520337.0,1020213518.0,671463080.0,371671241.0,2016369451.0,,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,-733770386.0,-573784318.0,-668913246.0,-371175818.0,-1176430817.0,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,38566222368.0,17768880453.0,39633079955.0,47400463674.0,27936479515.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,8392574161.0,3386588439.0,8828814037.0,10634583551.0,5682381194.0,,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,30173648207.0,14382292014.0,30804265918.0,36765880123.0,22254098321.0,,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,5094167773.0,1039790427.0,1586840295.0,2616448133.0,3225560446.0,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,25079480434.0,13342501587.0,29217425623.0,34149431990.0,19028537875.0,,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,696.0,419.0,1066.0,2637.0,1522.0,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,662151240344.0,341856374398.0,341425945424.0,182457698354.0,133035987289.0,,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,2213058463.0,3024779884.0,19757069423.0,19669744173.0,1495882574.0,,,,,,,,,,,,,,,,
..Tiền__1,2213058463.0,3024779884.0,19757069423.0,14586930668.0,1495882574.0,,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,,5082813505.0,,,,,,,,,,,,,,,,,
