field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,55888573188.0,131316508156.0,305983272750.0,338800128116.0,339090583573.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,55888573188.0,131316508156.0,305983272750.0,338800128116.0,339090583573.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,168840922043.0,332323270826.0,284907084384.0,306071575373.0,304093137593.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,-112952348855.0,-201006762670.0,21076188366.0,32728552743.0,34997445980.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,50872372732.0,66138837923.0,88351127605.0,83483163614.0,82642205214.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,378479155.0,347797020.0,129708079.0,75269042.0,86375082.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,17919261.0,75205479.0,8932458.0,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,2706189874.0,6798699727.0,10921241712.0,10169146873.0,10746361042.0,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,15854553173.0,45718841890.0,28782613699.0,30873815248.0,30983464166.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,-81019198325.0,-187733263384.0,69593752481.0,75093485194.0,75823450904.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,55035927.0,6330335475.0,3125200866.0,2548716756.0,1698504582.0,,,,,,,,,,,,,,,
. Chi phí khác__1,648002.0,61063284.0,2534885594.0,1624697085.0,1471899201.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,54387925.0,6269272191.0,590315272.0,924019671.0,226605381.0,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,-80964810400.0,-181463991193.0,70184067753.0,76017504865.0,76050056285.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,9146001894.0,10985140759.0,11401497877.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,-80964810400.0,-181463991193.0,61038065859.0,65032364106.0,64648558408.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,-80964810400.0,-181463991193.0,61038065859.0,65032364106.0,64648558408.0,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,-682.0,-1529.0,463.0,493.0,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,536317193726.0,590460088548.0,822589636313.0,809817196558.0,967315408896.0,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,2108022470.0,5398795969.0,9658948366.0,12752053902.0,13667533813.0,,,,,,,,,,,,,,,
..Tiền__1,2108022470.0,5398795969.0,4658948366.0,12752053902.0,13667533813.0,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,5000000000.0,,,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,400050000000.0,464500000000.0,741000000000.0,735200000000.0,877730000000.0,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,400050000000.0,464500000000.0,741000000000.0,735200000000.0,877730000000.0,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,107744471150.0,93761043882.0,60761350295.0,56486188790.0,70982843062.0,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,14570347183.0,5395257843.0,5381034149.0,4151776652.0,1817772905.0,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,729327244.0,291091626.0,2699518356.0,2665073654.0,13157017636.0,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,93985223123.0,88222556813.0,52795965889.0,49640992083.0,56008052521.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,-1559324000.0,-166760000.0,-143514500.0,,,,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,18897600.0,18897600.0,28346401.0,28346401.0,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,2239668426.0,2838343795.0,4488561693.0,3163970762.0,2659120104.0,,,,,,,,,,,,,,,
