Time,Stock,Money
17/12/2021,-1,4.5%
23/07/2021,-1,2%
17/12/2020,-1,2%
25/06/2020,-1,1%
18/12/2019,-1,2.5%
13/12/2018,-1,2.5%
01/10/2018,-1,4%
