Time,Stock,Money
24/12/2020,-1,-1
13/11/2020,-1,30%
18/12/2019,-1,10%
09/07/2019,-1,15%
04/06/2018,-1,17%
20/09/2017,-1,10%
16/08/2016,-1,10%
12/05/2015,-1,5%
14/10/2014,20:1,-1
27/02/2013,-1,5%
27/07/2011,-1,10%
31/05/2010,-1,10%
09/03/2009,-1,6%
