Time,Stock,Money
17/09/2021,-1,11%
14/09/2020,-1,11%
02/08/2019,-1,5%
25/12/2018,-1,5%
12/11/2018,-1,10.9%
22/05/2018,-1,10%
27/06/2017,-1,10%
21/06/2016,-1,10%
29/07/2015,-1,10%
11/07/2014,-1,8%
06/08/2013,-1,11%
13/06/2012,-1,7%
19/05/2011,-1,3%
