Time,Stock,Money
28/05/2021,-1,10%
17/07/2020,-1,6%
29/05/2019,-1,9%
24/05/2018,-1,15%
12/05/2017,-1,10%
02/06/2016,-1,6%
27/05/2015,-1,2%
27/08/2014,-1,6%
26/08/2013,-1,11%
06/08/2012,-1,14%
18/05/2011,-1,15%
17/06/2010,-1,12%
20/04/2009,-1,10%
