Time,Stock,Money
21/12/2015,-1,-1
28/09/2015,-1,10%
28/05/2014,-1,14%
01/07/2013,-1,12%
26/07/2012,-1,12%
26/05/2011,-1,20%
31/05/2010,-1,20%
20/05/2009,-1,10%
