Time,Stock,Money
16/12/2021,-1,10%
05/07/2021,-1,7%
12/01/2021,-1,15%
01/06/2020,-1,7%
24/12/2019,-1,15%
06/06/2019,-1,7%
08/01/2019,-1,15%
