Time,Stock,Money
14/06/2022,100:10,-1
22/04/2022,-1,4%
31/12/2021,-1,5%
23/09/2021,-1,5%
14/07/2021,100:20,-1
30/12/2020,-1,15%
07/08/2020,100:15,-1
13/07/2020,-1,5%
