Time,Stock,Money
17/06/2022,-1,20%
17/06/2021,-1,15%
17/12/2019,-1,5%
14/06/2019,-1,5%
10/12/2018,-1,20%
19/06/2018,-1,15%
23/11/2017,-1,20%
09/06/2017,-1,10%
24/11/2016,-1,20%
08/09/2016,-1,-1
24/06/2016,-1,30%
