Time,Stock,Money
25/04/2022,10:1,-1
05/10/2021,-1,-1
09/01/2017,-1,-1
15/06/2016,100:8,-1
03/07/2015,-1,-1
10/04/2015,-1,-1
22/01/2015,-1,-1
05/01/2015,100:15,-1
20/11/2014,-1,-1
25/06/2014,-1,-1
26/03/2014,5:1,-1
19/09/2013,100:5,-1
