Time,Stock,Money
24/03/2022,-1,60%
26/03/2021,-1,80%
03/06/2020,-1,70%
03/05/2019,-1,50%
12/02/2019,-1,-1
17/10/2018,-1,30%
02/04/2018,-1,30%
28/12/2017,-1,10%
17/05/2017,-1,20%
04/01/2016,-1,16%
