Time,Stock,Money
08/10/2021,100:5,-1
26/07/2021,-1,10%
17/09/2020,100:5,-1
23/07/2020,-1,10%
19/08/2019,100:5,-1
12/07/2019,-1,10%
04/06/2018,-1,15%
