Time,Stock,Money
08/07/2021,-1,10%
18/12/2020,-1,40%
06/07/2020,-1,25%
29/11/2019,-1,15%
01/08/2019,-1,20%
19/04/2019,-1,35%
26/07/2018,-1,15%
03/11/2017,-1,15%
15/05/2017,-1,20%
29/11/2016,-1,15%
